step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,35.67,20.72,5,28.00,11.38,77.64,28.00,0.2658,1.15,0.00
0,1,13.55,15.80,0,33.10,18.87,125.71,33.10,0.5267,1.24,0.00
0,2,14.46,9.06,0,14.17,8.04,57.64,14.17,0.2256,1.32,0.00
0,3,36.67,7.09,2,31.53,2.28,28.57,28.57,0.2905,0.79,0.00
0,4,25.65,14.84,1,25.83,37.72,250.61,25.83,0.5622,1.61,0.00
0,5,22.78,6.34,1,6.79,11.36,77.49,6.79,0.1479,1.97,0.00
0,6,42.26,12.05,2,23.58,0.39,21.33,21.33,0.2168,0.90,0.00
0,7,17.65,21.25,3,5.79,6.00,46.34,5.79,1.0000,0.56,0.00
0,8,9.68,18.69,0,15.57,-0.28,19.08,15.57,0.2477,0.99,0.00
0,9,44.73,37.66,5,31.54,12.61,85.35,31.54,0.2995,0.94,0.00
0,10,44.99,8.57,2,21.44,-1.68,14.95,14.95,0.1520,0.80,0.00
0,11,36.68,30.91,5,26.33,19.21,127.94,26.33,0.2500,1.65,0.00
0,12,32.39,44.76,5,19.46,11.44,78.03,19.46,0.1847,1.73,0.00
0,13,24.59,8.73,1,13.32,14.19,95.34,13.32,0.2900,1.99,0.00
0,14,41.34,11.37,2,21.83,1.45,25.23,21.83,0.2220,0.80,0.00
0,15,44.37,15.11,2,17.98,-3.02,11.68,11.68,0.1188,1.99,0.00
1,0,36.91,20.70,5,28.00,10.92,74.78,27.40,0.1827,1.24,6.27
1,1,14.72,15.80,0,33.10,27.45,182.43,33.10,0.5267,1.17,6.28
1,2,15.76,8.79,0,14.17,7.42,54.09,14.17,0.2256,1.34,6.08
1,3,37.42,7.10,2,31.53,2.08,27.75,28.57,0.5668,0.75,0.01
1,4,27.11,14.29,1,25.83,22.76,151.33,25.83,0.5622,1.56,5.92
1,5,24.57,5.73,1,6.79,11.23,76.71,6.79,0.1479,1.88,5.96
1,6,43.12,11.75,5,23.58,0.23,20.78,20.87,0.1392,0.91,5.95
1,7,18.14,21.15,3,5.79,5.10,41.67,5.79,1.0000,0.50,6.07
1,8,10.58,19.02,0,15.57,-0.46,18.50,15.57,0.2477,0.96,0.36
1,9,45.67,37.71,5,31.54,12.36,83.76,30.86,0.2058,0.95,0.05
1,10,45.82,8.48,5,21.44,1.81,26.62,14.63,0.0975,0.84,6.18
1,11,38.41,30.81,5,26.33,18.35,122.35,25.76,0.1717,1.73,6.23
1,12,34.11,44.55,5,19.46,11.66,79.35,19.04,0.1269,1.73,6.16
1,13,26.58,8.52,1,13.32,13.58,91.46,13.32,0.2900,2.00,6.18
1,14,42.06,11.59,2,21.83,0.65,22.24,21.83,0.4332,0.75,0.29
1,15,46.32,14.88,5,17.98,3.83,35.46,11.43,0.0762,1.97,6.16
