step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0248,-60.86,18.17
0,0,2,0.0000,-47.56,6.55
0,1,0,0.0244,-61.57,18.17
0,1,2,0.0228,-64.43,22.62
0,2,0,0.0000,-42.61,6.55
0,2,1,0.0258,-58.77,22.62
1,0,1,0.0242,-60.86,18.17
1,0,2,0.0000,-47.56,6.55
1,1,0,0.0225,-61.57,18.17
1,1,2,0.0209,-64.43,22.62
1,2,0,0.0000,-42.61,6.55
1,2,1,0.0259,-58.77,22.62
2,0,1,0.0242,-60.86,18.17
2,0,2,0.0000,-47.56,6.55
2,1,0,0.0225,-61.57,18.17
2,1,2,0.0209,-64.43,22.62
2,2,0,0.0000,-42.61,6.55
2,2,1,0.0259,-58.77,22.62
3,0,1,0.0242,-60.86,18.17
3,0,2,0.0000,-47.56,6.55
3,1,0,0.0225,-61.57,18.17
3,1,2,0.0209,-64.43,22.62
3,2,0,0.0000,-42.61,6.55
3,2,1,0.0259,-58.77,22.62
4,0,1,0.0248,-60.86,18.17
4,0,2,0.0000,-47.56,6.55
4,1,0,0.0225,-61.57,18.17
4,1,2,0.0209,-64.43,22.62
4,2,0,0.0000,-42.61,6.55
4,2,1,0.0259,-58.77,22.62
5,0,1,0.0243,-60.86,18.17
5,0,2,0.0000,-47.56,6.55
5,1,0,0.0225,-61.57,18.17
5,1,2,0.0209,-64.43,22.62
5,2,0,0.0000,-42.61,6.55
5,2,1,0.0259,-58.77,22.62
6,0,1,0.0243,-60.86,18.17
6,0,2,0.0000,-47.56,6.55
6,1,0,0.0225,-61.57,18.17
6,1,2,0.0209,-64.43,22.62
6,2,0,0.0000,-42.61,6.55
6,2,1,0.0259,-58.77,22.62
7,0,1,0.0243,-60.86,18.17
7,0,2,0.0000,-47.56,6.55
7,1,0,0.0237,-61.57,18.17
7,1,2,0.0221,-64.43,22.62
7,2,0,0.0000,-42.61,6.55
7,2,1,0.0259,-58.77,22.62
8,0,1,0.0237,-60.86,18.17
8,0,2,0.0000,-47.56,6.55
8,1,0,0.0223,-61.57,18.17
8,1,2,0.0207,-64.43,22.62
8,2,0,0.0000,-42.61,6.55
8,2,1,0.0259,-58.77,22.62
9,0,1,0.0216,-60.86,18.17
9,0,2,0.0000,-47.56,6.55
9,1,0,0.0223,-61.57,18.17
9,1,2,0.0207,-64.43,22.62
9,2,0,0.0000,-42.61,6.55
9,2,1,0.0259,-58.77,22.62
10,0,1,0.0205,-60.86,18.17
10,0,2,0.0000,-47.56,6.55
10,1,0,0.0223,-61.57,18.17
10,1,2,0.0207,-64.43,22.62
10,2,0,0.0000,-42.61,6.55
10,2,1,0.0259,-58.77,22.62
11,0,1,0.0187,-60.86,18.17
11,0,2,0.0000,-47.56,6.55
11,1,0,0.0223,-61.57,18.17
11,1,2,0.0207,-64.43,22.62
11,2,0,0.0000,-42.61,6.55
11,2,1,0.0259,-58.77,22.62
12,0,1,0.0175,-60.86,18.17
12,0,2,0.0000,-47.56,6.55
12,1,0,0.0223,-61.57,18.17
12,1,2,0.0207,-64.43,22.62
12,2,0,0.0000,-42.61,6.55
12,2,1,0.0259,-58.77,22.62
13,0,1,0.0175,-60.86,18.17
13,0,2,0.0000,-47.56,6.55
13,1,0,0.0223,-61.57,18.17
13,1,2,0.0207,-64.43,22.62
13,2,0,0.0000,-42.61,6.55
13,2,1,0.0259,-58.77,22.62
14,0,1,0.0175,-60.86,18.17
14,0,2,0.0000,-47.56,6.55
14,1,0,0.0223,-61.57,18.17
14,1,2,0.0207,-64.43,22.62
14,2,0,0.0000,-42.61,6.55
14,2,1,0.0259,-58.77,22.62
15,0,1,0.0175,-60.86,18.17
15,0,2,0.0000,-47.56,6.55
15,1,0,0.0223,-61.57,18.17
15,1,2,0.0207,-64.43,22.62
15,2,0,0.0000,-42.61,6.55
15,2,1,0.0259,-58.77,22.62
16,0,1,0.0175,-60.86,18.17
16,0,2,0.0000,-47.56,6.55
16,1,0,0.0208,-61.57,18.17
16,1,2,0.0192,-64.43,22.62
16,2,0,0.0000,-42.61,6.55
16,2,1,0.0259,-58.77,22.62
17,0,1,0.0175,-60.86,18.17
17,0,2,0.0000,-47.56,6.55
17,1,0,0.0208,-61.57,18.17
17,1,2,0.0192,-64.43,22.62
17,2,0,0.0000,-42.61,6.55
17,2,1,0.0259,-58.77,22.62
18,0,1,0.0175,-60.86,18.17
18,0,2,0.0000,-47.56,6.55
18,1,0,0.0208,-61.57,18.17
18,1,2,0.0192,-64.43,22.62
18,2,0,0.0000,-42.61,6.55
18,2,1,0.0259,-58.77,22.62
19,0,1,0.0160,-60.86,18.17
19,0,2,0.0000,-47.56,6.55
19,1,0,0.0208,-61.57,18.17
19,1,2,0.0192,-64.43,22.62
19,2,0,0.0000,-42.61,6.55
19,2,1,0.0259,-58.77,22.62
20,0,1,0.0160,-60.86,18.17
20,0,2,0.0000,-47.56,6.55
20,1,0,0.0188,-61.57,18.17
20,1,2,0.0173,-64.43,22.62
20,2,0,0.0000,-42.61,6.55
20,2,1,0.0259,-58.77,22.62
21,0,1,0.0160,-60.86,18.17
21,0,2,0.0000,-47.56,6.55
21,1,0,0.0188,-61.57,18.17
21,1,2,0.0173,-64.43,22.62
21,2,0,0.0000,-42.61,6.55
21,2,1,0.0259,-58.77,22.62
22,0,1,0.0174,-60.86,18.17
