step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,43.48,19.92,1,13.03,41.29,274.33,13.03,0.4071,1.00,0.00
0,1,7.09,39.08,3,16.43,23.63,157.15,15.56,0.1037,1.00,0.00
0,2,24.70,15.14,2,25.29,4.78,40.03,25.29,0.1727,1.00,0.00
0,3,8.77,15.43,0,26.34,13.96,93.88,26.34,1.0000,1.00,0.00
0,4,27.20,17.79,2,7.16,9.65,67.06,7.16,0.0489,1.00,0.00
0,5,17.72,25.13,2,22.45,7.42,54.09,22.45,0.1533,1.00,0.00
0,6,14.25,31.44,3,9.76,2.44,29.23,9.24,0.0616,1.00,0.00
0,7,11.93,32.11,3,22.78,6.32,48.05,21.57,0.1438,1.00,0.00
0,8,11.78,44.35,3,5.18,18.22,121.47,4.90,0.0327,1.00,0.00
0,9,21.42,44.27,3,24.54,2.67,30.22,23.24,0.1549,1.00,0.00
0,10,27.63,37.72,4,5.77,-1.20,16.30,5.77,0.1179,1.00,0.00
0,11,30.85,8.08,1,18.98,42.82,284.46,18.98,0.5929,1.00,0.00
0,12,24.72,16.20,2,9.76,6.40,48.50,9.76,0.0667,1.00,0.00
0,13,35.01,31.01,4,16.31,1.12,23.98,16.31,0.3332,1.00,0.00
0,14,16.85,28.78,2,15.90,3.44,33.62,15.90,0.1086,1.00,0.00
0,15,5.32,37.90,3,22.03,17.09,114.13,20.85,0.1390,1.00,0.00
0,16,44.99,29.82,4,11.43,6.57,49.39,11.43,0.2334,1.00,0.00
0,17,16.90,31.43,2,28.09,-0.01,19.97,19.97,0.1364,1.00,0.00
0,18,32.48,44.12,4,7.72,8.70,61.44,7.72,0.1577,1.00,0.00
0,19,23.99,16.39,2,23.63,6.21,47.46,23.63,0.1614,1.00,0.00
0,20,31.74,44.28,4,7.73,7.44,54.19,7.73,0.1578,1.00,0.00
0,21,10.72,40.93,3,11.58,35.41,235.24,10.97,0.0731,1.00,0.00
0,22,25.59,11.11,2,24.68,0.65,22.25,22.25,0.1520,1.00,0.00
0,23,6.90,35.88,3,28.98,15.85,106.07,27.44,0.1829,1.00,0.00
0,24,11.50,27.43,3,26.86,-0.91,17.14,16.23,0.1082,1.00,0.00
1,0,44.44,19.58,1,13.03,41.24,273.97,13.03,0.2402,1.02,5.94
1,1,8.09,39.33,3,16.43,28.73,190.89,15.56,0.1037,1.03,0.24
1,2,25.70,15.29,2,25.29,5.54,43.91,25.29,0.2037,1.01,0.15
1,3,9.70,15.57,0,26.34,13.48,90.84,26.34,1.0000,0.94,0.15
1,4,28.08,17.49,2,7.16,8.99,63.17,7.16,0.0577,0.92,5.95
1,5,18.71,25.52,2,22.45,9.52,66.29,22.45,0.1808,1.06,0.38
1,6,15.17,31.49,3,9.76,1.25,24.46,9.24,0.0616,0.92,0.05
1,7,12.86,32.42,3,22.78,5.95,46.05,21.57,0.1438,0.98,0.32
1,8,12.64,44.64,3,5.18,16.40,109.58,4.90,0.0327,0.91,0.32
1,9,22.46,44.11,3,24.54,1.26,24.48,23.24,0.1549,1.05,6.13
1,10,28.68,37.84,4,5.77,0.39,21.32,5.77,0.1179,1.05,0.11
1,11,31.77,7.73,1,18.98,44.01,292.37,18.98,0.3498,0.99,5.93
1,12,25.72,16.21,2,9.76,6.91,51.24,9.76,0.0786,1.00,0.01
1,13,36.02,31.25,4,16.31,2.98,31.56,16.31,0.3332,1.04,0.23
1,14,17.81,29.00,2,15.90,4.84,40.32,15.90,0.1280,0.98,0.23
1,15,6.23,38.20,3,22.03,19.54,130.17,20.85,0.1390,0.95,0.32
1,16,45.99,29.63,4,11.43,6.36,48.28,11.43,0.2334,1.02,6.09
1,17,17.81,31.16,2,28.09,1.84,26.77,19.97,0.1609,0.95,5.99
1,18,33.48,43.73,4,7.72,10.64,73.07,7.72,0.1577,1.08,5.91
1,19,25.07,16.40,2,23.63,6.92,51.33,23.63,0.1903,1.08,0.01
1,20,32.72,43.95,4,7.73,9.18,64.28,7.73,0.1578,1.04,5.95
1,21,11.64,41.30,3,11.58,27.76,184.51,10.97,0.0731,0.99,0.38
1,22,26.66,11.24,1,24.68,38.14,253.38,22.25,0.4101,1.08,0.12
1,23,7.88,35.61,3,28.98,16.12,107.80,27.44,0.1829,1.02,6.01
1,24,12.40,27.69,3,26.86,-1.27,16.08,16.23,0.1082,0.93,0.28
2,0,45.30,19.23,1,13.03,41.13,273.29,13.03,0.2299,0.93,5.90
2,1,9.20,39.23,3,16.43,36.10,239.85,16.43,0.1163,1.11,6.19
2,2,26.61,15.07,2,25.29,5.57,44.08,25.29,0.1720,0.94,6.04
2,3,10.59,15.97,0,26.34,11.97,81.31,26.34,1.0000,0.98,0.42
2,4,29.00,17.43,2,7.16,8.60,60.89,7.16,0.0487,0.93,6.23
2,5,19.65,25.81,2,22.45,11.76,80.01,22.45,0.1527,0.99,0.29
2,6,15.99,31.66,3,9.76,0.31,21.06,9.76,0.0691,0.84,0.21
