step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,19.32,22.24
0,1,,3,30.45,17.10
0,2,,3,28.53,23.66
0,3,,3,29.30,23.30
0,4,,0,21.21,41.81
0,5,,1,41.67,31.17
0,6,,3,30.94,30.31
0,7,,3,32.63,18.83
0,8,,2,21.36,24.09
0,9,,2,10.75,20.30
0,10,,2,9.78,18.33
0,11,,3,33.51,44.78
0,12,,1,43.48,23.94
0,13,,2,6.93,5.82
0,14,,1,35.64,17.51
0,15,,1,44.27,18.23
0,16,,3,33.06,17.20
0,17,,1,41.82,43.46
0,18,,1,37.30,14.10
0,19,,2,10.18,8.41
0,20,,3,36.18,26.89
0,21,,1,43.31,36.37
0,22,,3,30.01,38.51
0,23,,3,38.18,37.75
0,24,,2,13.61,21.19
0,25,,0,17.48,30.77
0,26,,3,30.50,41.26
0,27,,3,28.52,36.87
1,1,3,1,31.90,17.70
1,2,3,1,30.31,24.25
1,3,3,1,30.44,23.40
1,4,0,1,22.63,41.99
1,6,3,1,31.61,30.49
1,7,3,1,33.91,18.98
1,11,3,1,35.32,44.70
1,16,3,1,33.81,17.11
1,20,3,1,37.01,26.74
1,22,3,1,31.61,38.03
1,23,3,1,39.04,37.48
1,26,3,1,31.50,41.45
1,27,3,1,29.53,37.21
6,0,2,1,28.94,20.36
7,25,0,1,23.88,33.03
8,8,2,1,26.76,25.34
17,12,1,2,26.17,20.01
17,24,2,1,29.77,14.22
22,8,1,3,35.44,28.85
23,13,2,1,29.43,14.38
23,19,2,1,30.34,1.55
23,21,1,0,20.38,40.87
24,8,3,1,35.31,30.91
26,15,1,2,29.58,10.87
30,2,1,2,29.36,8.61
32,0,1,2,28.94,5.90
32,17,1,2,27.26,21.47
33,5,1,2,26.65,21.72
34,20,1,2,27.87,17.58
34,25,1,0,13.03,49.28
37,21,0,2,0.00,41.68
38,21,2,0,1.32,41.83
39,18,1,3,34.69,29.02
40,18,3,1,33.57,29.64
42,11,1,3,35.27,30.21
