step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0308,-48.62,8.19
0,0,2,0.0000,-57.36,16.02
0,0,3,0.5410,-62.72,24.17
0,1,0,0.0308,-47.27,8.19
0,1,2,0.0308,-47.07,8.06
0,1,3,0.0272,-56.51,16.65
0,2,0,0.0000,-60.37,16.02
0,2,1,0.0291,-51.43,8.06
0,2,3,0.0000,-52.52,8.76
0,3,0,0.5758,-59.93,24.17
0,3,1,0.0280,-55.07,16.65
0,3,2,0.0000,-46.72,8.76
1,0,1,0.0308,-48.62,8.19
1,0,2,0.0000,-57.36,16.02
1,0,3,0.5410,-62.72,24.17
1,1,0,0.0308,-47.27,8.19
1,1,2,0.0308,-47.07,8.06
1,1,3,0.0272,-56.51,16.65
1,2,0,0.0000,-60.37,16.02
1,2,1,0.0212,-51.43,8.06
1,2,3,0.0000,-52.52,8.76
1,3,0,0.5758,-59.93,24.17
1,3,1,0.0280,-55.07,16.65
1,3,2,0.0000,-46.72,8.76
2,0,1,0.0307,-48.62,8.19
2,0,2,0.0000,-57.36,16.02
2,0,3,0.5386,-62.72,24.17
2,1,0,0.0308,-47.27,8.19
2,1,2,0.0308,-47.07,8.06
2,1,3,0.0272,-56.51,16.65
2,2,0,0.0000,-60.37,16.02
2,2,1,0.0230,-51.43,8.06
2,2,3,0.0000,-52.52,8.76
2,3,0,0.5758,-59.93,24.17
2,3,1,0.0280,-55.07,16.65
2,3,2,0.0000,-46.72,8.76
3,0,1,0.0291,-48.62,8.19
3,0,2,0.0000,-57.36,16.02
3,0,3,0.5032,-62.72,24.17
3,1,0,0.0308,-47.27,8.19
3,1,2,0.0308,-47.07,8.06
3,1,3,0.0272,-56.51,16.65
3,2,0,0.0000,-60.37,16.02
3,2,1,0.0230,-51.43,8.06
3,2,3,0.0000,-52.52,8.76
3,3,0,0.5758,-59.93,24.17
3,3,1,0.0280,-55.07,16.65
3,3,2,0.0000,-46.72,8.76
4,0,1,0.0291,-48.62,8.19
4,0,2,0.0000,-57.36,16.02
4,0,3,0.5032,-62.72,24.17
4,1,0,0.0308,-47.27,8.19
4,1,2,0.0308,-47.07,8.06
4,1,3,0.0272,-56.51,16.65
4,2,0,0.0000,-60.37,16.02
4,2,1,0.0212,-51.43,8.06
4,2,3,0.0000,-52.52,8.76
4,3,0,0.5758,-59.93,24.17
4,3,1,0.0280,-55.07,16.65
4,3,2,0.0000,-46.72,8.76
5,0,1,0.0271,-48.62,8.19
5,0,2,0.0000,-57.36,16.02
5,0,3,0.4569,-62.72,24.17
5,1,0,0.0308,-47.27,8.19
5,1,2,0.0308,-47.07,8.06
5,1,3,0.0272,-56.51,16.65
5,2,0,0.0000,-60.37,16.02
5,2,1,0.0212,-51.43,8.06
5,2,3,0.0000,-52.52,8.76
5,3,0,0.5758,-59.93,24.17
5,3,1,0.0280,-55.07,16.65
5,3,2,0.0000,-46.72,8.76
6,0,1,0.0271,-48.62,8.19
6,0,2,0.0000,-57.36,16.02
6,0,3,0.4569,-62.72,24.17
6,1,0,0.0308,-47.27,8.19
6,1,2,0.0308,-47.07,8.06
6,1,3,0.0272,-56.51,16.65
6,2,0,0.0000,-60.37,16.02
6,2,1,0.0212,-51.43,8.06
6,2,3,0.0000,-52.52,8.76
6,3,0,0.5758,-59.93,24.17
6,3,1,0.0280,-55.07,16.65
6,3,2,0.0000,-46.72,8.76
7,0,1,0.0254,-48.62,8.19
7,0,2,0.0000,-57.36,16.02
7,0,3,0.4198,-62.72,24.17
7,1,0,0.0308,-47.27,8.19
7,1,2,0.0308,-47.07,8.06
7,1,3,0.0272,-56.51,16.65
7,2,0,0.0000,-60.37,16.02
7,2,1,0.0212,-51.43,8.06
7,2,3,0.0000,-52.52,8.76
7,3,0,0.5758,-59.93,24.17
7,3,1,0.0280,-55.07,16.65
7,3,2,0.0000,-46.72,8.76
8,0,1,0.0235,-48.62,8.19
8,0,2,0.0000,-57.36,16.02
8,0,3,0.3758,-62.72,24.17
8,1,0,0.0308,-47.27,8.19
8,1,2,0.0308,-47.07,8.06
8,1,3,0.0272,-56.51,16.65
8,2,0,0.0000,-60.37,16.02
8,2,1,0.0212,-51.43,8.06
8,2,3,0.0000,-52.52,8.76
8,3,0,0.5758,-59.93,24.17
8,3,1,0.0280,-55.07,16.65
8,3,2,0.0000,-46.72,8.76
9,0,1,0.0235,-48.62,8.19
9,0,2,0.0000,-57.36,16.02
9,0,3,0.3758,-62.72,24.17
9,1,0,0.0308,-47.27,8.19
9,1,2,0.0308,-47.07,8.06
9,1,3,0.0272,-56.51,16.65
9,2,0,0.0000,-60.37,16.02
9,2,1,0.0237,-51.43,8.06
9,2,3,0.0000,-52.52,8.76
9,3,0,0.5758,-59.93,24.17
9,3,1,0.0280,-55.07,16.65
9,3,2,0.0000,-46.72,8.76
10,0,1,0.0235,-48.62,8.19
10,0,2,0.0000,-57.36,16.02
10,0,3,0.3758,-62.72,24.17
10,1,0,0.0308,-47.27,8.19
10,1,2,0.0308,-47.07,8.06
10,1,3,0.0272,-56.51,16.65
10,2,0,0.0000,-60.37,16.02
10,2,1,0.0237,-51.43,8.06
10,2,3,0.0000,-52.52,8.76
10,3,0,0.5758,-59.93,24.17
10,3,1,0.0280,-55.07,16.65
10,3,2,0.0000,-46.72,8.76
11,0,1,0.0235,-48.62,8.19
11,0,2,0.0000,-57.36,16.02
11,0,3,0.3758,-62.72,24.17
11,1,0,0.0308,-47.27,8.19
11,1,2,0.0308,-47.07,8.06
11,1,3,0.0272,-56.51,16.65
11,2,0,0.0000,-60.37,16.02
11,2,1,0.0212,-51.43,8.06
11,2,3,0.0000,-52.52,8.76
11,3,0,0.5758,-59.93,24.17
11,3,1,0.0280,-55.07,16.65
11,3,2,0.0000,-46.72,8.76
12,0,1,0.0223,-48.62,8.19
