step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0000,-67.37,30.00
0,0,2,0.4894,-62.85,21.21
0,0,3,0.4329,-67.37,30.00
0,0,4,0.3765,-71.88,42.43
0,1,0,0.0000,-67.37,30.00
0,1,2,0.0000,-62.85,21.21
0,1,3,0.0000,-71.88,42.43
0,1,4,0.0000,-67.37,30.00
0,2,0,0.4883,-62.85,21.21
0,2,1,0.0000,-62.85,21.21
0,2,3,0.4883,-62.85,21.21
0,2,4,0.4883,-62.85,21.21
0,3,0,0.4035,-67.37,30.00
0,3,1,0.0000,-71.88,42.43
0,3,2,0.4599,-62.85,21.21
0,3,4,0.4035,-67.37,30.00
0,4,0,0.2701,-71.88,42.43
0,4,1,0.0000,-67.37,30.00
0,4,2,0.3830,-62.85,21.21
0,4,3,0.3266,-67.37,30.00
1,0,1,0.0000,-67.37,30.00
1,0,2,0.4633,-62.85,21.21
1,0,3,0.4068,-67.37,30.00
1,0,4,0.3504,-71.88,42.43
1,1,0,0.0000,-67.37,30.00
1,1,2,0.0000,-62.85,21.21
1,1,3,0.0000,-71.88,42.43
1,1,4,0.0000,-67.37,30.00
1,2,0,0.4747,-62.85,21.21
1,2,1,0.0000,-62.85,21.21
1,2,3,0.4747,-62.85,21.21
1,2,4,0.4747,-62.85,21.21
1,3,0,0.4035,-67.37,30.00
1,3,1,0.0000,-71.88,42.43
1,3,2,0.4599,-62.85,21.21
1,3,4,0.4035,-67.37,30.00
1,4,0,0.2701,-71.88,42.43
1,4,1,0.0000,-67.37,30.00
1,4,2,0.3830,-62.85,21.21
1,4,3,0.3266,-67.37,30.00
2,0,1,0.0000,-67.37,30.00
2,0,2,0.4633,-62.85,21.21
2,0,3,0.4068,-67.37,30.00
2,0,4,0.3504,-71.88,42.43
2,1,0,0.0000,-67.37,30.00
2,1,2,0.0000,-62.85,21.21
2,1,3,0.0000,-71.88,42.43
2,1,4,0.0000,-67.37,30.00
2,2,0,0.4815,-62.85,21.21
2,2,1,0.0000,-62.85,21.21
2,2,3,0.4815,-62.85,21.21
2,2,4,0.4815,-62.85,21.21
2,3,0,0.4035,-67.37,30.00
2,3,1,0.0000,-71.88,42.43
2,3,2,0.4599,-62.85,21.21
2,3,4,0.4035,-67.37,30.00
2,4,0,0.2701,-71.88,42.43
2,4,1,0.0000,-67.37,30.00
2,4,2,0.3830,-62.85,21.21
2,4,3,0.3266,-67.37,30.00
3,0,1,0.0000,-67.37,30.00
3,0,2,0.4586,-62.85,21.21
3,0,3,0.4022,-67.37,30.00
3,0,4,0.3457,-71.88,42.43
3,1,0,0.0000,-67.37,30.00
3,1,2,0.0000,-62.85,21.21
3,1,3,0.0000,-71.88,42.43
3,1,4,0.0000,-67.37,30.00
3,2,0,0.4930,-62.85,21.21
3,2,1,0.0000,-62.85,21.21
3,2,3,0.4930,-62.85,21.21
3,2,4,0.4930,-62.85,21.21
3,3,0,0.4011,-67.37,30.00
3,3,1,0.0000,-71.88,42.43
3,3,2,0.4575,-62.85,21.21
3,3,4,0.4011,-67.37,30.00
3,4,0,0.2701,-71.88,42.43
3,4,1,0.0000,-67.37,30.00
3,4,2,0.3830,-62.85,21.21
3,4,3,0.3266,-67.37,30.00
4,0,1,0.0000,-67.37,30.00
4,0,2,0.4245,-62.85,21.21
4,0,3,0.3680,-67.37,30.00
4,0,4,0.3116,-71.88,42.43
4,1,0,0.0000,-67.37,30.00
4,1,2,0.0000,-62.85,21.21
4,1,3,0.0000,-71.88,42.43
4,1,4,0.0000,-67.37,30.00
4,2,0,0.5185,-62.85,21.21
4,2,1,0.0000,-62.85,21.21
4,2,3,0.5185,-62.85,21.21
4,2,4,0.5185,-62.85,21.21
4,3,0,0.3956,-67.37,30.00
4,3,1,0.0000,-71.88,42.43
4,3,2,0.4520,-62.85,21.21
4,3,4,0.3956,-67.37,30.00
4,4,0,0.2701,-71.88,42.43
4,4,1,0.0000,-67.37,30.00
4,4,2,0.3830,-62.85,21.21
4,4,3,0.3266,-67.37,30.00
5,0,1,0.0000,-67.37,30.00
5,0,2,0.4432,-62.85,21.21
5,0,3,0.3868,-67.37,30.00
5,0,4,0.3303,-71.88,42.43
5,1,0,0.0000,-67.37,30.00
5,1,2,0.0000,-62.85,21.21
5,1,3,0.0000,-71.88,42.43
5,1,4,0.0000,-67.37,30.00
5,2,0,0.5030,-62.85,21.21
5,2,1,0.0000,-62.85,21.21
5,2,3,0.5030,-62.85,21.21
5,2,4,0.5030,-62.85,21.21
5,3,0,0.3719,-67.37,30.00
5,3,1,0.0000,-71.88,42.43
5,3,2,0.4284,-62.85,21.21
5,3,4,0.3719,-67.37,30.00
5,4,0,0.2901,-71.88,42.43
5,4,1,0.0000,-67.37,30.00
5,4,2,0.4030,-62.85,21.21
5,4,3,0.3465,-67.37,30.00
6,0,1,0.0000,-67.37,30.00
6,0,2,0.4403,-62.85,21.21
6,0,3,0.3838,-67.37,30.00
6,0,4,0.3274,-71.88,42.43
6,1,0,0.0000,-67.37,30.00
6,1,2,0.0000,-62.85,21.21
6,1,3,0.0000,-71.88,42.43
6,1,4,0.0000,-67.37,30.00
6,2,0,0.4948,-62.85,21.21
6,2,1,0.0000,-62.85,21.21
6,2,3,0.4948,-62.85,21.21
6,2,4,0.4948,-62.85,21.21
6,3,0,0.3719,-67.37,30.00
6,3,1,0.0000,-71.88,42.43
6,3,2,0.4284,-62.85,21.21
6,3,4,0.3719,-67.37,30.00
6,4,0,0.3044,-71.88,42.43
6,4,1,0.0000,-67.37,30.00
6,4,2,0.4173,-62.85,21.21
6,4,3,0.3609,-67.37,30.00
7,0,1,0.0000,-67.37,30.00
7,0,2,0.4378,-62.85,21.21
7,0,3,0.3813,-67.37,30.00
7,0,4,0.3249,-71.88,42.43
7,1,0,0.0000,-67.37,30.00
7,1,2,0.0000,-62.85,21.21
7,1,3,0.0000,-71.88,42.43
7,1,4,0.0000,-67.37,30.00
7,2,0,0.4974,-62.85,21.21
7,2,1,0.0000,-62.85,21.21
7,2,3,0.4974,-62.85,21.21
7,2,4,0.4974,-62.85,21.21
7,3,0,0.3632,-67.37,30.00
7,3,1,0.0000,-71.88,42.43
