step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,16.92,41.04
0,1,,6,42.55,17.92
0,2,,6,30.96,44.20
0,3,,2,22.57,38.31
0,4,,3,20.45,21.50
0,5,,0,12.66,29.93
0,6,,0,5.40,14.21
0,7,,1,17.77,10.08
0,8,,4,27.39,27.22
0,9,,6,42.39,39.00
0,10,,6,34.65,41.63
0,11,,1,13.82,7.66
0,12,,5,35.96,19.71
0,13,,2,21.56,28.43
0,14,,2,21.67,43.36
0,15,,2,11.05,32.74
0,16,,3,25.53,21.15
0,17,,2,25.27,40.74
0,18,,6,36.84,32.87
0,19,,1,13.79,15.27
0,20,,2,21.84,32.93
0,21,,6,43.12,35.60
0,22,,2,15.60,42.31
0,23,,2,13.79,32.39
0,24,,2,23.23,33.65
0,25,,3,20.33,11.98
0,26,,6,41.02,25.32
0,27,,2,24.72,29.03
0,28,,3,22.77,18.23
0,29,,2,27.87,35.53
0,30,,4,28.16,22.25
0,31,,1,16.85,24.38
0,32,,2,26.46,35.81
0,33,,2,19.36,43.68
0,34,,1,15.05,21.11
0,35,,5,33.80,35.60
0,36,,3,28.34,19.69
0,37,,2,19.42,26.91
0,38,,2,30.08,44.92
0,39,,2,21.72,39.16
0,40,,3,39.18,7.17
0,41,,0,11.57,23.36
0,42,,6,40.73,28.97
0,43,,5,36.66,21.31
0,44,,6,35.28,33.04
0,45,,5,31.71,39.35
1,0,2,1,18.63,40.33
1,4,3,1,21.26,21.47
1,5,0,1,14.21,30.01
1,6,0,1,6.22,13.90
1,12,5,6,36.93,19.81
1,14,2,1,22.13,43.54
1,15,2,1,11.97,32.46
1,17,2,6,25.74,40.58
1,22,2,1,17.38,41.76
1,25,3,1,21.02,12.07
1,27,2,4,26.47,29.26
1,29,2,6,29.19,35.80
1,32,2,6,28.30,36.33
1,33,2,1,20.61,43.89
1,35,5,6,34.86,35.87
1,38,2,6,31.44,45.15
1,40,3,6,40.39,7.11
1,41,0,1,13.33,23.50
1,43,5,6,38.51,21.33
1,45,5,6,33.30,39.39
2,3,2,6,25.64,38.41
2,4,1,3,22.15,21.55
2,13,2,4,25.48,28.17
2,36,3,4,29.79,19.84
2,39,2,6,25.66,39.16
3,0,1,2,21.99,38.60
3,5,1,2,17.39,29.68
3,8,4,5,32.96,27.20
3,14,1,6,23.09,43.81
3,20,2,6,27.77,33.34
3,31,1,2,21.91,27.03
3,33,1,6,23.05,44.32
4,22,1,2,22.45,38.67
4,27,4,5,31.92,28.84
5,24,2,6,27.10,34.49
