step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0201,-60.95,21.79
0,0,2,0.0000,-65.01,29.75
0,0,3,0.3989,-65.62,31.18
0,0,4,0.0167,-67.17,35.12
0,1,0,0.0260,-58.62,21.79
0,1,2,0.0308,-45.65,8.05
0,1,3,0.0248,-60.89,25.95
0,1,4,0.5513,-61.89,28.02
0,2,0,0.0000,-68.16,29.75
0,2,1,0.0301,-51.13,8.05
0,2,3,0.0000,-68.08,29.58
0,2,4,0.0206,-68.55,30.65
0,3,0,0.4616,-63.49,31.18
0,3,1,0.0216,-61.10,25.95
0,3,2,0.0000,-62.80,29.58
0,3,4,0.0277,-37.30,4.18
0,4,0,0.0170,-72.10,35.12
0,4,1,0.4241,-69.15,28.02
0,4,2,0.0180,-70.32,30.65
0,4,3,0.0292,-44.36,4.18
1,0,1,0.0201,-60.95,21.79
1,0,2,0.0000,-65.01,29.75
1,0,3,0.3989,-65.62,31.18
1,0,4,0.0167,-67.17,35.12
1,1,0,0.0260,-58.62,21.79
1,1,2,0.0308,-45.65,8.05
1,1,3,0.0248,-60.89,25.95
1,1,4,0.5513,-61.89,28.02
1,2,0,0.0000,-68.16,29.75
1,2,1,0.0258,-51.13,8.05
1,2,3,0.0000,-68.08,29.58
1,2,4,0.0163,-68.55,30.65
1,3,0,0.5314,-63.49,31.18
1,3,1,0.0247,-61.10,25.95
1,3,2,0.0000,-62.80,29.58
1,3,4,0.0308,-37.30,4.18
1,4,0,0.0107,-72.10,35.12
1,4,1,0.2796,-69.15,28.02
1,4,2,0.0116,-70.32,30.65
1,4,3,0.0228,-44.36,4.18
2,0,1,0.0201,-60.95,21.79
2,0,2,0.0000,-65.01,29.75
2,0,3,0.3989,-65.62,31.18
2,0,4,0.0167,-67.17,35.12
2,1,0,0.0260,-58.62,21.79
2,1,2,0.0308,-45.65,8.05
2,1,3,0.0248,-60.89,25.95
2,1,4,0.5513,-61.89,28.02
2,2,0,0.0000,-68.16,29.75
2,2,1,0.0231,-51.13,8.05
2,2,3,0.0000,-68.08,29.58
2,2,4,0.0135,-68.55,30.65
2,3,0,0.5314,-63.49,31.18
2,3,1,0.0247,-61.10,25.95
2,3,2,0.0000,-62.80,29.58
2,3,4,0.0308,-37.30,4.18
2,4,0,0.0107,-72.10,35.12
2,4,1,0.2796,-69.15,28.02
2,4,2,0.0116,-70.32,30.65
2,4,3,0.0228,-44.36,4.18
3,0,1,0.0213,-60.95,21.79
3,0,2,0.0000,-65.01,29.75
3,0,3,0.4264,-65.62,31.18
3,0,4,0.0179,-67.17,35.12
3,1,0,0.0260,-58.62,21.79
3,1,2,0.0308,-45.65,8.05
3,1,3,0.0248,-60.89,25.95
3,1,4,0.5513,-61.89,28.02
3,2,0,0.0000,-68.16,29.75
3,2,1,0.0231,-51.13,8.05
3,2,3,0.0000,-68.08,29.58
3,2,4,0.0135,-68.55,30.65
3,3,0,0.5314,-63.49,31.18
3,3,1,0.0247,-61.10,25.95
3,3,2,0.0000,-62.80,29.58
3,3,4,0.0308,-37.30,4.18
3,4,0,0.0098,-72.10,35.12
3,4,1,0.2606,-69.15,28.02
3,4,2,0.0108,-70.32,30.65
3,4,3,0.0220,-44.36,4.18
4,0,1,0.0233,-60.95,21.79
4,0,2,0.0000,-65.01,29.75
4,0,3,0.4728,-65.62,31.18
4,0,4,0.0199,-67.17,35.12
4,1,0,0.0260,-58.62,21.79
4,1,2,0.0308,-45.65,8.05
4,1,3,0.0248,-60.89,25.95
4,1,4,0.5513,-61.89,28.02
4,2,0,0.0000,-68.16,29.75
4,2,1,0.0231,-51.13,8.05
4,2,3,0.0000,-68.08,29.58
4,2,4,0.0135,-68.55,30.65
4,3,0,0.5314,-63.49,31.18
4,3,1,0.0247,-61.10,25.95
4,3,2,0.0000,-62.80,29.58
4,3,4,0.0308,-37.30,4.18
4,4,0,0.0098,-72.10,35.12
4,4,1,0.2606,-69.15,28.02
4,4,2,0.0108,-70.32,30.65
4,4,3,0.0220,-44.36,4.18
5,0,1,0.0237,-60.95,21.79
5,0,2,0.0000,-65.01,29.75
5,0,3,0.4804,-65.62,31.18
5,0,4,0.0203,-67.17,35.12
5,1,0,0.0260,-58.62,21.79
5,1,2,0.0308,-45.65,8.05
5,1,3,0.0248,-60.89,25.95
5,1,4,0.5513,-61.89,28.02
5,2,0,0.0000,-68.16,29.75
5,2,1,0.0231,-51.13,8.05
5,2,3,0.0000,-68.08,29.58
5,2,4,0.0135,-68.55,30.65
5,3,0,0.5314,-63.49,31.18
5,3,1,0.0247,-61.10,25.95
5,3,2,0.0000,-62.80,29.58
5,3,4,0.0308,-37.30,4.18
5,4,0,0.0098,-72.10,35.12
5,4,1,0.2606,-69.15,28.02
5,4,2,0.0108,-70.32,30.65
5,4,3,0.0220,-44.36,4.18
6,0,1,0.0237,-60.95,21.79
6,0,2,0.0000,-65.01,29.75
6,0,3,0.4822,-65.62,31.18
6,0,4,0.0203,-67.17,35.12
6,1,0,0.0260,-58.62,21.79
6,1,2,0.0308,-45.65,8.05
6,1,3,0.0248,-60.89,25.95
6,1,4,0.5513,-61.89,28.02
6,2,0,0.0000,-68.16,29.75
6,2,1,0.0231,-51.13,8.05
6,2,3,0.0000,-68.08,29.58
6,2,4,0.0135,-68.55,30.65
6,3,0,0.5314,-63.49,31.18
6,3,1,0.0247,-61.10,25.95
6,3,2,0.0000,-62.80,29.58
6,3,4,0.0308,-37.30,4.18
6,4,0,0.0114,-72.10,35.12
6,4,1,0.2966,-69.15,28.02
6,4,2,0.0124,-70.32,30.65
6,4,3,0.0236,-44.36,4.18
7,0,1,0.0247,-60.95,21.79
7,0,2,0.0000,-65.01,29.75
7,0,3,0.5047,-65.62,31.18
7,0,4,0.0213,-67.17,35.12
7,1,0,0.0260,-58.62,21.79
7,1,2,0.0308,-45.65,8.05
7,1,3,0.0248,-60.89,25.95
7,1,4,0.5513,-61.89,28.02
7,2,0,0.0000,-68.16,29.75
7,2,1,0.0231,-51.13,8.05
7,2,3,0.0000,-68.08,29.58
7,2,4,0.0135,-68.55,30.65
7,3,0,0.5314,-63.49,31.18
