step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,44.44,30.74,1,13.16,11.57,78.83,13.16,0.1079,1.98,0.00
0,1,10.97,37.70,2,29.61,26.57,176.62,29.61,0.2562,1.29,0.00
0,2,11.53,6.51,0,29.91,27.94,185.65,29.91,0.2940,0.58,0.00
0,3,13.09,10.69,0,24.93,31.06,206.40,24.93,0.2450,1.43,0.00
0,4,29.59,24.28,1,10.71,14.74,98.92,10.71,0.0878,1.08,0.00
0,5,35.84,17.91,1,30.38,24.39,162.13,30.38,0.2491,1.62,0.00
0,6,15.34,16.73,0,16.38,41.54,275.98,16.38,0.1610,1.81,0.00
0,7,38.96,21.81,1,26.08,17.99,119.99,26.08,0.2138,1.84,0.00
0,8,11.02,34.32,2,26.27,28.20,187.37,26.27,0.2273,0.63,0.00
0,9,6.11,5.61,0,22.23,27.09,180.04,22.23,0.2185,0.70,0.00
0,10,23.33,39.81,2,27.88,23.94,159.17,27.88,0.2412,0.92,0.00
0,11,40.10,23.81,1,19.13,15.98,106.90,19.13,0.1568,1.88,0.00
0,12,9.33,29.51,2,26.14,25.36,168.59,26.14,0.2262,1.03,0.00
0,13,34.46,31.78,1,22.50,10.40,71.60,22.50,0.1845,1.90,0.00
0,14,10.20,15.30,0,8.30,32.88,218.50,8.30,0.0816,0.80,0.00
0,15,18.50,29.93,2,5.68,42.63,283.26,5.68,0.0491,1.78,0.00
1,0,46.40,30.35,0,13.16,14.83,99.45,12.07,0.0805,2.00,6.09
1,1,12.25,37.86,2,29.61,27.42,182.25,29.61,0.3311,1.29,0.12
1,2,12.20,6.48,0,29.91,27.91,185.51,27.43,0.1829,0.66,6.24
1,3,14.50,10.91,0,24.93,31.51,209.36,22.87,0.1524,1.43,0.16
1,4,30.66,24.57,1,10.71,15.72,105.18,10.71,0.1241,1.11,0.27
1,5,37.50,18.02,1,30.38,21.21,141.13,30.38,0.3520,1.67,0.06
1,6,17.16,16.44,0,16.38,45.54,302.59,15.02,0.1001,1.84,6.13
1,7,40.84,21.43,1,26.08,16.70,111.59,26.08,0.3022,1.91,6.08
1,8,11.68,34.33,2,26.27,29.01,192.76,26.27,0.2937,0.65,0.02
1,9,6.76,5.51,0,22.23,27.13,180.32,20.39,0.1359,0.65,6.13
1,10,24.25,39.98,2,27.88,23.00,152.95,27.88,0.3117,0.93,0.18
1,11,41.93,23.60,1,19.13,15.15,101.54,19.13,0.2216,1.84,6.17
1,12,10.26,29.29,0,26.14,28.34,188.31,23.98,0.1598,0.96,6.06
1,13,36.22,32.39,0,22.50,15.42,103.24,20.63,0.1376,1.85,0.33
1,14,11.06,15.31,0,8.30,33.64,223.52,7.62,0.0508,0.86,0.01
1,15,20.24,30.62,2,5.68,39.17,260.26,5.68,0.0635,1.87,0.37
2,0,48.28,29.67,0,13.16,14.93,100.08,12.07,0.0805,2.00,5.94
2,1,13.47,38.25,2,29.61,27.93,185.62,29.61,0.3311,1.27,0.31
2,2,12.79,6.21,0,29.91,27.73,184.28,27.43,0.1829,0.66,5.86
2,3,15.97,10.62,0,24.93,31.10,206.62,22.87,0.1524,1.50,6.08
2,4,31.68,24.93,1,10.71,16.10,107.68,10.71,0.1241,1.09,0.33
2,5,39.18,18.14,1,30.38,18.99,126.55,30.38,0.3520,1.68,0.08
2,6,19.06,16.68,0,16.38,46.50,308.91,15.02,0.1001,1.92,0.13
2,7,42.39,20.40,1,26.08,15.94,106.60,26.08,0.3022,1.86,5.70
2,8,12.28,34.58,2,26.27,29.70,197.38,26.27,0.2937,0.66,0.40
2,9,7.37,5.33,0,22.23,27.13,180.32,20.39,0.1359,0.64,6.00
2,10,25.25,39.90,2,27.88,22.10,147.00,27.88,0.3117,1.01,6.20
2,11,43.75,23.56,1,19.13,14.34,96.32,19.13,0.2216,1.82,6.26
2,12,11.13,29.09,0,26.14,28.53,189.59,23.98,0.1598,0.89,6.05
2,13,37.83,33.47,0,22.50,15.66,104.79,20.63,0.1376,1.94,0.59
2,14,11.92,15.22,0,8.30,34.41,228.66,7.62,0.0508,0.86,6.18
2,15,22.00,30.80,2,5.68,31.21,207.35,5.68,0.0635,1.77,0.10
3,0,49.79,28.44,0,13.16,14.92,100.02,12.07,0.0805,1.95,5.60
3,1,14.69,38.28,2,29.61,28.62,190.19,29.61,0.3311,1.22,0.02
3,2,13.40,6.17,0,29.91,27.66,183.80,27.43,0.1829,0.61,6.23
3,3,17.43,10.53,0,24.93,30.49,202.60,22.87,0.1524,1.46,6.22
3,4,32.52,25.51,1,10.71,15.71,105.17,10.71,0.1241,1.02,0.60
3,5,40.74,18.43,1,30.38,17.45,116.45,30.38,0.3520,1.58,0.18
3,6,20.96,16.34,0,16.38,36.62,243.33,15.02,0.1001,1.93,6.11
3,7,43.83,19.34,1,26.08,15.22,101.95,26.08,0.3022,1.79,5.65
3,8,12.93,34.90,2,26.27,30.41,202.05,26.27,0.2937,0.72,0.45
3,9,7.93,4.98,0,22.23,27.05,179.77,20.39,0.1359,0.66,5.72
3,10,26.23,39.93,2,27.88,21.17,140.89,27.88,0.3117,0.98,0.04
3,11,45.51,23.24,1,19.13,13.73,92.39,19.13,0.2216,1.79,6.10
3,12,12.06,29.23,0,26.14,28.49,189.34,23.98,0.1598,0.94,0.15
3,13,39.07,35.04,0,22.50,16.10,107.67,20.63,0.1376,2.00,0.90
3,14,12.77,14.89,0,8.30,35.03,232.74,7.62,0.0508,0.92,5.92
3,15,23.78,31.08,2,5.68,25.68,170.72,5.68,0.0635,1.80,0.16
4,0,50.00,27.07,0,13.16,14.72,98.73,13.16,0.0958,1.86,3.97
4,1,15.85,38.29,2,29.61,29.12,193.51,29.61,0.2562,1.16,0.01
4,2,13.93,5.98,0,29.91,27.47,182.57,29.91,0.2177,0.56,5.93
4,3,18.89,10.10,0,24.93,28.99,192.64,24.93,0.1814,1.52,5.99
4,4,33.43,26.05,1,10.71,15.31,102.56,10.71,0.1241,1.06,0.54
4,5,42.33,18.55,1,30.38,16.21,108.36,30.38,0.3520,1.60,0.07
4,6,22.58,15.39,0,16.38,29.05,193.07,16.38,0.1192,1.88,5.75
4,7,45.23,18.27,1,26.08,14.53,97.53,26.08,0.3022,1.77,5.63
4,8,13.72,34.98,2,26.27,31.48,209.14,26.27,0.2273,0.79,0.10
4,9,8.41,4.48,0,22.23,26.89,178.69,22.23,0.1618,0.69,5.47
4,10,27.24,39.84,2,27.88,20.27,134.92,27.88,0.2412,1.01,6.19
4,11,47.37,23.50,1,19.13,13.02,87.90,19.13,0.2216,1.88,0.14
4,12,12.96,29.30,2,26.14,29.52,196.15,26.14,0.2262,0.90,0.07
4,13,40.50,36.33,0,22.50,16.38,109.48,22.50,0.1637,1.93,0.74
4,14,13.57,14.42,0,8.30,35.34,234.77,8.30,0.0604,0.92,5.75
4,15,25.28,31.97,2,5.68,22.63,150.50,5.68,0.0491,1.74,0.53
5,0,48.40,25.97,0,13.16,14.20,95.39,10.70,0.0714,1.94,3.74
5,1,17.00,38.73,2,29.61,28.74,191.00,29.61,0.3377,1.23,0.36
5,2,14.43,5.93,0,29.91,27.36,181.85,24.33,0.1622,0.50,6.20
5,3,20.33,9.75,0,24.93,27.28,181.30,20.28,0.1352,1.47,6.04
5,4,34.56,26.24,1,10.71,15.33,102.67,10.71,0.1595,1.15,0.16
5,5,43.86,18.44,1,30.38,15.25,102.15,30.38,0.4523,1.54,6.22
5,6,23.97,14.22,0,16.38,23.99,159.48,13.32,0.0888,1.81,5.58
5,7,46.22,16.76,1,26.08,14.04,94.40,26.08,0.3883,1.80,5.29
5,8,14.41,35.25,2,26.27,32.18,213.78,26.27,0.2995,0.74,0.38
5,9,8.73,3.92,0,22.23,26.68,177.35,18.08,0.1205,0.64,5.23
5,10,28.15,39.57,0,27.88,19.88,132.37,22.68,0.1512,0.95,6.00
5,11,49.22,23.20,0,19.13,13.97,93.95,15.56,0.1037,1.87,6.12
5,12,13.82,29.23,2,26.14,30.82,204.78,26.14,0.2980,0.87,6.20
5,13,42.09,37.54,0,22.50,16.60,110.88,18.30,0.1220,2.00,0.65
5,14,14.41,13.87,0,8.30,35.32,234.67,6.75,0.0450,1.00,5.70
5,15,26.50,33.33,2,5.68,20.95,139.44,5.68,0.0648,1.83,0.84
