step,client_id,from_ap,to_ap,client_x,client_y
0,0,,4,25.53,42.67
0,1,,2,39.13,24.93
0,2,,3,7.56,34.12
0,3,,4,36.03,29.68
0,4,,2,34.99,27.15
0,5,,3,11.77,32.16
0,6,,4,33.73,35.87
0,7,,4,26.75,43.34
0,8,,2,25.83,18.36
0,9,,2,23.96,35.36
0,10,,2,31.19,33.46
0,11,,2,29.64,22.16
0,12,,2,14.88,22.59
0,13,,2,26.02,25.20
0,14,,3,24.68,41.24
0,15,,2,22.14,13.77
0,16,,0,9.45,10.84
0,17,,2,19.64,18.56
0,18,,1,30.96,6.71
0,19,,4,39.60,30.10
0,20,,3,10.69,43.42
0,21,,1,34.71,8.61
0,22,,2,27.42,20.15
0,23,,4,41.35,37.29
0,24,,3,11.29,27.74
1,1,2,1,40.10,24.76
1,10,2,4,32.16,33.65
1,14,3,4,25.65,41.11
2,24,3,2,13.39,27.35
4,4,2,4,38.69,26.58
5,5,3,2,16.71,31.70
5,9,2,4,28.97,36.15
6,11,2,1,34.38,18.79
8,8,2,1,32.62,16.74
8,15,2,1,29.99,13.85
8,22,2,1,35.51,19.76
10,13,2,1,36.93,20.92
11,17,2,1,30.89,15.12
16,21,1,2,35.92,20.94
17,16,0,2,18.87,16.31
17,18,1,2,33.83,19.51
18,5,2,4,30.40,35.82
18,20,3,4,25.47,49.61
19,12,2,1,29.74,13.73
21,24,2,4,31.11,34.76
22,2,3,2,24.80,39.47
23,2,2,4,25.41,39.59
26,10,4,1,50.00,24.94
26,21,2,4,35.20,30.64
32,0,4,2,32.90,31.70
32,1,1,2,33.76,19.11
33,16,2,3,17.38,33.10
35,6,4,3,24.03,46.10
35,22,1,2,33.14,18.36
42,18,2,4,31.71,34.05
43,3,4,3,23.78,40.29
45,16,3,4,25.32,44.01
47,7,4,1,41.76,24.45
49,13,1,2,34.00,21.33
51,11,1,2,31.52,17.30
52,23,4,3,24.18,49.52
57,22,2,4,25.26,40.42
59,1,2,3,16.83,32.03
61,9,4,2,35.95,28.97
61,22,4,3,24.93,44.26
61,24,4,3,24.30,49.47
62,13,2,3,23.28,39.07
62,14,4,3,24.69,45.35
64,11,2,3,12.18,29.39
65,2,4,2,29.11,35.67
67,5,4,2,36.72,28.27
68,4,4,3,24.29,48.88
72,10,1,2,29.21,15.35
72,16,4,2,33.87,29.81
74,22,3,4,25.17,48.79
75,7,1,0,23.50,4.65
77,17,1,2,33.25,18.81
80,8,1,2,25.68,10.89
80,10,2,0,18.45,15.86
81,21,4,2,39.63,24.94
83,3,3,4,25.83,41.97
83,5,2,1,31.17,15.87
84,0,2,3,9.53,25.16
84,8,2,0,23.70,10.89
85,15,1,0,24.58,5.84
87,16,2,1,32.26,15.83
88,11,3,4,25.23,46.11
89,0,3,0,6.90,24.93
89,3,4,2,29.06,35.46
89,23,3,0,4.88,24.17
90,2,2,0,12.23,21.68
90,6,3,4,25.15,44.20
91,9,2,0,19.66,15.23
93,13,3,2,24.05,39.03
94,3,2,4,33.62,31.59
95,17,2,3,13.43,28.78
97,5,1,0,24.77,3.29
98,7,0,2,10.65,25.28
99,7,2,3,11.77,26.94
100,19,4,3,24.21,47.40
104,12,1,4,50.00,25.10
104,21,2,0,22.81,11.53
105,6,4,2,28.93,35.24
106,3,4,1,43.54,24.60
106,18,4,2,37.07,27.37
108,14,3,2,18.69,33.45
108,20,4,2,30.61,33.22
110,17,3,0,0.79,24.60
111,13,2,1,32.76,17.64
111,15,0,1,25.44,6.63
115,1,3,2,19.18,33.69
122,16,1,2,37.27,23.22
122,18,2,0,18.51,16.47
123,7,3,2,16.32,31.07
126,20,2,3,20.70,36.02
127,10,0,2,21.56,14.43
128,11,4,3,24.36,48.22
128,14,2,4,30.78,34.92
130,24,3,4,25.51,43.47
131,6,2,1,33.27,18.17
133,0,0,2,24.79,10.54
133,8,0,1,25.31,3.57
134,0,2,1,25.25,10.09
134,23,0,3,8.05,25.79
136,7,2,1,27.73,11.26
136,16,2,0,19.68,15.06
142,11,3,2,18.37,31.56
144,3,1,0,24.67,8.34
144,10,2,4,37.79,27.69
148,1,2,1,38.69,23.05
153,5,0,2,22.36,13.27
154,13,1,2,37.36,23.35
155,11,2,1,29.50,13.55
157,23,3,4,25.30,43.97
158,19,3,2,12.33,26.91
159,16,0,3,8.25,25.47
160,9,0,2,21.91,13.64
161,10,4,1,48.39,24.83
161,18,0,3,0.87,25.78
162,4,3,2,22.48,37.48
162,8,1,2,31.52,17.16
162,21,0,2,21.09,15.37
163,17,0,1,25.55,6.52
165,22,4,2,38.29,25.51
167,11,1,2,38.45,23.56
168,15,1,2,31.32,17.32
169,7,1,4,41.51,25.56
169,22,2,1,35.87,20.80
169,24,4,2,39.01,25.72
170,2,0,3,4.46,25.15
171,21,2,1,32.57,17.38
173,5,2,1,37.40,22.27
173,9,2,1,31.85,15.98
173,11,2,4,34.14,31.51
174,24,2,1,36.40,20.98
175,3,0,2,16.90,18.36
177,16,3,4,25.90,49.44
179,10,1,2,38.16,23.73
179,22,1,2,26.44,11.76
181,5,1,4,42.61,25.23
181,22,2,0,24.20,10.37
182,14,4,2,25.03,39.69
183,14,2,3,23.95,39.85
184,19,2,1,33.93,18.35
185,10,2,4,36.85,28.40
185,11,4,3,24.58,48.56
186,13,2,3,18.60,34.23
189,23,4,2,25.30,39.69
190,23,2,3,24.20,41.09
192,6,1,4,42.85,25.38
192,18,3,4,25.47,46.02
193,15,2,3,18.39,34.06
194,8,2,3,21.76,37.07
196,3,2,1,39.26,24.10
197,5,4,1,47.34,24.67
200,20,3,0,10.05,24.83
