step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,10,10,25,1,20,-95.0,150.0,119.16403189108675,0.7944,7,-47.02
0,1,40,10,25,11,20,-95.0,150.0,129.3997461146588,0.8627,6,-41.96
0,2,25,25,25,1,20,-95.0,150.0,117.62167555067421,0.7841,7,-46.16
0,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.20
0,4,40,40,25,1,20,-95.0,150.0,83.36533862637698,0.5558,5,-40.73
1,0,10,10,25,1,20,-95.0,150.0,119.16403189108675,0.7944,7,-47.85
1,1,40,10,25,11,20,-95.0,150.0,129.3997461146588,0.8627,6,-42.44
1,2,25,25,25,1,20,-95.0,150.0,117.62167555067421,0.7841,7,-47.53
1,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.42
1,4,40,40,25,1,20,-95.0,150.0,83.36533862637698,0.5558,5,-43.52
2,0,10,10,25,1,20,-95.0,150.0,109.39711065065235,0.7293,6,-49.00
2,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-39.66
2,2,25,25,25,1,20,-95.0,150.0,103.51513832464677,0.6901,6,-48.02
2,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.62
2,4,40,40,25,1,20,-95.0,150.0,83.36533862637698,0.5558,5,-44.91
3,0,10,10,25,1,20,-95.0,150.0,96.42670961719318,0.6428,5,-50.27
3,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-35.88
3,2,25,25,25,1,20,-95.0,150.0,90.3227819765013,0.6022,6,-47.49
3,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.82
3,4,40,40,25,1,20,-95.0,150.0,102.01672449004178,0.6801,6,-44.90
4,0,10,10,25,1,20,-95.0,150.0,96.42670961719318,0.6428,5,-51.20
4,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-38.10
4,2,25,25,25,1,20,-95.0,150.0,90.3227819765013,0.6022,6,-45.28
4,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.99
4,4,40,40,25,1,20,-95.0,150.0,107.7511268505429,0.7183,6,-43.98
5,0,10,10,25,1,20,-95.0,150.0,94.66683562555454,0.6311,5,-52.05
5,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-41.63
5,2,25,25,25,1,20,-95.0,150.0,85.16387247090562,0.5678,5,-41.00
5,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.14
5,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-42.33
6,0,10,10,25,1,20,-95.0,150.0,90.1959042234482,0.6013,5,-52.65
6,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-40.76
6,2,25,25,25,1,20,-95.0,150.0,85.16387247090562,0.5678,5,-33.74
6,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.26
6,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-38.77
7,0,10,10,25,1,20,-95.0,150.0,66.58497089083147,0.4439,4,-53.00
7,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-40.02
7,2,25,25,25,1,20,-95.0,150.0,105.48541313763431,0.7032,6,-22.77
7,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.38
7,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-32.51
8,0,10,10,25,1,20,-95.0,150.0,43.57229136035837,0.2905,3,-53.41
8,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-39.31
8,2,25,25,25,1,20,-95.0,150.0,106.7392892784757,0.7116,6,-34.01
8,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.48
8,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-21.94
9,0,10,10,25,1,20,-95.0,150.0,43.57229136035837,0.2905,3,-53.79
9,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-33.61
9,2,25,25,25,1,20,-95.0,150.0,108.10797951653596,0.7207,6,-41.29
9,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.56
9,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-27.86
10,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-54.12
10,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-22.59
10,2,25,25,25,1,20,-95.0,150.0,121.09193634968098,0.8073,7,-44.59
10,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.63
10,4,40,40,25,1,20,-95.0,150.0,114.9060905769663,0.7660,7,-35.41
11,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-54.60
11,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-29.90
11,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-45.53
11,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.69
11,4,40,40,25,1,20,-95.0,150.0,127.43701868441204,0.8496,8,-39.97
12,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-55.16
12,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-35.55
12,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-45.89
12,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.74
12,4,40,40,25,1,20,-95.0,150.0,127.43701868441204,0.8496,8,-43.05
13,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-55.59
13,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-31.60
13,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-45.99
13,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.77
13,4,40,40,25,1,20,-95.0,150.0,145.8199075114832,0.9721,9,-45.43
14,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-55.99
14,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,8,-31.94
14,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-45.70
14,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.80
14,4,40,40,25,1,20,-95.0,150.0,142.9845070400482,0.9532,9,-46.98
15,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-56.36
15,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,9,-38.67
15,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-44.47
15,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.81
15,4,40,40,25,1,20,-95.0,150.0,119.43806506648956,0.7963,8,-47.77
16,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-56.66
16,1,40,10,25,11,20,-95.0,150.0,150.00000000000003,1.0000,9,-42.24
16,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-42.72
16,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.82
16,4,40,40,25,1,20,-95.0,150.0,119.43806506648956,0.7963,8,-48.13
17,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-56.83
17,1,40,10,25,11,20,-95.0,150.0,150.00000000000003,1.0000,9,-44.03
17,2,25,25,25,1,20,-95.0,150.0,108.56100824223526,0.7237,6,-41.38
17,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.82
17,4,40,40,25,1,20,-95.0,150.0,119.43806506648956,0.7963,8,-48.22
18,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-57.05
18,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-44.88
18,2,25,25,25,1,20,-95.0,150.0,60.475099629180576,0.4032,4,-41.88
18,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.82
18,4,40,40,25,1,20,-95.0,150.0,144.51129414907112,0.9634,9,-48.53
19,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-57.21
19,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-45.13
19,2,25,25,25,1,20,-95.0,150.0,60.475099629180576,0.4032,4,-43.96
19,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.83
19,4,40,40,25,1,20,-95.0,150.0,137.97131948388272,0.9198,9,-48.94
20,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-57.30
20,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-44.41
20,2,25,25,25,1,20,-95.0,150.0,60.475099629180576,0.4032,4,-44.61
20,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.83
20,4,40,40,25,1,20,-95.0,150.0,144.51129414907112,0.9634,9,-49.61
21,0,10,10,25,1,20,-95.0,150.0,30.656907012056106,0.2044,2,-57.39
21,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-43.04
21,2,25,25,25,1,20,-95.0,150.0,60.475099629180576,0.4032,4,-43.29
21,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.81
