step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,11.666666666666668,20.98421228744133,22.99099998315426,1,20,-95.0,150.0,132.25021162451253,0.8817,7,-31.05
0,1,18.333333333333336,20.255937721203875,23.58090874976685,6,20,-95.0,150.0,42.77675518935768,0.2852,3,-43.13
0,2,25.0,23.451698006592146,26.82465148273983,11,20,-95.0,150.0,75.70191817318228,0.5047,5,-16.36
0,3,31.666666666666668,25.255399964452366,25.623749700683952,1,20,-95.0,150.0,150.0,1.0000,8,-35.60
0,4,38.333333333333336,20.851475340959553,23.149770826786707,6,20,-95.0,150.0,92.62785129941396,0.6175,5,-44.03
1,0,11.666666666666668,20.98421228744133,22.99099998315426,1,20,-95.0,150.0,36.351780404796884,0.2423,3,-43.00
1,1,18.333333333333336,20.255937721203875,23.58090874976685,6,20,-95.0,150.0,11.579452007767047,0.0772,1,-43.18
1,2,25.0,23.451698006592146,26.82465148273983,11,20,-95.0,150.0,150.0,1.0000,10,-37.58
1,3,31.666666666666668,25.255399964452366,25.623749700683952,1,20,-95.0,150.0,149.99999999999997,1.0000,10,-36.00
1,4,38.333333333333336,20.851475340959553,23.149770826786707,6,20,-95.0,150.0,80.42414544188841,0.5362,4,-39.63
2,0,11.666666666666668,20.98421228744133,22.99099998315426,1,20,-95.0,150.0,10.7830660700415,0.0719,1,-46.02
2,1,18.333333333333336,20.255937721203875,23.58090874976685,6,20,-95.0,150.0,25.568714334755384,0.1705,2,-41.22
2,2,25.0,23.451698006592146,26.82465148273983,11,20,-95.0,150.0,150.0,1.0000,11,-38.88
2,3,31.666666666666668,25.255399964452366,25.623749700683952,1,20,-95.0,150.0,149.99999999999997,1.0000,10,-35.31
2,4,38.333333333333336,20.851475340959553,23.149770826786707,6,20,-95.0,150.0,80.42414544188841,0.5362,4,-31.57
3,0,11.666666666666668,20.98421228744133,22.99099998315426,1,20,-95.0,150.0,10.7830660700415,0.0719,1,-46.72
3,1,18.333333333333336,20.255937721203875,23.58090874976685,6,20,-95.0,150.0,25.568714334755384,0.1705,2,-25.27
