step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0118,-68.49,33.28
0,0,2,0.0000,-19.56,0.78
0,0,3,0.2461,-70.31,38.26
0,0,4,0.0181,-56.98,13.75
0,0,5,0.0000,-68.00,32.03
0,1,0,0.0164,-66.26,33.28
0,1,2,0.0163,-66.29,33.37
0,1,3,0.0253,-49.42,9.14
0,1,4,0.4145,-62.89,25.71
0,1,5,0.0253,-40.07,4.46
0,2,0,0.0000,-15.61,0.78
0,2,1,0.0192,-64.58,33.37
0,2,3,0.0000,-66.34,38.18
0,2,4,0.0253,-53.60,14.37
0,2,5,0.4435,-64.13,32.22
0,3,0,0.4267,-71.86,38.26
0,3,1,0.0290,-53.21,9.14
0,3,2,0.0000,-71.84,38.18
0,3,4,0.0198,-70.01,33.17
0,3,5,0.0000,-58.37,13.58
0,4,0,0.0218,-54.85,13.75
0,4,1,0.3945,-63.00,25.71
0,4,2,0.0215,-55.42,14.37
0,4,3,0.0155,-66.32,33.17
0,4,5,0.0182,-61.51,22.92
0,5,0,0.0000,-67.17,32.03
0,5,1,0.0308,-41.48,4.46
0,5,2,0.4845,-67.24,32.22
0,5,3,0.0000,-55.99,13.58
0,5,4,0.0237,-62.81,22.92
1,0,1,0.0118,-68.49,33.28
1,0,2,0.0000,-19.56,0.78
1,0,3,0.2461,-70.31,38.26
1,0,4,0.0181,-56.98,13.75
1,0,5,0.0000,-68.00,32.03
1,1,0,0.0218,-66.26,33.28
1,1,2,0.0218,-66.29,33.37
1,1,3,0.0308,-49.42,9.14
1,1,4,0.5388,-62.89,25.71
1,1,5,0.0308,-40.07,4.46
1,2,0,0.0000,-15.61,0.78
1,2,1,0.0202,-64.58,33.37
1,2,3,0.0000,-66.34,38.18
1,2,4,0.0263,-53.60,14.37
1,2,5,0.4663,-64.13,32.22
1,3,0,0.4267,-71.86,38.26
1,3,1,0.0290,-53.21,9.14
1,3,2,0.0000,-71.84,38.18
1,3,4,0.0198,-70.01,33.17
1,3,5,0.0000,-58.37,13.58
1,4,0,0.0218,-54.85,13.75
1,4,1,0.3945,-63.00,25.71
1,4,2,0.0215,-55.42,14.37
1,4,3,0.0155,-66.32,33.17
1,4,5,0.0182,-61.51,22.92
1,5,0,0.0000,-67.17,32.03
1,5,1,0.0300,-41.48,4.46
1,5,2,0.4683,-67.24,32.22
1,5,3,0.0000,-55.99,13.58
1,5,4,0.0230,-62.81,22.92
