step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,15,-39.57
0,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,150.0,1.0000,8,-42.12
0,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,0.0,0.0000,0,-19.42
0,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,110.78241356548034,0.7385,7,-34.57
0,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,107.21674428433101,0.7148,5,-18.12
0,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,110.33001428421686,0.7355,6,-30.54
1,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,149.99999999999997,1.0000,23,-40.68
1,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,107.15855063028332,0.7144,4,-41.94
1,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,0.0,0.0000,0,-19.42
1,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-34.77
1,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,6.686039341834115,0.0446,1,-18.11
1,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,150.0,1.0000,13,-35.49
2,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,23,-41.93
2,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,135.2739718472644,0.9018,5,-38.97
2,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,6.686039341834115,0.0446,1,-19.42
2,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-34.94
2,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.12
2,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,12,-28.57
3,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,23,-41.81
3,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,135.2739718472644,0.9018,5,-31.68
3,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,6.686039341834115,0.0446,1,-19.42
3,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.11
3,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.12
3,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,12,-31.11
4,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.00000000000003,1.0000,24,-40.39
4,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,111.93852502824473,0.7463,4,-27.73
4,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,6.686039341834115,0.0446,1,-19.43
4,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.23
4,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.13
4,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,12,-38.33
5,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,149.99999999999997,1.0000,25,-38.94
5,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,111.93852502824473,0.7463,4,-38.59
5,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,0.0,0.0000,0,-19.43
5,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.30
5,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.13
5,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,12,-39.04
6,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,149.99999999999997,1.0000,25,-38.93
6,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,111.93852502824473,0.7463,4,-42.82
6,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,0.0,0.0000,0,-19.43
6,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.33
6,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.13
6,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,12,-39.19
7,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,26,-39.55
7,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,63.095969664021396,0.4206,2,-44.10
7,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,0.0,0.0000,0,-19.43
7,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.33
7,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.13
7,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,13,-39.23
8,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,25,-39.81
8,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,63.095969664021396,0.4206,2,-44.66
8,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,27.328818222454,0.1822,1,-19.43
8,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.32
8,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.13
8,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,13,-39.23
9,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,149.99999999999994,1.0000,24,-37.97
9,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,63.095969664021396,0.4206,2,-44.91
9,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,24.100911121807947,0.1607,1,-19.43
9,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,0.0,0.0000,0,-35.30
9,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,27.328818222454,0.1822,1,-18.13
9,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,149.99999999999997,1.0000,13,-39.22
10,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,22,-34.72
10,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,63.095969664021396,0.4206,2,-45.06
10,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,46.831421010935145,0.3122,2,-19.42
10,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,16.12906917796193,0.1075,1,-35.25
10,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,27.328818222454,0.1822,1,-18.12
10,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,150.0,1.0000,13,-39.16
11,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,22,-40.46
11,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,63.095969664021396,0.4206,2,-45.03
11,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,74.16023923338915,0.4944,3,-19.33
11,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,16.12906917796193,0.1075,1,-35.20
11,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.10
11,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,150.0,1.0000,13,-39.07
12,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,23,-41.90
12,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,46.10881079153036,0.3074,2,-44.71
12,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,98.0688258388094,0.6538,4,-19.39
12,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,16.12906917796193,0.1075,1,-35.09
12,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.12
12,5,33.459262908546734,43.50830510054935,27.563616982721076,11,20,-95.0,150.0,150.0,1.0000,11,-38.85
13,0,38.829681464940194,11.889869334404139,29.909243936361957,1,20,-95.0,150.0,150.0,1.0000,23,-42.19
13,1,36.70920368554377,34.087636751405334,21.307254651179452,6,20,-95.0,150.0,65.06631208359327,0.4338,3,-44.11
13,2,38.17709472471358,5,25.78987763424076,11,20,-95.0,150.0,98.0688258388094,0.6538,4,-19.42
13,3,33.68887905247393,40.34465347626999,23.558899806933212,1,20,-95.0,150.0,35.56217246948898,0.2371,2,-34.98
13,4,37.448087852727326,5,24.481085125492264,6,20,-95.0,150.0,0.0,0.0000,0,-18.12
