step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0161,-66.77,22.05
0,0,2,0.0000,-55.50,9.28
0,0,3,0.3694,-66.57,21.71
0,1,0,0.0253,-59.86,22.05
0,1,2,0.0258,-59.10,20.80
0,1,3,0.0308,-5.68,0.34
0,2,0,0.0000,-50.90,9.28
0,2,1,0.0244,-61.41,20.80
0,2,3,0.0000,-61.24,20.52
0,3,0,0.5573,-61.41,21.71
0,3,1,0.0308,-7.44,0.34
0,3,2,0.0000,-60.68,20.52
1,0,1,0.0148,-66.77,22.05
1,0,2,0.0000,-55.50,9.28
1,0,3,0.3388,-66.57,21.71
1,1,0,0.0253,-59.86,22.05
1,1,2,0.0258,-59.10,20.80
1,1,3,0.0308,-5.68,0.34
1,2,0,0.0000,-50.90,9.28
1,2,1,0.0244,-61.41,20.80
1,2,3,0.0000,-61.24,20.52
1,3,0,0.3573,-61.41,21.71
1,3,1,0.0220,-7.44,0.34
1,3,2,0.0000,-60.68,20.52
2,0,1,0.0148,-66.77,22.05
2,0,2,0.0000,-55.50,9.28
2,0,3,0.3388,-66.57,21.71
2,1,0,0.0253,-59.86,22.05
2,1,2,0.0258,-59.10,20.80
2,1,3,0.0308,-5.68,0.34
2,2,0,0.0000,-50.90,9.28
2,2,1,0.0244,-61.41,20.80
2,2,3,0.0000,-61.24,20.52
2,3,0,0.3573,-61.41,21.71
2,3,1,0.0220,-7.44,0.34
2,3,2,0.0000,-60.68,20.52
3,0,1,0.0148,-66.77,22.05
3,0,2,0.0000,-55.50,9.28
3,0,3,0.3388,-66.57,21.71
3,1,0,0.0253,-59.86,22.05
3,1,2,0.0258,-59.10,20.80
3,1,3,0.0308,-5.68,0.34
3,2,0,0.0000,-50.90,9.28
3,2,1,0.0244,-61.41,20.80
3,2,3,0.0000,-61.24,20.52
3,3,0,0.3573,-61.41,21.71
3,3,1,0.0220,-7.44,0.34
3,3,2,0.0000,-60.68,20.52
4,0,1,0.0148,-66.77,22.05
4,0,2,0.0000,-55.50,9.28
4,0,3,0.3388,-66.57,21.71
4,1,0,0.0253,-59.86,22.05
4,1,2,0.0258,-59.10,20.80
4,1,3,0.0308,-5.68,0.34
4,2,0,0.0000,-50.90,9.28
4,2,1,0.0244,-61.41,20.80
4,2,3,0.0000,-61.24,20.52
4,3,0,0.3573,-61.41,21.71
4,3,1,0.0220,-7.44,0.34
4,3,2,0.0000,-60.68,20.52
5,0,1,0.0148,-66.77,22.05
5,0,2,0.0000,-55.50,9.28
5,0,3,0.3388,-66.57,21.71
5,1,0,0.0253,-59.86,22.05
5,1,2,0.0258,-59.10,20.80
5,1,3,0.0308,-5.68,0.34
5,2,0,0.0000,-50.90,9.28
5,2,1,0.0244,-61.41,20.80
5,2,3,0.0000,-61.24,20.52
5,3,0,0.3573,-61.41,21.71
5,3,1,0.0220,-7.44,0.34
5,3,2,0.0000,-60.68,20.52
6,0,1,0.0148,-66.77,22.05
6,0,2,0.0000,-55.50,9.28
6,0,3,0.3388,-66.57,21.71
6,1,0,0.0253,-59.86,22.05
6,1,2,0.0258,-59.10,20.80
6,1,3,0.0308,-5.68,0.34
6,2,0,0.0000,-50.90,9.28
6,2,1,0.0227,-61.41,20.80
6,2,3,0.0000,-61.24,20.52
6,3,0,0.3573,-61.41,21.71
6,3,1,0.0220,-7.44,0.34
6,3,2,0.0000,-60.68,20.52
7,0,1,0.0128,-66.77,22.05
7,0,2,0.0000,-55.50,9.28
7,0,3,0.2928,-66.57,21.71
7,1,0,0.0253,-59.86,22.05
7,1,2,0.0258,-59.10,20.80
7,1,3,0.0308,-5.68,0.34
7,2,0,0.0000,-50.90,9.28
7,2,1,0.0227,-61.41,20.80
7,2,3,0.0000,-61.24,20.52
7,3,0,0.3573,-61.41,21.71
7,3,1,0.0220,-7.44,0.34
7,3,2,0.0000,-60.68,20.52
8,0,1,0.0128,-66.77,22.05
8,0,2,0.0000,-55.50,9.28
8,0,3,0.2928,-66.57,21.71
8,1,0,0.0253,-59.86,22.05
8,1,2,0.0258,-59.10,20.80
8,1,3,0.0308,-5.68,0.34
8,2,0,0.0000,-50.90,9.28
8,2,1,0.0212,-61.41,20.80
8,2,3,0.0000,-61.24,20.52
8,3,0,0.3573,-61.41,21.71
8,3,1,0.0220,-7.44,0.34
8,3,2,0.0000,-60.68,20.52
9,0,1,0.0128,-66.77,22.05
9,0,2,0.0000,-55.50,9.28
9,0,3,0.2928,-66.57,21.71
9,1,0,0.0253,-59.86,22.05
9,1,2,0.0258,-59.10,20.80
9,1,3,0.0308,-5.68,0.34
9,2,0,0.0000,-50.90,9.28
9,2,1,0.0212,-61.41,20.80
9,2,3,0.0000,-61.24,20.52
9,3,0,0.3573,-61.41,21.71
9,3,1,0.0220,-7.44,0.34
9,3,2,0.0000,-60.68,20.52
10,0,1,0.0128,-66.77,22.05
10,0,2,0.0000,-55.50,9.28
10,0,3,0.2928,-66.57,21.71
10,1,0,0.0253,-59.86,22.05
10,1,2,0.0258,-59.10,20.80
10,1,3,0.0308,-5.68,0.34
10,2,0,0.0000,-50.90,9.28
10,2,1,0.0212,-61.41,20.80
10,2,3,0.0000,-61.24,20.52
10,3,0,0.3573,-61.41,21.71
10,3,1,0.0220,-7.44,0.34
10,3,2,0.0000,-60.68,20.52
11,0,1,0.0128,-66.77,22.05
11,0,2,0.0000,-55.50,9.28
11,0,3,0.2928,-66.57,21.71
11,1,0,0.0253,-59.86,22.05
11,1,2,0.0258,-59.10,20.80
11,1,3,0.0308,-5.68,0.34
11,2,0,0.0000,-50.90,9.28
11,2,1,0.0212,-61.41,20.80
11,2,3,0.0000,-61.24,20.52
11,3,0,0.3573,-61.41,21.71
11,3,1,0.0220,-7.44,0.34
11,3,2,0.0000,-60.68,20.52
12,0,1,0.0128,-66.77,22.05
12,0,2,0.0000,-55.50,9.28
12,0,3,0.2928,-66.57,21.71
12,1,0,0.0253,-59.86,22.05
12,1,2,0.0258,-59.10,20.80
12,1,3,0.0308,-5.68,0.34
12,2,0,0.0000,-50.90,9.28
12,2,1,0.0212,-61.41,20.80
12,2,3,0.0000,-61.24,20.52
12,3,0,0.3573,-61.41,21.71
12,3,1,0.0220,-7.44,0.34
12,3,2,0.0000,-60.68,20.52
13,0,1,0.0128,-66.77,22.05
