step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,9.46,29.00
0,1,,3,39.73,24.95
0,2,,2,22.20,33.37
0,3,,1,21.90,6.41
0,4,,4,23.49,25.98
0,5,,4,11.87,16.63
0,6,,3,36.07,11.12
0,7,,1,26.74,7.53
0,8,,0,27.38,23.04
0,9,,2,25.98,32.84
0,10,,1,31.46,10.81
0,11,,2,21.11,34.34
0,12,,3,43.88,26.84
1,8,0,4,28.08,23.15
1,9,2,4,27.68,32.19
4,2,2,4,27.18,31.92
4,10,1,3,36.43,12.22
5,4,4,1,30.45,21.59
5,8,4,1,30.42,22.55
6,9,4,3,35.63,26.75
7,4,1,3,33.36,20.31
9,6,3,1,46.15,8.33
9,8,1,3,32.10,20.90
11,2,4,3,34.24,26.27
14,10,3,1,48.51,9.31
15,6,1,3,47.89,9.42
16,0,2,4,25.03,47.77
16,11,2,4,28.47,40.60
18,4,3,1,41.12,7.69
19,1,3,1,32.17,23.92
20,1,1,4,30.55,23.86
20,7,1,3,35.16,12.84
21,9,3,1,45.85,8.24
23,0,4,2,27.98,41.29
24,0,2,4,28.49,39.70
25,0,4,2,28.45,37.95
25,5,4,2,21.23,27.25
26,0,2,4,28.68,36.15
26,1,4,2,20.96,27.40
26,2,3,1,40.35,8.91
29,0,4,2,26.15,31.41
30,0,2,4,25.41,29.78
30,8,3,1,36.71,10.56
32,1,2,4,10.10,26.16
32,9,1,3,40.43,9.91
33,4,1,3,49.37,9.76
35,6,3,1,32.37,16.87
36,5,2,4,26.93,31.77
36,12,3,1,32.42,15.97
39,2,1,3,37.98,10.10
40,9,3,1,31.16,19.80
41,11,4,2,26.51,44.55
42,9,1,0,27.96,21.20
44,9,0,4,24.31,21.83
47,3,1,4,13.14,8.84
47,12,1,0,26.22,18.46
48,10,1,0,27.77,19.61
49,1,4,1,18.67,12.11
49,4,3,1,36.41,29.44
49,9,4,2,16.46,27.24
50,4,1,4,35.99,31.21
50,10,0,4,28.85,21.86
51,12,0,4,24.18,21.01
52,5,4,1,35.19,28.54
53,5,1,3,35.32,28.06
55,2,3,1,47.36,32.88
56,0,4,2,10.75,28.71
57,4,4,2,27.81,39.94
59,9,2,4,2.63,40.37
62,4,2,4,24.79,48.85
63,2,1,4,44.22,43.85
64,4,4,2,23.05,48.22
65,3,4,1,7.80,4.41
66,1,1,3,39.04,10.83
66,10,4,1,41.58,37.23
69,0,2,4,27.60,43.51
69,9,4,2,5.75,43.18
70,2,4,1,46.77,46.12
72,11,2,4,8.36,48.73
77,4,2,4,5.89,29.59
79,1,3,1,43.11,32.33
80,2,1,3,47.37,31.40
80,11,4,2,5.27,43.68
82,0,4,1,46.18,46.07
82,1,1,4,40.13,37.07
82,9,2,4,27.08,31.49
83,6,1,4,16.18,11.10
85,11,2,4,3.73,37.59
87,9,4,1,36.41,30.39
88,7,3,1,39.65,32.21
89,0,1,4,44.06,43.83
89,9,1,3,40.29,31.38
90,9,3,1,42.17,32.06
90,12,4,2,27.70,42.08
91,1,4,2,25.72,44.54
91,7,1,4,38.57,34.66
93,10,1,3,45.86,31.33
94,4,4,1,19.69,12.81
95,0,4,1,40.47,35.34
96,8,1,0,26.46,20.05
98,0,1,3,38.88,30.83
98,8,0,4,26.17,22.84
99,6,4,2,13.69,26.13
100,2,3,1,33.47,13.95
101,9,1,4,39.86,35.90
102,3,1,3,44.44,8.67
103,8,4,2,23.66,29.66
104,0,3,1,32.60,24.29
104,1,2,4,4.25,34.20
106,9,4,3,35.10,27.90
107,5,3,1,31.70,20.39
107,10,3,1,33.07,25.47
108,0,1,0,27.96,20.38
108,7,4,1,44.76,43.65
108,9,3,1,32.66,25.27
108,10,1,4,32.18,25.38
109,11,4,1,8.95,5.29
110,3,3,1,48.24,9.15
110,9,1,4,29.86,22.81
111,0,0,4,23.12,19.96
111,4,1,3,37.49,11.89
111,9,4,0,28.73,21.27
112,9,0,1,27.89,19.61
114,8,2,4,27.40,44.95
114,10,4,0,27.00,21.75
118,2,1,4,12.87,8.07
119,10,0,1,24.15,16.35
120,3,1,3,40.80,9.29
121,9,1,4,15.24,9.73
121,12,2,4,22.46,27.21
122,9,4,1,14.14,8.49
123,4,3,1,41.17,33.48
124,6,2,4,4.79,44.14
124,9,1,4,10.92,7.45
126,4,1,4,41.37,38.74
129,1,4,1,10.00,5.96
129,3,3,1,34.06,12.52
129,11,1,0,26.31,18.94
130,8,4,1,39.91,34.69
131,11,0,4,27.89,22.34
132,1,1,4,12.98,8.83
133,8,1,3,43.66,31.20
134,11,4,1,32.75,25.53
136,4,4,1,46.41,45.68
136,11,1,4,34.90,28.58
136,12,4,1,34.98,28.05
137,12,1,3,36.03,28.43
139,0,4,1,14.11,8.60
139,2,4,1,8.69,4.83
142,7,1,3,36.99,29.71
145,4,1,3,44.43,31.85
146,10,1,0,25.86,17.86
147,1,4,2,9.99,27.98
147,6,4,2,5.34,43.66
147,8,3,1,44.03,8.09
149,9,4,2,6.79,30.58
149,10,0,4,25.41,22.42
152,5,1,3,45.54,9.31
154,10,4,2,24.41,29.39
154,11,4,1,43.52,40.06
156,0,1,3,36.67,11.36
157,4,3,1,33.56,11.62
158,12,3,1,37.63,31.27
159,11,1,3,46.07,31.37
159,12,1,4,36.45,32.15
160,8,1,3,36.36,12.32
162,0,3,1,44.83,7.78
162,1,2,4,7.13,47.62
162,3,1,0,23.47,17.29
164,5,3,1,31.11,17.75
166,3,0,4,26.09,22.41
166,6,2,4,7.19,29.36
168,1,4,2,7.63,47.05
168,5,1,0,28.12,21.50
168,10,2,4,27.34,45.44
169,5,0,4,27.44,22.38
170,4,1,3,37.75,10.36
172,8,3,1,42.09,32.23
174,3,4,3,35.95,28.66
176,0,1,3,44.06,10.17
176,11,3,1,31.20,18.07
177,10,4,2,25.78,44.83
178,2,1,0,25.62,18.07
179,3,3,1,42.19,32.00
179,7,3,1,36.28,11.10
179,12,4,2,24.70,46.66
180,5,4,2,14.57,26.23
183,2,0,4,24.11,21.03
183,11,1,4,19.75,14.46
185,5,2,4,8.92,27.90
185,8,1,4,46.16,49.46
187,0,3,1,37.70,30.39
187,9,2,4,27.23,30.34
188,0,1,4,36.92,32.23
188,4,3,4,35.12,30.40
191,3,1,4,41.57,39.69
192,9,4,3,34.12,26.11
192,11,4,1,9.03,4.23
193,2,4,2,19.96,26.85
193,10,2,4,5.95,46.27
194,12,2,4,27.01,32.22
196,1,2,4,13.07,25.63
198,8,4,2,26.79,39.54
200,5,4,2,9.29,28.37
201,10,4,2,7.02,46.19
202,3,4,2,26.49,44.89
202,12,4,1,32.44,25.15
203,12,1,3,33.18,24.26
204,9,3,1,43.39,7.75
208,0,4,1,37.78,30.87
209,0,1,3,38.69,29.09
211,4,4,1,37.28,30.17
211,8,2,4,3.44,35.88
212,4,1,3,37.44,28.41
214,10,2,4,3.50,36.21
214,11,1,3,33.52,15.82
