step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,16.57,19.00
0,1,,4,39.67,37.47
0,2,,4,40.27,33.53
0,3,,2,25.70,13.79
0,4,,4,43.55,40.60
0,5,,2,19.45,23.57
0,6,,1,42.27,8.30
0,7,,3,14.13,34.37
0,8,,0,10.44,8.79
0,9,,4,42.78,31.73
0,10,,4,41.85,40.69
0,11,,4,44.77,38.07
0,12,,2,32.71,23.23
0,13,,2,21.99,16.29
0,14,,1,43.58,6.62
0,15,,4,39.75,29.27
0,16,,2,25.48,26.98
0,17,,2,30.28,32.12
0,18,,2,28.44,31.09
0,19,,1,42.03,15.25
0,20,,0,5.94,7.37
0,21,,1,41.19,7.40
0,22,,3,9.80,28.40
0,23,,1,32.44,8.11
0,24,,3,8.01,28.13
3,3,2,1,28.13,12.86
3,17,2,4,32.74,33.13
4,7,3,2,18.12,32.92
4,22,3,2,13.87,28.64
5,18,2,4,33.44,33.12
5,24,3,2,13.08,27.71
8,12,2,1,40.77,24.76
8,13,2,1,28.41,12.57
11,15,4,1,47.09,24.65
12,9,4,1,48.24,24.41
13,8,0,2,19.15,17.12
18,19,1,2,35.73,20.75
19,5,2,4,37.06,28.40
20,0,2,1,40.37,24.76
20,7,2,4,33.44,32.50
21,0,1,4,41.66,25.15
21,16,2,1,37.61,21.84
24,1,4,2,35.99,28.26
24,11,4,2,37.20,27.52
24,23,1,4,43.34,25.34
26,20,0,1,25.98,7.66
27,2,4,1,43.07,24.78
27,24,2,0,23.28,10.97
30,14,1,2,36.39,22.07
30,22,2,1,33.48,17.54
32,13,1,2,27.26,12.30
35,19,2,3,16.89,32.46
36,2,1,2,37.49,22.78
36,21,1,2,33.83,18.88
37,20,1,2,32.92,19.33
38,8,2,3,23.77,38.85
40,1,2,0,22.15,12.37
40,10,4,2,25.13,38.88
41,10,2,3,24.00,39.28
42,16,1,4,50.00,25.60
51,20,2,3,23.22,38.32
53,13,2,3,12.61,28.81
56,4,4,3,24.74,50.00
56,9,1,0,24.84,6.93
56,21,2,0,24.24,10.54
57,6,1,2,28.05,13.54
58,14,2,3,12.34,27.74
59,7,4,1,41.97,24.81
61,11,2,3,12.52,27.89
61,19,3,4,26.20,42.51
62,0,4,2,35.79,28.64
62,15,1,0,24.35,5.92
65,4,3,4,25.73,42.32
66,5,4,1,42.44,24.97
67,2,2,0,24.37,10.33
70,3,1,2,29.40,14.54
71,4,4,2,28.23,36.13
74,5,1,2,37.80,23.21
76,1,0,1,25.36,0.00
76,10,3,2,15.90,29.59
77,7,1,0,24.54,9.15
77,14,3,2,22.75,36.40
79,18,4,3,24.56,44.01
79,23,4,2,34.73,30.18
80,10,2,0,11.97,22.76
80,20,3,0,9.84,24.86
81,14,2,4,27.64,39.23
83,0,2,0,24.53,9.43
85,12,1,0,24.54,5.60
86,1,1,2,30.58,15.92
94,13,3,2,12.50,26.41
94,15,0,3,1.71,26.00
95,6,2,3,15.52,31.02
95,23,2,1,33.51,18.38
97,1,2,4,32.98,32.40
97,13,2,0,11.66,21.83
98,3,2,3,10.15,26.20
100,4,2,0,21.39,12.87
102,8,3,2,12.75,27.58
102,22,1,2,26.64,12.17
103,10,0,1,25.99,3.75
105,9,0,2,18.88,16.90
106,16,4,2,25.54,38.00
109,8,2,0,12.50,21.93
110,23,1,2,27.82,13.48
113,9,2,1,29.76,14.32
115,5,2,3,20.36,35.45
119,7,0,1,25.08,9.67
120,17,4,1,42.81,24.39
121,14,4,2,27.32,37.22
123,0,0,3,2.65,25.55
124,24,0,3,0.00,25.51
127,20,0,3,0.42,25.02
128,21,0,1,25.29,2.35
131,10,1,2,30.59,17.22
131,13,0,2,23.42,13.26
132,12,0,3,4.87,26.24
133,1,4,3,24.16,49.70
133,15,3,4,25.74,44.54
136,17,1,0,24.14,8.22
137,10,2,0,18.83,16.05
137,11,3,2,23.16,36.47
140,19,4,2,36.07,28.45
140,21,1,2,29.70,14.88
142,15,4,2,29.45,35.29
143,4,0,2,22.17,14.65
143,22,2,4,33.60,31.80
145,23,2,4,31.50,34.56
