step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0225,-57.96,10.00
0,0,2,0.0000,-66.99,20.00
0,0,3,0.5131,-57.96,10.00
0,0,4,0.0201,-62.47,14.14
0,0,5,0.0000,-68.44,22.36
0,1,0,0.0246,-50.15,10.00
0,1,2,0.0246,-50.15,10.00
0,1,3,0.0221,-54.67,14.14
0,1,4,0.5598,-50.15,10.00
0,1,5,0.0221,-54.67,14.14
0,2,0,0.0000,-58.87,20.00
0,2,1,0.0288,-49.84,10.00
0,2,3,0.0000,-60.32,22.36
0,2,4,0.0264,-54.35,14.14
0,2,5,0.6546,-49.84,10.00
0,3,0,0.6260,-55.92,10.00
0,3,1,0.0250,-60.44,14.14
0,3,2,0.0000,-66.41,22.36
0,3,4,0.0275,-55.92,10.00
0,3,5,0.0000,-64.95,20.00
0,4,0,0.0205,-58.38,14.14
0,4,1,0.5236,-53.86,10.00
0,4,2,0.0205,-58.38,14.14
0,4,3,0.0230,-53.86,10.00
0,4,5,0.0230,-53.86,10.00
0,5,0,0.0000,-59.97,22.36
0,5,1,0.0286,-54.00,14.14
0,5,2,0.7000,-49.49,10.00
0,5,3,0.0000,-58.52,20.00
0,5,4,0.0308,-49.49,10.00
1,0,1,0.0182,-57.96,10.00
1,0,2,0.0000,-66.99,20.00
1,0,3,0.4145,-57.96,10.00
1,0,4,0.0157,-62.47,14.14
1,0,5,0.0000,-68.44,22.36
1,1,0,0.0289,-50.15,10.00
1,1,2,0.0289,-50.15,10.00
1,1,3,0.0264,-54.67,14.14
1,1,4,0.6584,-50.15,10.00
1,1,5,0.0264,-54.67,14.14
1,2,0,0.0000,-58.87,20.00
1,2,1,0.0288,-49.84,10.00
1,2,3,0.0000,-60.32,22.36
1,2,4,0.0264,-54.35,14.14
1,2,5,0.6546,-49.84,10.00
1,3,0,0.5437,-55.92,10.00
1,3,1,0.0214,-60.44,14.14
1,3,2,0.0000,-66.41,22.36
1,3,4,0.0239,-55.92,10.00
1,3,5,0.0000,-64.95,20.00
1,4,0,0.0182,-58.38,14.14
1,4,1,0.4704,-53.86,10.00
1,4,2,0.0182,-58.38,14.14
1,4,3,0.0207,-53.86,10.00
1,4,5,0.0207,-53.86,10.00
1,5,0,0.0000,-59.97,22.36
1,5,1,0.0286,-54.00,14.14
1,5,2,0.7000,-49.49,10.00
1,5,3,0.0000,-58.52,20.00
1,5,4,0.0308,-49.49,10.00
2,0,1,0.0182,-57.96,10.00
2,0,2,0.0000,-66.99,20.00
2,0,3,0.4145,-57.96,10.00
2,0,4,0.0157,-62.47,14.14
2,0,5,0.0000,-68.44,22.36
2,1,0,0.0289,-50.15,10.00
2,1,2,0.0289,-50.15,10.00
2,1,3,0.0264,-54.67,14.14
2,1,4,0.6584,-50.15,10.00
2,1,5,0.0264,-54.67,14.14
2,2,0,0.0000,-58.87,20.00
2,2,1,0.0288,-49.84,10.00
2,2,3,0.0000,-60.32,22.36
2,2,4,0.0264,-54.35,14.14
2,2,5,0.6546,-49.84,10.00
2,3,0,0.5437,-55.92,10.00
2,3,1,0.0214,-60.44,14.14
2,3,2,0.0000,-66.41,22.36
2,3,4,0.0239,-55.92,10.00
2,3,5,0.0000,-64.95,20.00
2,4,0,0.0174,-58.38,14.14
2,4,1,0.4517,-53.86,10.00
2,4,2,0.0174,-58.38,14.14
2,4,3,0.0198,-53.86,10.00
2,4,5,0.0198,-53.86,10.00
2,5,0,0.0000,-59.97,22.36
2,5,1,0.0286,-54.00,14.14
2,5,2,0.7000,-49.49,10.00
2,5,3,0.0000,-58.52,20.00
2,5,4,0.0308,-49.49,10.00
3,0,1,0.0189,-57.96,10.00
3,0,2,0.0000,-66.99,20.00
3,0,3,0.4312,-57.96,10.00
3,0,4,0.0165,-62.47,14.14
3,0,5,0.0000,-68.44,22.36
3,1,0,0.0282,-50.15,10.00
3,1,2,0.0282,-50.15,10.00
3,1,3,0.0257,-54.67,14.14
3,1,4,0.6418,-50.15,10.00
3,1,5,0.0257,-54.67,14.14
3,2,0,0.0000,-58.87,20.00
3,2,1,0.0288,-49.84,10.00
3,2,3,0.0000,-60.32,22.36
3,2,4,0.0264,-54.35,14.14
3,2,5,0.6546,-49.84,10.00
3,3,0,0.5079,-55.92,10.00
3,3,1,0.0198,-60.44,14.14
3,3,2,0.0000,-66.41,22.36
3,3,4,0.0223,-55.92,10.00
3,3,5,0.0000,-64.95,20.00
3,4,0,0.0189,-58.38,14.14
3,4,1,0.4875,-53.86,10.00
3,4,2,0.0189,-58.38,14.14
3,4,3,0.0214,-53.86,10.00
3,4,5,0.0214,-53.86,10.00
3,5,0,0.0000,-59.97,22.36
3,5,1,0.0286,-54.00,14.14
3,5,2,0.7000,-49.49,10.00
3,5,3,0.0000,-58.52,20.00
3,5,4,0.0308,-49.49,10.00
4,0,1,0.0189,-57.96,10.00
4,0,2,0.0000,-66.99,20.00
4,0,3,0.4312,-57.96,10.00
4,0,4,0.0165,-62.47,14.14
4,0,5,0.0000,-68.44,22.36
4,1,0,0.0278,-50.15,10.00
4,1,2,0.0278,-50.15,10.00
4,1,3,0.0253,-54.67,14.14
4,1,4,0.6326,-50.15,10.00
4,1,5,0.0253,-54.67,14.14
4,2,0,0.0000,-58.87,20.00
4,2,1,0.0292,-49.84,10.00
4,2,3,0.0000,-60.32,22.36
4,2,4,0.0268,-54.35,14.14
4,2,5,0.6637,-49.84,10.00
4,3,0,0.5079,-55.92,10.00
4,3,1,0.0198,-60.44,14.14
4,3,2,0.0000,-66.41,22.36
4,3,4,0.0223,-55.92,10.00
4,3,5,0.0000,-64.95,20.00
4,4,0,0.0189,-58.38,14.14
4,4,1,0.4875,-53.86,10.00
