step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,20.19,36.72
0,1,,2,13.85,38.47
0,2,,0,17.82,12.22
0,3,,2,17.96,39.47
0,4,,1,42.67,16.09
0,5,,1,40.62,9.11
0,6,,0,12.60,5.38
0,7,,1,44.42,41.81
0,8,,0,5.25,12.33
0,9,,2,7.45,44.64
0,10,,1,36.72,21.18
0,11,,0,5.46,11.09
0,12,,2,19.07,31.98
0,13,,2,24.01,30.94
0,14,,1,37.12,20.79
0,15,,1,25.06,11.08
0,16,,1,44.98,6.79
0,17,,2,18.08,41.52
1,15,1,0,26.12,11.01
2,15,0,1,27.14,11.28
6,2,0,1,26.35,12.83
9,6,0,1,27.99,6.27
9,7,1,2,45.13,44.84
10,3,2,1,35.27,33.21
16,11,0,1,29.98,1.77
19,13,2,1,43.94,41.32
19,17,2,1,39.95,38.68
22,3,1,2,46.10,44.26
22,7,2,1,40.65,38.24
25,14,1,2,43.16,42.29
27,10,1,2,34.67,34.42
31,16,1,0,29.15,3.22
32,9,2,1,30.09,28.71
33,0,2,1,41.96,40.14
35,13,1,2,38.65,37.84
36,1,2,1,40.09,38.90
41,8,0,2,10.77,26.39
45,7,1,0,24.99,13.15
45,14,2,1,27.07,26.14
46,11,1,2,27.94,28.93
47,14,1,0,25.64,23.92
48,5,1,2,29.40,29.12
52,6,1,2,40.27,39.67
54,3,2,0,2.45,28.34
57,13,2,0,20.86,25.02
61,10,2,1,50.00,46.46
63,8,2,0,21.50,25.61
63,10,1,2,47.88,45.71
63,15,1,2,49.07,46.67
67,2,1,2,42.67,41.98
69,3,0,1,27.05,15.87
75,15,2,1,43.61,41.26
78,5,2,0,14.26,24.67
78,17,1,2,30.51,30.92
83,16,0,2,8.84,27.24
85,17,2,0,22.76,24.92
91,6,2,0,7.16,26.86
92,5,0,1,27.85,8.31
93,3,1,2,32.12,31.79
93,14,0,1,26.69,14.72
95,1,1,2,34.63,35.51
95,4,1,0,26.12,10.98
101,11,2,1,32.33,31.44
103,9,1,2,28.89,29.21
108,2,2,0,7.93,25.98
109,15,1,0,26.63,7.79
110,13,0,2,4.01,29.32
113,17,0,1,26.46,12.67
115,12,2,1,28.43,27.18
116,0,1,0,27.64,5.74
116,1,2,1,26.50,25.75
116,4,0,1,30.41,1.06
117,1,1,0,25.93,23.85
122,3,2,1,30.45,29.29
122,6,0,1,28.73,6.31
125,17,1,2,30.02,31.22
135,17,2,1,41.91,40.05
136,8,0,1,28.38,5.03
137,16,2,1,47.36,44.94
141,13,2,1,29.51,29.17
142,12,1,2,41.02,40.88
143,16,1,2,47.09,45.14
145,5,1,2,37.79,36.91
148,3,1,2,33.55,33.36
152,15,0,2,6.68,28.39
156,6,1,0,26.04,24.41
156,13,1,0,27.26,6.15
157,10,2,1,33.73,32.82
158,1,0,1,29.04,5.49
158,6,0,2,24.40,26.75
159,9,2,1,31.01,29.35
162,4,1,0,26.39,25.50
164,4,0,2,26.08,26.75
166,14,1,2,44.02,43.11
167,10,1,2,38.92,38.36
169,3,2,1,43.88,40.46
169,8,1,2,25.89,27.24
169,11,1,2,40.81,40.38
169,17,1,0,26.32,10.91
173,0,0,2,20.52,25.63
174,7,0,2,17.80,25.58
177,13,0,2,13.91,26.15
