step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,9.29,22.18
0,1,,6,8.23,36.23
0,2,,6,9.46,30.56
0,3,,0,11.16,8.52
0,4,,6,13.58,33.44
0,5,,4,25.49,30.42
0,6,,1,24.22,16.23
0,7,,3,6.58,29.72
0,8,,0,11.12,14.10
0,9,,0,14.50,6.02
0,10,,2,41.02,19.40
0,11,,5,37.05,31.33
0,12,,5,44.43,26.36
0,13,,6,18.70,40.39
0,14,,5,31.59,21.52
0,15,,1,27.67,6.84
0,16,,6,24.23,37.58
0,17,,3,12.75,25.71
0,18,,6,7.40,37.86
0,19,,3,6.70,23.00
0,20,,0,12.33,17.48
0,21,,0,18.10,6.50
0,22,,0,13.54,7.34
0,23,,6,10.95,33.87
0,24,,5,30.56,33.49
0,25,,6,16.22,31.11
0,26,,6,8.94,35.52
0,27,,5,37.39,28.01
0,28,,1,20.60,5.88
0,29,,5,30.23,29.02
0,30,,2,34.11,16.28
0,31,,0,7.91,15.49
0,32,,0,7.86,16.40
0,33,,1,23.34,9.25
0,34,,0,10.20,7.27
0,35,,5,36.39,31.45
0,36,,2,43.57,8.96
0,37,,5,36.65,30.06
0,38,,2,42.84,14.67
0,39,,5,31.71,38.74
1,7,3,6,8.33,29.90
1,10,2,5,42.37,19.44
1,19,3,0,7.85,22.55
1,21,0,1,19.64,6.57
4,5,4,5,29.40,29.03
4,7,6,3,13.31,28.63
4,9,0,1,18.77,6.38
4,16,6,5,26.56,37.18
5,14,5,2,35.63,19.31
5,15,1,2,31.16,9.62
5,25,6,4,19.52,29.81
6,0,3,0,16.45,21.20
7,20,0,1,20.28,17.38
7,34,0,1,19.81,11.59
8,17,3,4,19.11,23.62
8,31,0,1,21.04,19.09
9,0,0,1,20.46,19.92
9,7,3,4,20.58,23.77
9,8,0,1,19.95,12.43
9,13,6,5,27.93,43.05
9,28,1,2,31.51,9.80
10,4,6,4,24.38,34.61
10,21,1,2,32.80,6.09
10,22,0,1,19.67,11.78
11,27,5,2,48.64,15.42
12,7,4,1,24.90,20.40
12,19,0,1,20.13,18.49
12,26,6,5,26.92,37.64
13,6,1,2,31.05,18.83
13,31,1,4,28.97,21.46
14,1,6,5,28.10,40.46
14,4,4,5,28.22,35.47
14,9,1,2,31.94,7.36
14,29,5,2,43.98,17.20
14,31,4,5,30.34,22.30
15,0,1,4,29.24,21.31
15,3,0,1,20.05,11.43
15,34,1,4,25.28,21.25
15,38,2,5,40.37,19.07
16,0,4,5,30.64,21.83
16,7,1,2,31.30,16.32
16,20,1,2,31.16,18.29
16,28,2,5,33.55,20.53
18,12,5,4,28.91,20.92
19,12,4,1,27.73,19.81
19,25,4,5,29.80,23.15
19,34,4,5,30.10,22.89
20,8,1,2,32.29,7.29
20,18,6,4,25.49,35.14
20,36,2,5,39.09,19.36
21,6,2,5,35.38,19.89
21,17,4,5,29.83,24.51
23,19,1,2,31.13,11.78
23,32,0,1,19.90,19.94
23,39,5,2,42.47,17.81
24,33,1,5,30.69,19.65
25,22,1,5,30.86,19.65
26,25,5,2,35.82,19.30
27,20,2,5,41.70,18.88
27,37,5,4,28.44,30.15
