step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,16.08,21.55
0,1,,2,6.04,39.59
0,2,,0,18.03,8.25
0,3,,1,37.97,19.51
0,4,,2,20.48,35.47
0,5,,1,43.60,14.82
0,6,,3,32.46,38.31
0,7,,2,7.89,40.23
0,8,,0,8.57,23.41
0,9,,1,38.44,15.65
0,10,,1,27.38,12.52
0,11,,1,25.08,12.87
0,12,,1,43.63,9.95
0,13,,0,18.52,6.55
0,14,,3,44.95,31.83
0,15,,3,25.11,43.33
0,16,,3,42.69,27.70
0,17,,1,32.02,14.17
0,18,,0,14.90,10.56
0,19,,1,42.00,10.23
1,8,0,2,9.51,23.26
1,15,3,2,26.49,43.75
3,0,0,2,20.82,24.48
3,8,2,0,11.12,22.16
4,16,3,1,50.00,27.43
6,13,0,1,26.72,6.49
8,0,2,3,26.85,31.23
8,2,0,1,27.89,0.67
12,14,3,1,49.74,27.31
14,0,3,2,28.78,41.82
14,15,2,3,34.25,43.73
14,19,1,3,46.03,27.11
15,3,1,3,42.46,26.45
17,17,1,3,43.28,26.50
18,10,1,3,48.30,27.45
21,2,1,0,24.87,16.55
21,8,0,1,25.33,19.21
21,12,1,0,25.21,6.52
22,15,3,2,28.26,38.85
22,16,1,0,25.28,8.24
23,4,2,3,33.02,43.12
26,2,0,2,22.41,23.92
27,19,3,2,48.66,44.85
28,18,0,2,19.93,24.15
29,1,2,3,34.74,44.50
31,17,3,2,45.09,46.15
32,9,1,3,49.32,27.63
33,11,1,0,23.88,19.11
34,0,2,0,14.63,23.43
35,19,2,3,45.52,45.25
37,10,3,2,37.31,46.02
37,17,2,3,41.02,45.83
38,7,2,3,26.77,29.35
38,15,2,1,27.69,24.43
41,11,0,2,8.55,22.77
45,13,1,0,24.55,16.82
47,4,3,1,45.06,26.32
47,17,3,2,26.47,36.54
48,3,3,2,42.46,46.18
49,6,3,2,26.53,34.05
49,19,3,1,34.55,24.90
51,7,3,1,32.94,25.12
57,2,2,0,17.93,23.57
57,11,2,0,16.38,23.52
58,1,3,1,43.04,26.20
58,3,2,3,42.79,45.64
62,16,0,2,22.72,24.60
63,2,0,1,25.59,16.65
64,0,0,1,26.19,17.97
64,15,1,0,26.14,3.41
66,9,3,2,37.27,46.04
66,17,2,0,3.44,18.49
67,13,0,2,0.00,17.01
68,13,2,0,1.22,16.81
69,0,1,3,29.87,25.67
71,2,1,0,26.13,3.00
72,16,2,3,30.26,41.28
74,5,1,3,43.71,27.03
74,16,3,2,32.84,44.05
75,14,1,2,25.24,23.19
76,11,0,1,26.48,6.93
79,11,1,0,25.49,12.31
79,19,1,3,35.09,25.50
80,4,1,0,24.51,15.49
80,10,2,3,27.97,28.47
81,0,3,2,34.59,45.70
81,3,3,2,26.93,36.10
82,16,2,3,42.01,45.80
84,10,3,1,34.20,24.74
84,11,0,1,26.43,20.92
88,0,2,3,35.35,43.82
88,11,1,3,32.21,26.11
88,13,0,1,25.56,14.35
89,12,0,1,28.01,1.85
92,19,3,2,36.46,46.85
94,8,1,0,24.94,14.37
94,17,0,2,22.05,24.15
95,4,0,2,9.88,23.04
95,5,3,2,32.77,43.89
97,0,3,2,25.59,32.61
97,18,2,3,42.41,45.99
99,10,1,3,38.90,26.50
99,16,3,1,37.79,24.57
103,0,2,0,21.17,23.26
107,2,0,1,26.09,8.67
107,10,3,2,26.00,35.14
107,16,1,0,25.09,18.63
108,6,2,3,26.87,32.50
108,15,0,2,21.21,25.02
109,11,3,2,35.88,45.92
114,15,2,3,27.58,30.47
117,5,2,3,27.29,34.09
124,6,3,1,42.80,25.13
127,19,2,0,7.43,21.39
128,11,2,0,23.81,21.91
130,12,1,0,24.84,19.74
131,5,3,1,41.97,26.07
131,17,2,3,28.90,36.95
131,18,3,1,34.57,25.29
134,2,1,3,44.10,27.20
135,1,1,0,25.71,6.83
135,9,2,3,33.58,42.24
136,0,0,1,28.11,0.29
136,16,0,2,1.46,18.10
