step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,29.77,25.36
0,1,,1,10.76,12.02
0,2,,1,38.39,24.13
0,3,,1,18.81,6.73
0,4,,1,36.26,24.11
0,5,,1,30.93,23.55
0,6,,2,44.27,34.34
0,7,,0,43.84,40.40
0,8,,0,15.33,38.63
0,9,,1,5.51,5.63
0,10,,0,7.58,33.17
0,11,,0,9.86,32.71
0,12,,1,22.49,15.69
0,13,,1,34.39,10.33
0,14,,1,16.85,19.90
0,15,,1,5.70,8.27
0,16,,1,32.25,14.09
0,17,,1,28.36,15.96
0,18,,1,25.33,26.11
0,19,,1,22.64,13.41
0,20,,2,13.44,31.45
0,21,,1,22.87,13.24
0,22,,1,34.16,13.17
0,23,,1,43.95,17.40
0,24,,2,11.66,25.66
0,25,,1,41.80,27.77
0,26,,1,30.58,18.32
0,27,,0,13.35,43.30
0,28,,0,42.92,42.04
0,29,,1,22.25,24.33
0,30,,1,35.58,14.08
0,31,,1,37.91,15.50
0,32,,2,13.98,30.95
0,33,,1,31.30,24.46
0,34,,1,18.44,6.39
0,35,,1,40.52,31.05
0,36,,1,10.23,15.43
0,37,,2,34.53,34.70
0,38,,0,27.29,39.75
0,39,,1,5.14,16.93
0,40,,0,16.37,42.29
0,41,,2,16.79,26.96
0,42,,0,26.38,34.76
0,43,,0,41.44,43.34
1,0,1,0,31.73,25.43
1,2,1,0,40.32,24.35
1,4,1,0,37.06,23.78
1,5,1,0,32.88,23.64
1,6,2,0,46.12,33.82
1,9,1,0,7.22,6.24
1,13,1,0,34.88,10.42
1,15,1,0,6.92,7.83
1,18,1,0,27.15,26.68
1,22,1,0,35.12,12.84
1,23,1,0,45.79,17.47
1,25,1,0,42.35,27.65
1,26,1,0,32.31,18.77
1,29,1,0,23.03,24.25
1,30,1,0,37.16,14.39
1,31,1,0,38.82,15.41
1,33,1,0,32.09,24.29
1,35,1,0,41.13,30.99
1,37,2,0,35.43,34.85
1,39,1,0,6.92,17.26
2,9,0,1,9.09,6.67
2,11,0,2,13.74,32.20
2,16,1,0,34.31,13.57
2,32,2,0,17.08,32.13
3,15,0,1,9.48,7.53
3,17,1,0,33.56,15.25
4,39,0,1,12.33,17.53
5,20,2,0,16.41,32.24
5,41,2,0,23.58,26.63
6,10,0,2,13.14,32.02
7,21,1,0,32.19,16.78
8,11,2,0,23.63,25.78
9,10,2,0,15.57,32.53
9,12,1,0,31.36,19.30
9,19,1,0,35.49,10.92
12,14,1,0,25.00,22.18
13,24,2,1,17.49,21.15
14,39,1,0,30.49,20.42
15,3,1,0,30.68,0.00
15,23,0,1,32.70,8.32
16,9,1,0,33.28,17.86
17,1,1,0,34.15,12.21
18,36,1,0,29.48,20.76
22,2,0,2,21.89,26.26
22,15,1,0,27.89,21.41
23,26,0,1,30.63,17.79
24,34,1,0,31.96,1.78
26,2,2,1,17.30,20.61
27,23,1,0,11.50,0.74
28,0,0,1,33.78,12.54
28,17,0,1,29.28,1.37
33,31,0,1,27.72,20.60
34,11,0,1,33.01,7.58
34,33,0,1,33.58,8.88
37,32,0,1,33.90,11.91
41,23,0,1,12.70,0.39
42,4,0,1,32.27,15.28
42,11,1,0,28.66,22.07
42,32,1,0,33.49,2.57
42,39,0,1,30.48,1.86
43,17,1,0,23.01,23.74
44,1,0,1,32.49,15.06
47,0,1,0,7.86,10.51
48,8,0,1,32.40,13.20
49,2,1,2,13.49,21.34
49,3,0,1,33.28,5.45
50,25,0,1,32.04,3.24
50,42,0,2,22.28,22.86
51,42,2,1,20.65,22.36
52,7,0,1,33.72,13.11
52,26,1,2,14.31,20.28
53,12,0,1,30.68,18.51
54,1,1,2,13.94,20.63
54,30,0,1,31.49,15.77
54,42,1,2,15.83,21.22
55,2,2,0,9.03,31.84
57,15,0,1,29.53,18.44
57,23,1,0,33.99,15.91
58,5,0,2,7.67,22.84
59,0,0,1,9.97,3.50
59,1,2,0,5.12,24.66
59,39,1,0,7.36,11.60
60,26,2,0,20.88,31.71
60,40,0,2,15.79,31.88
60,42,2,0,5.39,24.62
61,0,1,0,11.79,0.21
61,6,0,1,9.49,12.69
61,9,0,2,14.75,31.37
62,5,2,1,12.43,18.87
63,0,0,1,12.72,1.90
66,1,0,2,7.80,26.98
66,13,0,1,30.11,19.00
66,43,0,1,32.92,4.58
67,32,0,1,30.39,1.43
67,37,0,1,32.26,4.08
68,3,1,0,10.21,2.18
68,12,1,0,32.73,3.53
69,9,2,1,10.40,16.35
69,25,1,0,23.80,22.64
69,31,1,2,11.54,19.89
70,40,2,1,13.64,19.54
71,9,1,0,8.17,13.04
71,21,0,2,7.61,21.87
71,25,0,2,22.41,25.02
71,28,0,1,30.30,17.99
72,8,1,0,7.48,12.68
72,12,0,1,30.18,0.29
72,18,0,2,7.19,23.84
72,24,1,0,24.16,22.64
74,0,1,2,15.22,22.39
74,1,2,1,22.12,21.67
74,33,1,0,28.42,20.96
75,21,2,1,12.92,18.17
75,39,0,1,11.64,17.19
76,19,0,2,11.67,31.48
77,30,1,2,16.15,22.61
77,31,2,0,7.56,29.60
77,34,0,1,33.42,6.08
78,18,2,1,14.68,19.90
79,5,1,0,32.25,1.47
79,22,0,2,19.40,30.56
80,0,2,0,13.92,34.19
80,7,1,0,34.11,11.36
80,25,2,0,12.26,32.96
81,9,0,1,9.31,9.16
82,15,1,0,32.20,0.73
82,32,1,2,12.37,20.00
83,30,2,0,14.94,32.86
84,6,1,0,24.96,22.18
84,19,2,0,23.19,25.38
85,8,0,1,9.82,13.23
86,3,0,1,8.74,6.63
86,6,0,2,22.30,25.00
87,4,1,2,18.36,22.04
87,37,1,0,10.04,2.26
87,43,1,0,27.57,21.48
88,16,0,2,10.36,30.46
88,32,2,0,6.65,27.13
89,18,1,0,32.52,18.25
89,42,0,2,17.37,30.67
92,4,2,0,20.34,30.16
92,21,1,0,11.21,0.41
92,23,0,2,15.96,31.51
94,34,1,0,28.89,21.38
95,6,2,0,6.76,29.34
95,11,0,1,32.73,11.93
95,39,1,0,33.83,14.01
97,16,2,1,23.98,22.29
97,20,0,1,31.87,15.74
97,42,2,1,11.47,17.97
98,9,1,0,35.25,8.51
99,23,2,1,16.16,19.66
100,3,1,2,19.15,22.47
100,22,2,0,7.31,27.31
100,42,1,0,8.88,14.17
102,40,1,0,34.84,6.53
103,1,1,0,10.27,17.17
103,37,0,1,8.81,8.58
104,1,0,2,10.84,18.34
106,16,1,0,34.57,10.58
108,3,2,0,20.48,30.55
111,21,0,1,9.23,7.33
112,11,1,2,13.52,20.42
112,12,1,0,24.71,22.40
113,8,1,0,7.39,7.54
113,19,0,1,31.35,16.18
114,1,2,0,13.27,32.36
116,13,1,0,7.63,9.04
119,39,0,1,32.20,16.28
121,37,1,0,25.34,22.91
122,11,2,0,21.47,28.85
122,20,1,0,7.72,10.02
123,4,0,1,32.19,16.45
123,9,0,1,32.25,12.87
123,17,0,1,31.35,4.65
123,23,1,2,19.48,23.02
128,8,0,1,8.56,7.17
129,23,2,0,12.61,32.51
130,31,0,2,22.26,26.53
131,21,1,0,33.12,2.34
131,26,0,1,11.04,17.26
133,39,1,2,14.34,21.27
134,22,0,2,10.62,18.57
135,17,1,2,18.42,22.19
135,25,0,1,22.30,21.41
137,9,1,0,9.55,1.94
137,29,0,2,12.04,31.67
138,22,2,1,13.01,19.04
138,28,1,0,8.32,13.72
140,19,1,0,35.21,10.42
140,39,2,0,10.01,30.91
141,4,1,0,8.13,5.11
142,17,2,0,11.66,31.98
142,20,0,1,8.73,7.95
143,22,1,2,15.04,20.70
144,40,0,1,32.42,15.56
147,32,0,2,20.68,24.61
148,28,0,2,8.29,20.52
149,25,1,0,7.25,7.91
152,4,0,1,9.51,5.52
152,9,0,2,10.31,18.54
152,43,0,2,22.27,25.71
153,9,2,1,12.15,18.43
154,13,0,2,7.80,22.66
154,33,0,2,20.44,29.21
155,0,0,1,32.85,4.49
155,29,2,1,11.19,17.41
155,32,2,0,5.77,26.96
155,43,2,1,21.72,22.08
157,8,1,0,31.40,17.96
158,3,0,2,8.42,27.42
160,22,2,0,21.65,28.65
160,31,2,0,7.00,22.44
162,23,0,2,8.32,25.02
162,32,0,2,7.49,26.85
163,1,0,1,31.67,14.44
163,28,2,0,8.58,29.78
165,9,1,0,33.18,17.55
166,2,0,2,8.53,27.27
166,4,1,0,30.21,19.93
167,3,2,1,20.90,21.60
167,13,2,0,15.77,32.94
168,32,2,1,14.22,18.84
169,26,1,0,7.72,10.94
169,40,1,2,14.87,20.86
171,19,0,1,31.94,16.25
171,20,1,0,33.41,4.19
171,23,2,1,17.90,21.23
171,39,0,2,7.34,26.42
172,41,0,1,27.20,20.04
175,39,2,0,7.19,20.95
