step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,10,10,25,1,20,-95.0,150.0,75.25261945227854,0.5017,4,-54.43
0,1,40,10,25,11,20,-95.0,150.0,66.35490284624414,0.4424,5,-51.26
0,2,25,25,25,1,20,-95.0,150.0,92.04649566243344,0.6136,7,-36.47
0,3,10,40,25,1,20,-95.0,150.0,79.95737032366111,0.5330,4,-47.88
0,4,40,40,25,1,20,-95.0,150.0,105.83152029999395,0.7055,5,-48.03
1,0,10,10,25,1,20,-95.0,150.0,75.25261945227854,0.5017,4,-54.94
1,1,40,10,25,11,20,-95.0,150.0,66.35490284624414,0.4424,5,-50.47
1,2,25,25,25,1,20,-95.0,150.0,92.04649566243344,0.6136,7,-40.26
1,3,10,40,25,1,20,-95.0,150.0,79.95737032366111,0.5330,4,-46.92
1,4,40,40,25,1,20,-95.0,150.0,105.83152029999395,0.7055,5,-47.09
2,0,10,10,25,1,20,-95.0,150.0,56.90444481296852,0.3794,3,-55.30
2,1,40,10,25,11,20,-95.0,150.0,74.16891226874765,0.4945,6,-49.55
2,2,25,25,25,1,20,-95.0,150.0,103.73733541917417,0.6916,7,-45.20
2,3,10,40,25,1,20,-95.0,150.0,79.95737032366111,0.5330,4,-46.42
2,4,40,40,25,1,20,-95.0,150.0,105.83152029999395,0.7055,5,-45.84
3,0,10,10,25,1,20,-95.0,150.0,34.75465422208491,0.2317,2,-55.62
3,1,40,10,25,11,20,-95.0,150.0,96.31870285963126,0.6421,7,-48.58
3,2,25,25,25,1,20,-95.0,150.0,104.21791550645293,0.6948,7,-47.90
3,3,10,40,25,1,20,-95.0,150.0,79.95737032366111,0.5330,4,-48.17
3,4,40,40,25,1,20,-95.0,150.0,105.83152029999395,0.7055,5,-44.45
4,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-55.85
4,1,40,10,25,11,20,-95.0,150.0,120.2478595041828,0.8017,8,-47.40
4,2,25,25,25,1,20,-95.0,150.0,101.00393748354925,0.6734,7,-49.23
4,3,10,40,25,1,20,-95.0,150.0,78.27123507571204,0.5218,4,-50.45
4,4,40,40,25,1,20,-95.0,150.0,105.83152029999395,0.7055,5,-44.88
5,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-55.99
5,1,40,10,25,11,20,-95.0,150.0,120.2478595041828,0.8017,8,-45.14
5,2,25,25,25,1,20,-95.0,150.0,81.70023390072942,0.5447,6,-49.53
5,3,10,40,25,1,20,-95.0,150.0,75.94970568366291,0.5063,4,-52.12
5,4,40,40,25,1,20,-95.0,150.0,122.05153873818247,0.8137,6,-45.49
6,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-56.13
6,1,40,10,25,11,20,-95.0,150.0,120.2478595041828,0.8017,8,-40.47
6,2,25,25,25,1,20,-95.0,150.0,91.46241555415074,0.6097,6,-49.04
6,3,10,40,25,1,20,-95.0,150.0,62.56511127468706,0.4171,3,-53.59
6,4,40,40,25,1,20,-95.0,150.0,128.9643330292756,0.8598,7,-46.54
7,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-56.21
7,1,40,10,25,11,20,-95.0,150.0,120.2478595041828,0.8017,8,-30.75
7,2,25,25,25,1,20,-95.0,150.0,91.46241555415074,0.6097,6,-47.45
7,3,10,40,25,1,20,-95.0,150.0,61.37675998022946,0.4092,3,-54.74
7,4,40,40,25,1,20,-95.0,150.0,131.71558520472752,0.8781,7,-46.17
8,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-56.15
8,1,40,10,25,11,20,-95.0,150.0,120.2478595041828,0.8017,8,-25.69
8,2,25,25,25,1,20,-95.0,150.0,91.46241555415074,0.6097,6,-44.82
8,3,10,40,25,1,20,-95.0,150.0,59.25586506458728,0.3950,3,-55.59
8,4,40,40,25,1,20,-95.0,150.0,131.71558520472752,0.8781,7,-44.03
9,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-56.33
9,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-37.53
9,2,25,25,25,1,20,-95.0,150.0,68.91799177535313,0.4595,5,-40.41
9,3,10,40,25,1,20,-95.0,150.0,42.06024884695873,0.2804,2,-56.24
9,4,40,40,25,1,20,-95.0,150.0,146.8757605268391,0.9792,8,-40.02
10,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-56.73
10,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-42.83
10,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-34.86
10,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-56.71
10,4,40,40,25,1,20,-95.0,150.0,149.99999999999994,1.0000,10,-33.12
11,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-57.08
11,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-43.13
11,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-35.79
11,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-57.12
11,4,40,40,25,1,20,-95.0,150.0,150.00000000000003,1.0000,10,-23.80
12,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-57.43
12,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-38.00
12,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-41.31
12,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-57.44
12,4,40,40,25,1,20,-95.0,150.0,150.00000000000003,1.0000,10,-33.81
13,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-57.72
13,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-38.46
13,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-44.51
13,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-57.71
13,4,40,40,25,1,20,-95.0,150.0,150.0,1.0000,10,-39.69
14,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-57.99
14,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-44.34
14,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-44.54
14,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-57.95
14,4,40,40,25,1,20,-95.0,150.0,150.0,1.0000,10,-40.84
15,0,10,10,25,1,20,-95.0,150.0,12.21023044328731,0.0814,1,-58.19
15,1,40,10,25,11,20,-95.0,150.0,142.7922832829804,0.9519,9,-47.46
15,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-42.04
15,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-58.08
15,4,40,40,25,1,20,-95.0,150.0,150.0,1.0000,10,-39.87
16,0,10,10,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.36
16,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-48.89
16,2,25,25,25,1,20,-95.0,150.0,48.63009300722384,0.3242,4,-37.42
16,3,10,40,25,1,20,-95.0,150.0,22.855517757979975,0.1524,1,-58.04
16,4,40,40,25,1,20,-95.0,150.0,150.0,1.0000,10,-41.35
17,0,10,10,25,1,20,-95.0,150.0,0.0,0.0000,0,-58.50
17,1,40,10,25,11,20,-95.0,150.0,150.0,1.0000,10,-49.70
