step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0297,-46.56,5.38
0,0,2,0.0000,-55.30,10.52
0,0,3,0.5731,-58.24,13.18
0,0,4,0.0279,-53.33,9.04
0,1,0,0.0228,-48.73,5.38
0,1,2,0.0221,-51.25,6.52
0,1,3,0.0188,-57.28,10.36
0,1,4,0.5186,-45.15,4.09
0,2,0,0.0000,-55.77,10.52
0,2,1,0.0285,-49.54,6.52
0,2,3,0.0000,-44.29,4.36
0,2,4,0.0275,-51.76,7.73
0,3,0,0.6492,-54.06,13.18
0,3,1,0.0302,-50.93,10.36
0,3,2,0.0000,-39.64,4.36
0,3,4,0.0291,-52.93,12.08
0,4,0,0.0301,-51.21,9.04
0,4,1,0.7000,-40.85,4.09
0,4,2,0.0308,-49.17,7.73
0,4,3,0.0280,-54.98,12.08
1,0,1,0.0269,-46.56,5.38
1,0,2,0.0000,-55.30,10.52
1,0,3,0.5096,-58.24,13.18
1,0,4,0.0251,-53.33,9.04
1,1,0,0.0220,-48.73,5.38
1,1,2,0.0213,-51.25,6.52
1,1,3,0.0180,-57.28,10.36
1,1,4,0.5000,-45.15,4.09
1,2,0,0.0000,-55.77,10.52
1,2,1,0.0239,-49.54,6.52
1,2,3,0.0000,-44.29,4.36
1,2,4,0.0229,-51.76,7.73
1,3,0,0.6492,-54.06,13.18
1,3,1,0.0302,-50.93,10.36
1,3,2,0.0000,-39.64,4.36
1,3,4,0.0291,-52.93,12.08
1,4,0,0.0301,-51.21,9.04
1,4,1,0.7000,-40.85,4.09
1,4,2,0.0308,-49.17,7.73
1,4,3,0.0280,-54.98,12.08
2,0,1,0.0269,-46.56,5.38
2,0,2,0.0000,-55.30,10.52
2,0,3,0.5096,-58.24,13.18
2,0,4,0.0251,-53.33,9.04
2,1,0,0.0220,-48.73,5.38
2,1,2,0.0213,-51.25,6.52
2,1,3,0.0180,-57.28,10.36
2,1,4,0.5000,-45.15,4.09
2,2,0,0.0000,-55.77,10.52
2,2,1,0.0239,-49.54,6.52
2,2,3,0.0000,-44.29,4.36
2,2,4,0.0229,-51.76,7.73
2,3,0,0.6492,-54.06,13.18
2,3,1,0.0302,-50.93,10.36
2,3,2,0.0000,-39.64,4.36
2,3,4,0.0291,-52.93,12.08
2,4,0,0.0301,-51.21,9.04
2,4,1,0.7000,-40.85,4.09
2,4,2,0.0308,-49.17,7.73
2,4,3,0.0280,-54.98,12.08
3,0,1,0.0269,-46.56,5.38
3,0,2,0.0000,-55.30,10.52
3,0,3,0.5096,-58.24,13.18
3,0,4,0.0251,-53.33,9.04
3,1,0,0.0220,-48.73,5.38
3,1,2,0.0213,-51.25,6.52
3,1,3,0.0180,-57.28,10.36
3,1,4,0.5000,-45.15,4.09
3,2,0,0.0000,-55.77,10.52
3,2,1,0.0239,-49.54,6.52
3,2,3,0.0000,-44.29,4.36
3,2,4,0.0229,-51.76,7.73
3,3,0,0.6492,-54.06,13.18
3,3,1,0.0302,-50.93,10.36
3,3,2,0.0000,-39.64,4.36
3,3,4,0.0291,-52.93,12.08
3,4,0,0.0301,-51.21,9.04
3,4,1,0.7000,-40.85,4.09
3,4,2,0.0308,-49.17,7.73
3,4,3,0.0280,-54.98,12.08
4,0,1,0.0281,-46.56,5.38
4,0,2,0.0000,-55.30,10.52
4,0,3,0.5364,-58.24,13.18
4,0,4,0.0263,-53.33,9.04
4,1,0,0.0220,-48.73,5.38
4,1,2,0.0213,-51.25,6.52
4,1,3,0.0180,-57.28,10.36
4,1,4,0.5000,-45.15,4.09
4,2,0,0.0000,-55.77,10.52
4,2,1,0.0243,-49.54,6.52
4,2,3,0.0000,-44.29,4.36
4,2,4,0.0234,-51.76,7.73
4,3,0,0.6492,-54.06,13.18
4,3,1,0.0302,-50.93,10.36
4,3,2,0.0000,-39.64,4.36
4,3,4,0.0291,-52.93,12.08
4,4,0,0.0301,-51.21,9.04
4,4,1,0.7000,-40.85,4.09
4,4,2,0.0308,-49.17,7.73
4,4,3,0.0280,-54.98,12.08
5,0,1,0.0290,-46.56,5.38
5,0,2,0.0000,-55.30,10.52
5,0,3,0.5572,-58.24,13.18
5,0,4,0.0272,-53.33,9.04
5,1,0,0.0220,-48.73,5.38
5,1,2,0.0213,-51.25,6.52
5,1,3,0.0180,-57.28,10.36
5,1,4,0.5000,-45.15,4.09
5,2,0,0.0000,-55.77,10.52
5,2,1,0.0243,-49.54,6.52
5,2,3,0.0000,-44.29,4.36
5,2,4,0.0234,-51.76,7.73
5,3,0,0.6492,-54.06,13.18
5,3,1,0.0302,-50.93,10.36
5,3,2,0.0000,-39.64,4.36
5,3,4,0.0291,-52.93,12.08
5,4,0,0.0301,-51.21,9.04
5,4,1,0.7000,-40.85,4.09
5,4,2,0.0308,-49.17,7.73
5,4,3,0.0280,-54.98,12.08
6,0,1,0.0301,-46.56,5.38
6,0,2,0.0000,-55.30,10.52
6,0,3,0.5819,-58.24,13.18
6,0,4,0.0283,-53.33,9.04
6,1,0,0.0220,-48.73,5.38
6,1,2,0.0213,-51.25,6.52
6,1,3,0.0180,-57.28,10.36
6,1,4,0.5000,-45.15,4.09
6,2,0,0.0000,-55.77,10.52
6,2,1,0.0231,-49.54,6.52
6,2,3,0.0000,-44.29,4.36
6,2,4,0.0221,-51.76,7.73
6,3,0,0.6240,-54.06,13.18
6,3,1,0.0291,-50.93,10.36
6,3,2,0.0000,-39.64,4.36
6,3,4,0.0280,-52.93,12.08
6,4,0,0.0301,-51.21,9.04
6,4,1,0.7000,-40.85,4.09
6,4,2,0.0308,-49.17,7.73
6,4,3,0.0280,-54.98,12.08
7,0,1,0.0301,-46.56,5.38
7,0,2,0.0000,-55.30,10.52
7,0,3,0.5819,-58.24,13.18
7,0,4,0.0283,-53.33,9.04
7,1,0,0.0220,-48.73,5.38
7,1,2,0.0213,-51.25,6.52
7,1,3,0.0180,-57.28,10.36
7,1,4,0.5000,-45.15,4.09
7,2,0,0.0000,-55.77,10.52
7,2,1,0.0220,-49.54,6.52
7,2,3,0.0000,-44.29,4.36
7,2,4,0.0210,-51.76,7.73
7,3,0,0.6240,-54.06,13.18
7,3,1,0.0291,-50.93,10.36
7,3,2,0.0000,-39.64,4.36
7,3,4,0.0280,-52.93,12.08
7,4,0,0.0301,-51.21,9.04
7,4,1,0.7000,-40.85,4.09
7,4,2,0.0308,-49.17,7.73
7,4,3,0.0280,-54.98,12.08
8,0,1,0.0306,-46.56,5.38
8,0,2,0.0000,-55.30,10.52
8,0,3,0.5929,-58.24,13.18
8,0,4,0.0287,-53.33,9.04
8,1,0,0.0220,-48.73,5.38
8,1,2,0.0213,-51.25,6.52
8,1,3,0.0180,-57.28,10.36
8,1,4,0.5000,-45.15,4.09
8,2,0,0.0000,-55.77,10.52
8,2,1,0.0224,-49.54,6.52
8,2,3,0.0000,-44.29,4.36
8,2,4,0.0214,-51.76,7.73
8,3,0,0.6030,-54.06,13.18
8,3,1,0.0282,-50.93,10.36
8,3,2,0.0000,-39.64,4.36
8,3,4,0.0271,-52.93,12.08
8,4,0,0.0301,-51.21,9.04
8,4,1,0.7000,-40.85,4.09
8,4,2,0.0308,-49.17,7.73
8,4,3,0.0280,-54.98,12.08
9,0,1,0.0308,-46.56,5.38
9,0,2,0.0000,-55.30,10.52
9,0,3,0.5970,-58.24,13.18
9,0,4,0.0289,-53.33,9.04
9,1,0,0.0220,-48.73,5.38
9,1,2,0.0213,-51.25,6.52
9,1,3,0.0180,-57.28,10.36
9,1,4,0.5000,-45.15,4.09
9,2,0,0.0000,-55.77,10.52
9,2,1,0.0227,-49.54,6.52
9,2,3,0.0000,-44.29,4.36
9,2,4,0.0217,-51.76,7.73
9,3,0,0.6030,-54.06,13.18
9,3,1,0.0282,-50.93,10.36
9,3,2,0.0000,-39.64,4.36
9,3,4,0.0271,-52.93,12.08
9,4,0,0.0301,-51.21,9.04
9,4,1,0.7000,-40.85,4.09
9,4,2,0.0308,-49.17,7.73
9,4,3,0.0280,-54.98,12.08
10,0,1,0.0308,-46.56,5.38
10,0,2,0.0000,-55.30,10.52
10,0,3,0.5970,-58.24,13.18
10,0,4,0.0289,-53.33,9.04
