step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,41.37,42.14
0,1,,4,30.42,22.84
0,2,,4,23.52,21.51
0,3,,0,41.64,27.97
0,4,,4,27.61,20.14
0,5,,0,31.88,37.81
0,6,,4,37.70,16.22
0,7,,0,25.38,35.38
0,8,,0,27.59,34.53
0,9,,3,8.72,29.06
0,10,,3,6.10,37.26
0,11,,0,25.75,34.25
0,12,,4,21.19,5.09
0,13,,2,15.87,25.93
0,14,,0,37.01,32.40
0,15,,2,15.15,30.74
0,16,,4,32.82,9.20
0,17,,4,23.87,7.94
0,18,,3,7.96,40.62
0,19,,4,29.30,24.67
0,20,,2,9.17,24.49
0,21,,2,6.88,21.49
0,22,,4,17.58,25.79
0,23,,1,23.85,30.72
0,24,,3,9.03,41.49
0,25,,2,15.19,31.77
0,26,,3,11.45,37.91
0,27,,4,15.16,21.36
0,28,,4,38.14,6.45
0,29,,4,28.28,21.63
0,30,,3,7.43,43.76
0,31,,4,44.26,12.45
0,32,,4,42.03,15.34
0,33,,2,7.56,15.07
0,34,,4,23.69,19.94
0,35,,3,6.64,33.94
0,36,,4,43.07,5.80
0,37,,4,33.10,8.93
0,38,,4,29.03,22.47
0,39,,4,13.75,12.56
0,40,,4,21.01,10.00
0,41,,3,15.11,38.36
0,42,,4,14.69,9.18
0,43,,0,26.49,39.93
0,44,,4,37.51,25.48
0,45,,4,39.15,10.31
0,46,,3,14.27,42.62
0,47,,4,23.36,18.01
0,48,,4,30.72,10.37
0,49,,4,44.55,26.51
1,3,0,4,43.28,27.64
1,13,2,4,16.80,26.27
1,14,0,4,38.74,31.88
1,20,2,3,9.72,24.29
1,21,2,3,7.76,21.84
1,23,1,4,25.50,30.25
1,33,2,3,9.12,15.55
4,9,3,2,14.21,28.25
4,25,2,4,18.83,29.95
4,41,3,0,19.36,38.74
5,46,3,0,19.72,38.81
6,15,2,4,19.29,30.20
6,26,3,0,19.37,36.85
6,33,3,4,13.96,22.30
7,9,2,4,18.29,29.56
8,30,3,2,17.32,35.34
8,35,3,0,19.87,41.02
9,19,4,0,38.53,32.88
9,33,4,2,15.71,26.76
10,3,4,0,46.58,36.43
10,14,4,0,49.78,39.45
10,22,4,0,27.02,32.92
11,21,3,4,15.23,24.50
11,30,2,1,20.53,30.98
12,20,3,4,13.35,19.88
12,30,1,4,21.67,29.45
12,47,4,0,35.99,33.43
13,10,3,2,14.72,33.51
14,1,4,0,50.00,39.21
14,7,0,4,42.74,33.66
