step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0271,-50.40,9.33
0,0,2,0.0000,-55.08,13.36
0,0,3,0.4922,-60.35,20.01
0,0,4,0.0196,-64.10,26.70
0,1,0,0.0258,-55.60,9.33
0,1,2,0.0253,-56.40,9.93
0,1,3,0.0226,-61.36,14.52
0,1,4,0.4567,-65.96,20.68
0,2,0,0.0000,-54.62,13.36
0,2,1,0.0273,-50.75,9.93
0,2,3,0.0000,-45.92,6.85
0,2,4,0.0251,-54.75,13.50
0,3,0,0.5103,-57.27,20.01
0,3,1,0.0247,-53.10,14.52
0,3,2,0.0000,-43.31,6.85
0,3,4,0.0264,-42.99,6.68
0,4,0,0.0135,-70.18,26.70
0,4,1,0.3483,-66.85,20.68
0,4,2,0.0184,-61.29,13.50
0,4,3,0.0234,-52.13,6.68
1,0,1,0.0296,-50.40,9.33
1,0,2,0.0000,-55.08,13.36
1,0,3,0.5502,-60.35,20.01
1,0,4,0.0221,-64.10,26.70
1,1,0,0.0217,-55.60,9.33
1,1,2,0.0213,-56.40,9.93
1,1,3,0.0186,-61.36,14.52
1,1,4,0.3647,-65.96,20.68
1,2,0,0.0000,-54.62,13.36
1,2,1,0.0273,-50.75,9.93
1,2,3,0.0000,-45.92,6.85
1,2,4,0.0251,-54.75,13.50
1,3,0,0.6033,-57.27,20.01
1,3,1,0.0288,-53.10,14.52
1,3,2,0.0000,-43.31,6.85
1,3,4,0.0305,-42.99,6.68
1,4,0,0.0109,-70.18,26.70
1,4,1,0.2894,-66.85,20.68
1,4,2,0.0158,-61.29,13.50
1,4,3,0.0208,-52.13,6.68
2,0,1,0.0286,-50.40,9.33
2,0,2,0.0000,-55.08,13.36
2,0,3,0.5266,-60.35,20.01
2,0,4,0.0211,-64.10,26.70
2,1,0,0.0221,-55.60,9.33
2,1,2,0.0217,-56.40,9.93
2,1,3,0.0190,-61.36,14.52
2,1,4,0.3740,-65.96,20.68
2,2,0,0.0000,-54.62,13.36
2,2,1,0.0273,-50.75,9.93
2,2,3,0.0000,-45.92,6.85
2,2,4,0.0251,-54.75,13.50
2,3,0,0.6091,-57.27,20.01
2,3,1,0.0291,-53.10,14.52
2,3,2,0.0000,-43.31,6.85
2,3,4,0.0308,-42.99,6.68
2,4,0,0.0109,-70.18,26.70
2,4,1,0.2894,-66.85,20.68
2,4,2,0.0158,-61.29,13.50
2,4,3,0.0208,-52.13,6.68
3,0,1,0.0286,-50.40,9.33
3,0,2,0.0000,-55.08,13.36
3,0,3,0.5262,-60.35,20.01
3,0,4,0.0211,-64.10,26.70
3,1,0,0.0214,-55.60,9.33
3,1,2,0.0210,-56.40,9.93
3,1,3,0.0183,-61.36,14.52
3,1,4,0.3580,-65.96,20.68
3,2,0,0.0000,-54.62,13.36
3,2,1,0.0250,-50.75,9.93
3,2,3,0.0000,-45.92,6.85
3,2,4,0.0228,-54.75,13.50
3,3,0,0.6091,-57.27,20.01
3,3,1,0.0291,-53.10,14.52
3,3,2,0.0000,-43.31,6.85
3,3,4,0.0308,-42.99,6.68
3,4,0,0.0109,-70.18,26.70
3,4,1,0.2894,-66.85,20.68
3,4,2,0.0158,-61.29,13.50
3,4,3,0.0208,-52.13,6.68
4,0,1,0.0268,-50.40,9.33
4,0,2,0.0000,-55.08,13.36
4,0,3,0.4860,-60.35,20.01
4,0,4,0.0193,-64.10,26.70
4,1,0,0.0214,-55.60,9.33
4,1,2,0.0210,-56.40,9.93
4,1,3,0.0183,-61.36,14.52
4,1,4,0.3580,-65.96,20.68
4,2,0,0.0000,-54.62,13.36
4,2,1,0.0248,-50.75,9.93
4,2,3,0.0000,-45.92,6.85
4,2,4,0.0226,-54.75,13.50
4,3,0,0.6091,-57.27,20.01
4,3,1,0.0291,-53.10,14.52
4,3,2,0.0000,-43.31,6.85
4,3,4,0.0308,-42.99,6.68
4,4,0,0.0109,-70.18,26.70
4,4,1,0.2894,-66.85,20.68
4,4,2,0.0158,-61.29,13.50
4,4,3,0.0208,-52.13,6.68
5,0,1,0.0278,-50.40,9.33
5,0,2,0.0000,-55.08,13.36
5,0,3,0.5093,-60.35,20.01
5,0,4,0.0203,-64.10,26.70
5,1,0,0.0203,-55.60,9.33
5,1,2,0.0198,-56.40,9.93
5,1,3,0.0171,-61.36,14.52
5,1,4,0.3315,-65.96,20.68
5,2,0,0.0000,-54.62,13.36
5,2,1,0.0233,-50.75,9.93
5,2,3,0.0000,-45.92,6.85
5,2,4,0.0211,-54.75,13.50
5,3,0,0.6091,-57.27,20.01
5,3,1,0.0291,-53.10,14.52
5,3,2,0.0000,-43.31,6.85
5,3,4,0.0308,-42.99,6.68
5,4,0,0.0109,-70.18,26.70
5,4,1,0.2894,-66.85,20.68
5,4,2,0.0158,-61.29,13.50
5,4,3,0.0208,-52.13,6.68
6,0,1,0.0264,-50.40,9.33
6,0,2,0.0000,-55.08,13.36
6,0,3,0.4757,-60.35,20.01
