step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,150.0,1.0000,12,-40.20
0,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,150.0,1.0000,11,-43.99
0,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,147.8567605333988,0.9857,7,-44.10
1,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,139.05428518455653,0.9270,6,-38.59
1,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-39.80
1,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,19,-44.92
2,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,139.05428518455653,0.9270,6,-36.21
2,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-33.59
2,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,19,-45.21
3,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,139.05428518455653,0.9270,6,-1.24
3,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-29.65
3,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,19,-44.92
4,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,150.00000000000003,1.0000,7,-36.24
4,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-35.14
4,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,18,-43.42
5,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,142.2842426461584,0.9486,6,-39.74
5,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-42.05
5,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,149.99999999999997,1.0000,19,-39.01
6,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,142.2842426461584,0.9486,6,-40.26
6,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,117.50166130308111,0.7833,5,-46.39
6,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,149.99999999999997,1.0000,19,-21.70
7,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,142.2842426461584,0.9486,6,-40.24
7,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,137.98942668775285,0.9199,5,-48.86
7,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,19,-28.68
8,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,130.5057321585087,0.8700,5,-38.87
8,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-50.49
8,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.00000000000003,1.0000,21,-35.09
9,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,96.05637580782223,0.6404,4,-27.72
9,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-51.64
9,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,150.0,1.0000,22,-41.84
10,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,77.42564330267811,0.5162,3,-37.74
10,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-52.46
10,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,149.99999999999997,1.0000,23,-44.08
11,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,46.25409980544188,0.3084,2,-40.03
11,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-53.13
11,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,149.99999999999997,1.0000,24,-44.61
12,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,24.96985325357483,0.1665,1,-39.68
12,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-53.61
12,2,32.82429608480089,29.412276032728037,29.92238297505645,11,20,-95.0,150.0,149.99999999999994,1.0000,25,-44.38
13,0,26.353800330396417,28.422463758016626,24.977271897935843,1,20,-95.0,150.0,24.96985325357483,0.1665,1,-38.66
13,1,18.102008146427764,12.237781513833228,24.263801418968324,6,20,-95.0,150.0,113.41681880947468,0.7561,4,-53.79
