step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,104.58989080792915,0.6973,5,-41.05
0,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,106.28888591001105,0.7086,5,-42.81
0,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,149.99999999999997,1.0000,11,-39.71
0,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,150.0,1.0000,11,-41.73
0,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,149.99999999999997,1.0000,16,-38.00
1,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,104.58989080792915,0.6973,5,-43.09
1,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,75.39799071393355,0.5027,3,-42.22
1,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.00000000000003,1.0000,14,-41.10
1,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,150.0,1.0000,8,-43.21
1,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.00000000000003,1.0000,18,-39.88
2,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,104.58989080792915,0.6973,5,-44.70
2,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,56.633687771895666,0.3776,2,-42.74
2,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.0,1.0000,16,-41.32
2,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,150.0,1.0000,8,-43.81
2,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.00000000000003,1.0000,17,-40.30
3,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,104.58989080792915,0.6973,5,-45.68
3,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,31.509027994029523,0.2101,1,-43.61
3,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.0,1.0000,17,-39.57
3,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,150.0,1.0000,7,-44.05
3,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.0,1.0000,18,-40.84
4,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,79.92441524494333,0.5328,4,-46.32
4,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,24.665475562985815,0.1644,1,-43.85
4,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.0,1.0000,19,-36.67
4,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,91.97670910015107,0.6132,5,-43.75
4,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.0,1.0000,19,-41.11
5,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,79.92441524494333,0.5328,4,-46.79
5,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,24.665475562985815,0.1644,1,-43.54
5,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.0,1.0000,19,-38.28
5,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,91.97670910015107,0.6132,5,-42.81
5,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.0,1.0000,19,-41.21
6,0,15.0,15.0,23.488742338096944,1,20,-95.0,150.0,79.92441524494333,0.5328,4,-47.09
6,1,25.0,15.0,20.62700356950572,6,20,-95.0,150.0,24.665475562985815,0.1644,1,-42.77
6,2,35.0,15.0,26.938551520747968,11,20,-95.0,150.0,150.0,1.0000,19,-36.77
6,3,15.0,25.0,24.590725584572944,1,20,-95.0,150.0,91.97670910015107,0.6132,5,-40.18
6,4,25.0,25.0,26.50645754326451,6,20,-95.0,150.0,150.0,1.0000,19,-41.43
