step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,22.44,26.88
0,1,,0,9.94,10.93
0,2,,0,12.68,29.03
0,3,,2,43.35,6.85
0,4,,1,18.69,36.26
0,5,,0,16.85,22.82
0,6,,0,19.74,16.93
0,7,,2,41.79,8.29
0,8,,0,6.80,22.08
0,9,,0,9.99,25.37
0,10,,0,9.85,18.79
0,11,,0,7.88,38.11
0,12,,1,15.17,36.63
0,13,,1,17.71,43.68
0,14,,0,10.55,8.28
1,11,0,1,9.33,38.33
2,6,0,1,23.49,17.49
3,5,0,1,20.06,22.73
4,2,0,1,18.59,25.19
4,6,1,2,27.17,16.94
5,9,0,1,18.23,26.63
5,13,1,2,25.07,47.39
7,0,1,2,29.93,25.27
9,10,0,1,23.26,15.55
9,12,1,2,30.97,34.42
10,1,0,1,23.39,17.98
10,2,1,2,28.00,20.47
10,4,1,2,30.11,34.61
10,14,0,2,24.02,11.67
11,5,1,2,29.38,24.35
11,10,1,2,25.75,14.21
12,9,1,2,30.18,25.03
15,11,1,2,24.08,48.53
16,8,0,1,19.15,25.17
23,3,2,1,24.35,14.94
25,3,1,0,21.77,17.35
33,12,2,1,29.68,32.56
34,6,2,1,27.35,23.21
34,13,2,1,28.12,21.78
38,13,1,0,21.21,18.08
39,6,1,0,20.27,21.04
40,3,0,1,8.57,35.95
44,12,1,0,23.09,14.23
49,14,2,0,17.61,0.00
50,9,2,0,19.90,2.76
52,11,2,1,29.07,37.41
52,12,0,2,19.57,1.22
54,8,1,2,23.50,49.58
54,12,2,0,19.07,1.60
60,1,1,0,8.88,34.88
60,5,2,1,29.40,37.31
61,7,2,1,27.96,23.52
70,3,1,2,30.13,38.47
72,6,0,2,23.17,6.91
76,13,0,1,9.77,36.07
77,7,1,0,12.07,32.60
77,14,0,2,23.97,13.59
78,2,2,0,19.79,2.70
78,4,2,0,18.82,0.84
86,12,0,1,2.79,39.90
88,1,0,2,23.71,8.48
91,9,0,1,12.13,33.33
94,10,2,0,19.21,2.27
98,0,2,0,17.44,0.24
102,12,1,0,18.36,24.36
103,13,1,0,11.58,32.25
105,7,0,2,23.60,9.25
106,3,2,1,29.65,30.48
111,4,0,1,16.71,27.99
111,12,0,2,24.06,12.56
112,2,0,1,20.62,23.27
113,9,1,2,22.48,50.00
114,4,1,0,14.71,29.71
120,3,1,0,21.54,18.74
120,5,1,2,30.30,33.12
122,10,0,1,11.93,33.16
124,4,0,1,9.05,35.88
129,0,0,2,23.26,7.65
133,6,2,0,21.07,5.85
136,10,1,2,29.78,39.58
139,7,2,0,20.83,8.04
141,13,0,1,24.24,15.17
144,13,1,2,26.83,18.19
145,1,2,1,28.43,39.86
159,8,2,1,26.88,43.04
160,4,1,0,10.85,33.21
161,2,1,2,30.98,36.74
164,0,2,1,30.02,28.72
167,12,2,1,26.52,42.57
168,6,0,1,8.24,36.45
168,11,1,2,30.24,28.50
170,7,0,2,19.73,1.82
172,0,1,0,15.17,27.81
175,8,1,0,7.28,35.72
175,10,2,1,28.73,23.48
176,1,1,0,2.92,38.71
180,1,0,1,1.33,40.60
181,10,1,0,21.35,19.48
182,13,2,1,26.78,42.85
185,12,1,0,5.93,36.92
186,5,2,1,28.42,21.90
186,14,2,1,26.86,19.65
189,3,0,1,19.87,23.04
195,2,2,0,23.11,12.51
198,1,1,2,22.69,49.62
