step,client_id,from_ap,to_ap,client_x,client_y
0,0,,5,33.63,37.70
0,1,,2,37.64,9.04
0,2,,0,17.47,7.05
0,3,,0,19.62,12.30
0,4,,3,5.62,27.45
0,5,,6,22.79,33.74
0,6,,1,26.94,7.88
0,7,,4,29.45,22.07
0,8,,6,7.31,39.56
0,9,,6,14.52,39.67
0,10,,4,24.69,22.41
0,11,,5,42.03,37.94
0,12,,6,15.02,39.54
0,13,,6,24.46,43.94
0,14,,5,42.46,25.67
0,15,,6,6.07,35.28
0,16,,5,41.17,24.87
0,17,,5,31.54,31.32
0,18,,5,38.88,43.21
0,19,,0,7.13,13.39
0,20,,6,23.03,39.39
0,21,,6,23.43,36.80
0,22,,2,32.10,14.13
0,23,,2,32.64,5.94
0,24,,6,18.96,41.95
0,25,,2,32.39,17.80
0,26,,1,20.94,13.68
0,27,,3,15.78,26.20
0,28,,0,16.85,5.25
0,29,,5,31.98,38.29
0,30,,4,26.74,25.43
0,31,,5,31.25,29.43
0,32,,2,43.56,6.01
0,33,,5,43.19,36.79
0,34,,6,17.27,42.13
0,35,,2,35.75,5.13
0,36,,1,23.31,8.05
0,37,,2,39.08,15.57
0,38,,6,16.92,37.93
0,39,,6,29.29,41.05
0,40,,3,10.64,26.66
0,41,,0,7.03,5.56
1,0,5,4,34.51,37.83
1,3,0,1,21.24,11.80
1,4,3,0,7.15,27.88
1,5,6,4,23.38,33.97
1,18,5,4,40.36,42.61
1,21,6,4,25.02,37.23
1,23,2,1,33.16,6.11
1,29,5,4,33.62,38.55
1,32,2,1,45.46,6.29
1,35,2,1,37.34,5.30
1,39,6,4,30.64,41.31
2,2,0,1,21.28,7.64
2,4,0,6,8.68,27.89
2,7,4,5,32.04,21.35
3,0,4,5,36.37,38.06
3,18,4,5,42.96,40.65
3,27,3,4,19.20,25.87
3,28,0,1,21.96,7.17
4,1,2,1,43.96,9.31
4,4,6,3,11.62,28.07
4,20,6,4,26.18,38.90
4,25,2,5,38.01,19.81
5,7,5,2,35.50,18.97
5,13,6,4,28.24,43.89
5,30,4,5,31.22,25.40
7,12,6,4,25.39,35.59
7,22,2,1,44.35,8.84
7,37,2,1,46.83,16.18
8,10,4,5,31.60,24.34
8,21,4,5,32.39,31.74
8,32,1,2,43.91,10.46
8,38,6,4,25.53,37.81
8,40,3,4,19.53,24.68
9,9,6,4,28.76,45.20
9,17,5,4,39.73,41.11
9,23,1,2,37.09,8.34
9,24,6,4,28.34,42.14
9,34,6,4,27.13,38.98
10,4,3,4,19.06,24.09
10,8,6,4,24.07,35.87
10,28,1,2,32.12,15.27
11,19,0,1,20.69,11.85
11,41,0,1,20.61,5.91
12,12,4,5,31.77,30.54
12,25,5,1,50.00,16.92
12,31,5,4,40.08,41.47
13,4,4,1,20.63,20.03
13,7,2,1,47.28,14.05
13,35,1,2,42.79,8.57
14,6,1,2,34.46,9.49
14,11,5,4,38.45,39.96
14,20,4,5,34.92,36.16
14,27,4,5,31.42,27.90
15,25,1,2,45.63,14.20
15,28,2,5,39.30,19.30
16,8,4,5,32.67,29.61
16,9,4,5,39.74,40.35
16,32,2,1,30.60,17.72
16,33,5,4,39.47,40.66
16,37,1,2,45.81,15.03
17,13,4,5,35.85,36.55
17,21,5,2,36.53,18.87
17,34,4,5,33.15,32.17
17,35,2,1,35.46,8.35
18,7,1,2,45.29,12.02
18,15,6,4,20.18,29.90
18,29,4,5,43.65,41.94
18,32,1,4,28.54,20.97
18,38,4,5,35.03,35.99
19,36,1,2,34.95,8.92
20,2,1,2,42.65,9.15
20,18,5,2,45.80,16.62
20,37,2,5,44.14,17.78
22,24,4,5,39.83,40.54
22,25,2,1,35.84,7.98
22,40,4,5,30.94,24.86
23,8,5,2,35.09,17.61
23,11,4,6,29.02,50.00
23,23,2,1,45.48,10.20
23,26,1,5,32.45,20.23
24,4,1,0,20.49,3.03
24,14,5,1,48.61,17.10
24,17,4,5,46.16,42.90
24,19,1,4,26.53,21.40
25,18,2,1,45.89,10.18
25,21,2,1,39.99,7.38
25,33,4,6,29.10,48.29
25,35,1,0,20.40,4.20
25,39,4,5,44.56,42.56
26,32,4,6,19.48,32.23
27,0,5,4,49.26,43.31
27,7,2,1,31.98,19.29
27,8,2,1,33.29,10.12
27,31,4,5,49.05,42.19
28,7,1,5,31.51,21.20
28,22,1,0,19.95,3.77
29,2,2,5,33.75,20.02
29,11,6,4,27.16,41.34
29,41,1,2,37.88,7.90
30,34,5,4,45.11,43.81
31,15,4,1,28.33,20.16
31,19,4,3,18.18,26.08
32,2,5,4,29.99,23.66
32,7,5,4,30.68,28.66
32,9,5,2,42.95,17.06
32,36,2,1,44.71,10.06
33,25,1,0,19.88,7.80
33,29,5,4,30.56,23.46
33,38,5,4,45.23,43.21
35,1,1,0,20.45,5.01
35,12,5,2,33.26,19.09
35,33,6,4,25.62,38.41
36,6,2,5,46.01,17.08
36,12,2,1,31.68,18.70
36,15,1,2,33.20,18.18
36,29,4,1,27.40,19.26
37,27,5,2,39.41,17.61
38,3,1,2,45.83,15.02
38,7,4,6,24.40,38.00
38,13,5,4,50.00,43.90
38,19,3,0,8.21,25.39
38,28,5,4,29.61,22.98
38,31,5,4,35.41,38.12
38,41,2,1,45.61,10.97
39,9,2,1,33.77,8.04
40,2,4,6,20.22,32.40
41,10,5,4,41.08,42.57
41,17,5,2,42.22,17.01
41,28,4,1,25.27,19.87
42,20,5,1,32.75,19.26
43,11,4,1,20.92,20.13
43,16,5,4,44.60,43.20
43,33,4,5,30.72,26.26
44,11,1,0,19.92,18.87
44,18,1,2,39.60,7.77
44,33,5,4,30.26,24.41
45,8,1,0,19.51,15.48
45,27,2,1,37.99,6.24
45,29,1,0,19.30,9.51
45,31,4,6,26.13,41.04
46,28,1,0,20.06,12.99
46,33,4,1,29.91,20.62
47,3,2,5,36.51,19.72
47,9,1,0,19.81,1.23
47,17,2,1,38.34,7.35
47,39,5,4,30.10,22.51
48,15,2,5,44.34,17.73
49,1,0,4,20.46,21.97
50,40,5,2,44.92,17.04
52,4,0,1,20.50,7.82
52,6,5,2,42.25,17.91
52,21,1,0,19.11,14.81
52,25,0,6,5.62,29.62
52,35,0,1,21.75,8.08
52,41,1,2,41.48,8.16
53,22,0,1,21.92,0.29
54,3,5,4,30.57,23.65
54,19,0,3,13.40,22.17
54,34,4,3,17.23,28.09
55,18,2,1,32.17,18.84
55,19,3,0,14.76,21.56
56,0,4,5,45.54,42.75
56,6,2,5,39.40,19.35
57,1,4,6,21.84,33.09
57,8,0,6,6.96,28.99
57,14,1,2,40.59,7.85
57,20,1,0,19.55,14.44
57,32,6,4,19.37,28.86
57,34,3,6,12.33,29.07
58,10,4,6,28.82,47.44
58,24,5,4,38.75,40.35
58,26,5,4,37.95,39.63
58,39,4,0,18.29,21.55
59,18,1,4,27.45,20.61
59,19,0,1,20.25,19.02
60,4,1,2,34.78,10.61
60,33,1,0,19.47,0.00
60,34,6,0,7.23,27.82
61,17,1,4,24.59,21.09
61,41,2,1,34.18,8.89
63,12,1,4,27.75,21.09
63,25,6,4,24.53,35.58
63,27,1,5,50.00,18.12
63,28,0,1,20.43,15.68
63,40,2,1,31.51,17.98
64,32,4,5,32.73,28.01
66,4,2,5,37.18,20.72
66,12,4,5,31.13,24.38
66,28,1,4,20.79,21.01
66,34,0,6,1.52,31.18
68,18,4,3,17.94,25.97
