step,client_id,from_ap,to_ap,client_x,client_y
0,0,,5,27.82,41.10
0,1,,0,43.21,29.87
0,2,,4,40.62,44.98
0,3,,6,10.78,23.31
0,4,,5,13.93,35.71
0,5,,4,32.71,21.87
0,6,,4,40.42,40.60
0,7,,4,40.43,39.95
0,8,,5,13.36,44.06
0,9,,4,35.59,39.75
0,10,,5,26.56,38.68
0,11,,6,26.94,25.66
0,12,,2,8.09,16.95
0,13,,0,40.87,31.17
0,14,,2,10.89,8.92
0,15,,5,18.28,43.59
0,16,,4,29.41,26.66
0,17,,3,30.85,15.82
0,18,,5,20.93,37.42
0,19,,0,39.82,27.44
0,20,,2,13.04,7.69
0,21,,6,16.02,26.68
0,22,,0,43.26,25.39
0,23,,5,8.66,40.69
0,24,,0,41.15,30.98
0,25,,4,35.37,40.73
1,2,4,0,42.28,44.35
1,3,6,5,11.56,23.24
1,5,4,0,34.09,22.29
1,6,4,0,41.36,40.28
1,7,4,0,41.93,39.98
1,11,6,5,28.60,25.67
1,16,4,5,30.06,26.56
2,0,5,4,31.03,40.86
2,3,5,6,12.40,23.09
2,16,5,0,30.65,26.31
2,25,4,0,38.92,40.45
3,10,5,4,30.02,38.05
3,11,5,0,31.51,26.88
3,20,2,1,18.04,7.90
4,9,4,0,39.32,40.16
4,14,2,1,18.46,10.08
4,21,6,5,21.87,27.68
7,5,0,3,40.69,18.25
7,12,2,6,13.08,18.82
7,18,5,4,30.51,39.47
8,0,4,0,40.04,40.48
10,17,3,0,47.45,18.19
10,21,5,4,30.36,31.43
11,14,1,3,31.92,10.62
12,10,4,0,40.86,38.26
12,18,4,0,34.87,44.63
13,8,5,4,32.92,45.03
14,1,0,3,39.24,17.94
14,8,4,0,33.91,46.00
14,17,0,3,46.58,16.53
15,20,1,3,33.41,0.00
15,22,0,3,47.27,16.97
16,2,0,5,32.09,48.59
17,21,4,0,39.66,34.53
18,25,0,4,36.17,29.22
19,12,6,5,25.10,18.53
20,3,6,1,21.17,16.50
21,1,3,1,29.02,13.54
21,7,0,4,39.22,38.56
21,12,5,1,27.44,17.78
22,23,5,0,31.21,26.94
22,25,4,5,29.76,26.65
23,12,1,3,29.80,16.98
24,17,3,5,28.91,19.23
24,24,0,4,39.55,35.37
25,0,0,5,31.44,47.62
27,25,5,6,24.58,18.69
28,7,4,0,34.53,27.33
28,11,0,3,32.60,17.34
28,20,3,0,40.29,20.08
28,25,6,1,23.73,16.95
29,13,0,3,30.83,17.80
29,23,0,3,38.85,17.63
31,6,0,4,36.59,30.03
32,1,1,2,16.05,4.85
32,10,0,5,32.48,45.44
32,11,3,1,29.91,10.43
34,7,0,3,30.16,17.91
35,7,3,1,29.15,16.36
35,14,3,0,48.10,18.19
37,24,4,0,35.27,44.31
38,8,0,5,32.09,47.85
39,19,0,3,41.04,18.60
39,25,1,2,16.49,1.79
40,5,3,0,43.84,18.88
40,15,5,0,33.28,47.39
40,18,0,4,38.05,32.88
42,11,1,3,31.43,7.51
42,25,2,1,17.47,7.50
43,7,1,2,17.27,7.56
44,11,3,1,30.37,11.07
46,11,1,3,30.53,14.45
47,18,4,5,28.15,32.17
47,19,3,1,29.93,12.81
48,21,0,5,32.67,49.52
49,5,0,4,36.75,31.07
49,11,3,0,31.14,19.28
49,20,0,5,33.21,48.85
51,12,3,1,31.92,3.16
51,25,1,3,30.95,17.88
52,25,3,0,32.70,18.65
53,5,4,0,39.81,35.84
54,18,5,6,23.46,24.38
55,4,5,6,19.88,26.94
56,7,2,5,1.63,18.98
56,11,0,4,33.38,28.87
56,19,1,2,16.94,16.20
57,6,4,0,33.63,45.10
57,19,2,6,15.69,17.20
57,23,3,0,35.33,19.82
57,24,0,4,35.80,43.07
58,2,5,4,30.09,36.30
58,18,6,5,25.95,20.69
59,13,3,0,42.75,18.82
60,17,5,2,10.60,17.34
60,22,3,1,28.96,15.71
61,19,6,5,10.88,21.84
62,12,1,2,17.71,12.88
62,18,5,0,30.16,19.58
62,23,0,4,33.75,28.36
63,4,6,5,12.33,25.40
64,1,2,1,18.19,12.10
64,3,1,2,17.90,13.20
66,14,0,5,31.72,45.44
67,2,4,0,36.99,43.48
67,11,4,5,31.64,44.42
68,0,5,6,23.60,24.40
69,3,2,6,16.06,16.91
70,22,1,2,16.87,14.44
70,23,4,0,40.61,38.14
71,0,6,5,25.13,18.74
71,25,0,4,39.62,37.35
72,0,5,1,25.73,17.00
73,24,4,5,29.80,37.25
74,1,1,3,30.15,17.98
74,21,5,6,18.74,27.27
76,5,0,4,36.09,42.74
76,12,2,5,6.06,19.69
77,1,3,0,34.08,19.16
77,25,4,5,28.84,37.55
78,10,5,2,10.91,18.27
80,0,1,3,32.25,3.57
82,0,3,1,32.46,0.00
82,22,2,5,5.07,20.04
83,9,0,3,47.96,16.79
85,20,5,4,31.73,41.14
85,21,6,5,25.37,21.05
86,0,1,3,31.88,7.39
86,3,6,5,14.02,26.87
86,17,2,5,4.38,19.14
87,7,5,0,34.13,45.01
87,8,5,4,31.57,41.82
88,7,0,4,35.68,43.75
89,20,4,0,39.49,40.94
90,7,4,0,38.66,41.08
90,10,2,1,17.03,0.52
90,21,5,1,29.51,17.86
90,25,5,1,24.77,17.40
91,21,1,3,30.36,17.16
92,5,4,0,30.37,26.62
92,8,4,0,39.32,39.56
92,23,0,4,36.91,42.71
93,5,0,5,29.94,25.67
93,18,0,4,38.67,38.47
94,0,3,0,36.86,20.44
96,25,1,2,17.19,11.28
98,16,0,5,32.47,46.02
98,23,4,5,28.82,37.58
99,0,0,4,35.99,29.77
99,4,5,4,29.63,33.04
101,10,1,3,32.28,10.68
102,2,0,4,38.13,40.47
