step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0294,-52.55,6.77
0,0,2,0.0000,-62.25,14.24
0,0,3,0.4862,-67.10,20.67
0,0,4,0.0195,-70.42,26.67
0,1,0,0.0304,-50.72,6.77
0,1,2,0.0283,-54.54,9.08
0,1,3,0.0248,-60.90,14.78
0,1,4,0.5142,-64.87,20.05
0,2,0,0.0000,-56.04,14.24
0,2,1,0.0307,-50.16,9.08
0,2,3,0.0000,-46.15,6.67
0,2,4,0.0275,-55.96,14.16
0,3,0,0.4891,-65.18,20.67
0,3,1,0.0239,-60.81,14.78
0,3,2,0.0000,-50.44,6.67
0,3,4,0.0280,-53.34,8.33
0,4,0,0.0181,-69.05,26.67
0,4,1,0.4579,-65.33,20.05
0,4,2,0.0226,-60.81,14.16
0,4,3,0.0264,-53.90,8.33
1,0,1,0.0294,-52.55,6.77
1,0,2,0.0000,-62.25,14.24
1,0,3,0.4862,-67.10,20.67
1,0,4,0.0195,-70.42,26.67
1,1,0,0.0304,-50.72,6.77
1,1,2,0.0283,-54.54,9.08
1,1,3,0.0248,-60.90,14.78
1,1,4,0.5142,-64.87,20.05
1,2,0,0.0000,-56.04,14.24
1,2,1,0.0307,-50.16,9.08
1,2,3,0.0000,-46.15,6.67
1,2,4,0.0275,-55.96,14.16
1,3,0,0.3953,-65.18,20.67
1,3,1,0.0198,-60.81,14.78
1,3,2,0.0000,-50.44,6.67
1,3,4,0.0239,-53.34,8.33
1,4,0,0.0181,-69.05,26.67
1,4,1,0.4579,-65.33,20.05
1,4,2,0.0226,-60.81,14.16
1,4,3,0.0264,-53.90,8.33
2,0,1,0.0293,-52.55,6.77
2,0,2,0.0000,-62.25,14.24
2,0,3,0.4853,-67.10,20.67
2,0,4,0.0195,-70.42,26.67
2,1,0,0.0304,-50.72,6.77
2,1,2,0.0283,-54.54,9.08
2,1,3,0.0248,-60.90,14.78
2,1,4,0.5142,-64.87,20.05
2,2,0,0.0000,-56.04,14.24
2,2,1,0.0307,-50.16,9.08
2,2,3,0.0000,-46.15,6.67
2,2,4,0.0275,-55.96,14.16
2,3,0,0.4325,-65.18,20.67
2,3,1,0.0214,-60.81,14.78
2,3,2,0.0000,-50.44,6.67
2,3,4,0.0255,-53.34,8.33
2,4,0,0.0191,-69.05,26.67
2,4,1,0.4815,-65.33,20.05
2,4,2,0.0236,-60.81,14.16
2,4,3,0.0274,-53.90,8.33
3,0,1,0.0274,-52.55,6.77
3,0,2,0.0000,-62.25,14.24
3,0,3,0.4423,-67.10,20.67
3,0,4,0.0176,-70.42,26.67
3,1,0,0.0304,-50.72,6.77
3,1,2,0.0283,-54.54,9.08
3,1,3,0.0248,-60.90,14.78
3,1,4,0.5142,-64.87,20.05
3,2,0,0.0000,-56.04,14.24
3,2,1,0.0307,-50.16,9.08
3,2,3,0.0000,-46.15,6.67
3,2,4,0.0275,-55.96,14.16
3,3,0,0.4470,-65.18,20.67
3,3,1,0.0220,-60.81,14.78
3,3,2,0.0000,-50.44,6.67
3,3,4,0.0261,-53.34,8.33
3,4,0,0.0203,-69.05,26.67
3,4,1,0.5083,-65.33,20.05
3,4,2,0.0248,-60.81,14.16
3,4,3,0.0286,-53.90,8.33
4,0,1,0.0250,-52.55,6.77
4,0,2,0.0000,-62.25,14.24
4,0,3,0.3860,-67.10,20.67
4,0,4,0.0151,-70.42,26.67
4,1,0,0.0304,-50.72,6.77
4,1,2,0.0283,-54.54,9.08
4,1,3,0.0248,-60.90,14.78
4,1,4,0.5142,-64.87,20.05
4,2,0,0.0000,-56.04,14.24
4,2,1,0.0307,-50.16,9.08
4,2,3,0.0000,-46.15,6.67
4,2,4,0.0275,-55.96,14.16
4,3,0,0.4470,-65.18,20.67
4,3,1,0.0220,-60.81,14.78
4,3,2,0.0000,-50.44,6.67
4,3,4,0.0261,-53.34,8.33
4,4,0,0.0203,-69.05,26.67
4,4,1,0.5083,-65.33,20.05
4,4,2,0.0248,-60.81,14.16
4,4,3,0.0286,-53.90,8.33
5,0,1,0.0250,-52.55,6.77
