step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,47.116858994986714,0.3141,2,-43.11
0,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,5.757772303211546,0.0384,1,-33.81
0,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,141.73479171716195,0.9449,6,-36.29
0,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,88.97044676381074,0.5931,5,-34.34
0,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,149.7850047531851,0.9986,11,-44.78
1,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,47.116858994986714,0.3141,2,-44.40
1,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,5.757772303211546,0.0384,1,-33.77
1,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,11,-43.99
1,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,123.39900531445579,0.8227,9,-33.64
1,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,42.854210633897694,0.2857,2,-44.69
2,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,15.757845562550365,0.1051,1,-44.99
2,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,5.757772303211546,0.0384,1,-33.68
2,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,12,-45.04
2,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,129.52071122679357,0.8635,9,-32.92
2,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,42.854210633897694,0.2857,2,-44.68
3,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-45.33
3,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,5.757772303211546,0.0384,1,-33.52
3,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,13,-42.74
3,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,129.52071122679357,0.8635,9,-33.81
3,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,42.854210633897694,0.2857,2,-44.65
4,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-45.84
4,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,5.757772303211546,0.0384,1,-33.37
4,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,13,-40.45
4,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,129.52071122679357,0.8635,9,-34.50
4,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,42.854210633897694,0.2857,2,-44.59
5,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.18
5,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,22.233936455351802,0.1482,2,-33.27
5,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-42.30
5,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,92.4689399476608,0.6165,6,-34.72
5,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.60
6,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.36
6,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,43.72368433776422,0.2915,3,-33.34
6,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-40.08
6,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,70.97919206524838,0.4732,5,-34.79
6,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.54
7,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.43
7,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,43.72368433776422,0.2915,3,-33.43
7,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-35.85
7,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,70.97919206524838,0.4732,5,-34.78
7,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.38
8,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.45
8,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,43.72368433776422,0.2915,3,-33.47
8,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-35.63
8,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,70.97919206524838,0.4732,5,-34.71
8,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.13
9,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.43
9,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,43.72368433776422,0.2915,3,-33.41
9,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-42.44
9,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,70.97919206524838,0.4732,5,-34.69
9,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.11
10,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.40
10,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,50.57797391287019,0.3372,4,-33.16
10,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-45.56
10,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,64.1249024901424,0.4275,4,-34.68
10,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.22
11,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,0.0,0.0000,0,-46.33
11,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,66.63451794960704,0.4442,5,-32.17
11,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-46.72
11,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,48.068358453405565,0.3205,3,-34.67
11,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.34
12,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,5.757772303211546,0.0384,1,-46.26
12,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,60.87674564639549,0.4058,4,-29.09
12,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-46.33
12,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,48.068358453405565,0.3205,3,-34.73
12,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.45
13,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,5.757772303211546,0.0384,1,-46.17
13,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,60.87674564639549,0.4058,4,-30.05
13,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,16,-42.19
13,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,48.068358453405565,0.3205,3,-34.83
13,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.52
14,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,5.757772303211546,0.0384,1,-46.03
14,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,60.87674564639549,0.4058,4,-31.78
14,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,17,-27.53
14,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,36.06640949331237,0.2404,2,-34.92
14,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.53
15,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,27.247520185623966,0.1817,2,-45.83
15,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,39.386997763983075,0.2626,3,-32.82
15,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,17,-40.08
15,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,36.06640949331237,0.2404,2,-34.98
15,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.59
16,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,27.247520185623966,0.1817,2,-45.63
16,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,39.386997763983075,0.2626,3,-33.37
16,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,17,-45.57
16,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,36.06640949331237,0.2404,2,-35.02
16,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.55
17,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,27.247520185623966,0.1817,2,-45.46
17,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,39.386997763983075,0.2626,3,-33.59
17,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,17,-46.45
17,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,36.06640949331237,0.2404,2,-35.04
17,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.422601615929857,0.1895,1,-44.43
18,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,21.48974788241242,0.1433,1,-45.21
18,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,67.48069888139833,0.4499,4,-33.70
18,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,20,-46.46
18,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.06
18,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,0.0,0.0000,0,-44.17
19,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,44.53412240118418,0.2969,2,-44.91
19,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,67.48069888139833,0.4499,4,-33.76
19,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,19,-45.79
19,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.08
19,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,0.0,0.0000,0,-43.84
20,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,44.53412240118418,0.2969,2,-44.84
20,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,67.48069888139833,0.4499,4,-33.80
20,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,19,-44.65
20,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.09
20,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,0.0,0.0000,0,-43.33
21,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,103.57794680057707,0.6905,4,-44.63
21,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,60.62640930629235,0.4042,3,-33.82
21,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,17,-41.94
21,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.10
21,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,6.85428957510597,0.0457,1,-42.72
22,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,130.27634336769938,0.8685,5,-43.73
22,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,32.5327081888771,0.2169,2,-33.84
22,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,14,-35.28
22,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.10
22,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,68.49449158933277,0.4566,4,-41.78
23,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,108.78659548528698,0.7252,4,-41.60
23,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,32.5327081888771,0.2169,2,-33.85
23,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,15,-17.04
23,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,0.0,0.0000,0,-35.11
23,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,61.42543004509538,0.4095,4,-40.69
24,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,125.26275963742724,0.8351,5,-28.03
24,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.86
24,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-30.69
24,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,13.694564062882513,0.0913,1,-35.11
24,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,85.4924978423191,0.5699,5,-39.70
25,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,125.26275963742724,0.8351,5,-35.44
25,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.86
25,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-40.09
25,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,13.694564062882513,0.0913,1,-35.11
25,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,85.4924978423191,0.5699,5,-37.88
26,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,125.26275963742724,0.8351,5,-40.63
26,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.87
26,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-43.71
26,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,13.694564062882513,0.0913,1,-35.12
26,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,85.4924978423191,0.5699,5,-25.95
27,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,125.26275963742724,0.8351,5,-28.55
27,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.87
27,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-45.34
27,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,13.694564062882513,0.0913,1,-35.12
27,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,85.4924978423191,0.5699,5,-30.89
28,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,125.26275963742724,0.8351,5,-35.35
28,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.86
28,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-46.20
28,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,34.423669963454955,0.2295,2,-35.11
28,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,64.76339194174668,0.4318,4,-36.35
29,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,102.21838511865548,0.6815,4,-39.25
29,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,13.758857212488607,0.0917,1,-33.85
29,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,15,-46.67
29,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,34.423669963454955,0.2295,2,-35.11
29,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,51.00453472925806,0.3400,3,-38.21
30,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,90.17715308826928,0.6012,4,-35.24
30,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,13.758857212488607,0.0917,1,-33.82
30,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,13,-47.07
30,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,34.423669963454955,0.2295,2,-35.09
30,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,100.74730581515217,0.6716,5,-39.18
31,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,73.70098893612902,0.4913,3,-27.47
31,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,13.758857212488607,0.0917,1,-33.74
31,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-47.35
31,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,43.69642030736172,0.2913,3,-35.05
31,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,93.44444608348473,0.6230,5,-39.76
32,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,73.70098893612902,0.4913,3,-20.26
32,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,13.758857212488607,0.0917,1,-33.45
32,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-47.56
32,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,43.69642030736172,0.2913,3,-34.92
32,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,100.74730581515217,0.6716,5,-38.27
33,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-27.81
33,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.17
33,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-47.73
33,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,57.45527751985033,0.3830,4,-34.06
33,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,121.15855021911017,0.8077,5,-35.75
34,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-33.96
34,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.47
34,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-47.93
34,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,57.45527751985033,0.3830,4,-28.61
34,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,123.5318818212809,0.8235,5,-39.45
35,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-37.20
35,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,26.698396567122344,0.1780,1,-33.73
35,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-48.06
35,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,57.45527751985033,0.3830,4,-33.48
35,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,97.81584245638689,0.6521,4,-42.14
36,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-40.50
36,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,26.698396567122344,0.1780,1,-33.76
36,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-48.22
36,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,57.45527751985033,0.3830,4,-34.80
36,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,97.81584245638689,0.6521,4,-43.55
37,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-42.77
37,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,26.698396567122344,0.1780,1,-33.69
37,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-48.38
37,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,57.45527751985033,0.3830,4,-34.90
37,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,97.81584245638689,0.6521,4,-44.29
38,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-44.19
38,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.63
38,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,14,-48.52
38,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,107.19804860574442,0.7147,6,-34.42
38,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,74.77146793761511,0.4985,3,-44.77
39,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-45.07
39,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.76
39,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,15,-48.66
39,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,107.19804860574442,0.7147,6,-31.18
39,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,44.15024515415209,0.2943,2,-45.08
40,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-45.63
40,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.83
40,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,15,-48.76
40,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,107.19804860574442,0.7147,6,-32.97
40,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,44.15024515415209,0.2943,2,-45.30
41,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-45.87
41,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.87
41,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,149.99999999999997,1.0000,14,-48.82
41,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,133.18257601624066,0.8879,7,-34.73
41,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,44.15024515415209,0.2943,2,-45.45
42,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-45.75
42,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.88
42,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-48.86
42,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,150.00000000000003,1.0000,8,-35.00
42,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,42.89268979289249,0.2860,2,-45.54
43,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-45.36
43,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.89
43,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,12,-48.91
43,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,150.00000000000003,1.0000,8,-35.09
43,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,52.56941076835371,0.3505,3,-45.59
44,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-44.57
44,1,14.532679544794222,14.540007186190811,27.2229928272244,6,20,-95.0,150.0,0.0,0.0000,0,-33.89
44,2,35.12776379913053,10.349542882873429,28.0723327552191,11,20,-95.0,150.0,150.0,1.0000,12,-48.94
44,3,11.669961000576507,15.471066366262932,28.447525146734897,1,20,-95.0,150.0,150.0,1.0000,9,-35.11
44,4,21.932940185659184,19.590551016777013,20.03469468002904,6,20,-95.0,150.0,28.058492996830044,0.1871,2,-45.62
45,0,27.764162271078185,5.879028882401634,25.32318055803197,1,20,-95.0,150.0,43.07976615266599,0.2872,2,-43.15
