step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0260,-58.59,22.30
0,0,2,0.0000,-43.35,6.92
0,0,3,0.5503,-61.98,28.92
0,0,4,0.0308,-43.55,7.03
0,0,5,0.0000,-63.33,32.07
0,1,0,0.0213,-67.20,22.30
0,1,2,0.0194,-70.67,29.12
0,1,3,0.0297,-52.00,6.95
0,1,4,0.4417,-70.66,29.10
0,1,5,0.0271,-56.70,9.97
0,2,0,0.0000,-47.47,6.92
0,2,1,0.0131,-66.19,29.12
0,2,3,0.0000,-68.82,35.63
0,2,4,0.0220,-18.15,0.73
0,2,5,0.2509,-69.93,38.80
0,3,0,0.4186,-68.33,28.92
0,3,1,0.0285,-49.75,6.95
0,3,2,0.0000,-71.05,35.63
0,3,4,0.0169,-71.02,35.54
0,3,5,0.0000,-39.54,3.17
0,4,0,0.0282,-48.98,7.03
0,4,1,0.4243,-67.49,29.10
0,4,2,0.0282,-19.46,0.73
0,4,3,0.0172,-70.10,35.54
0,4,5,0.0166,-71.21,38.71
0,5,0,0.0000,-65.67,32.07
0,5,1,0.0282,-50.45,9.97
0,5,2,0.4202,-68.15,38.80
0,5,3,0.0000,-35.53,3.17
0,5,4,0.0185,-68.13,38.71
1,0,1,0.0260,-58.59,22.30
1,0,2,0.0000,-43.35,6.92
1,0,3,0.5503,-61.98,28.92
1,0,4,0.0308,-43.55,7.03
1,0,5,0.0000,-63.33,32.07
1,1,0,0.0188,-67.20,22.30
1,1,2,0.0169,-70.67,29.12
1,1,3,0.0271,-52.00,6.95
1,1,4,0.3846,-70.66,29.10
1,1,5,0.0246,-56.70,9.97
1,2,0,0.0000,-47.47,6.92
1,2,1,0.0131,-66.19,29.12
1,2,3,0.0000,-68.82,35.63
1,2,4,0.0220,-18.15,0.73
1,2,5,0.2509,-69.93,38.80
1,3,0,0.2709,-68.33,28.92
1,3,1,0.0220,-49.75,6.95
1,3,2,0.0000,-71.05,35.63
1,3,4,0.0104,-71.02,35.54
1,3,5,0.0000,-39.54,3.17
1,4,0,0.0224,-48.98,7.03
1,4,1,0.2903,-67.49,29.10
1,4,2,0.0224,-19.46,0.73
1,4,3,0.0113,-70.10,35.54
1,4,5,0.0107,-71.21,38.71
1,5,0,0.0000,-65.67,32.07
1,5,1,0.0305,-50.45,9.97
1,5,2,0.4731,-68.15,38.80
1,5,3,0.0000,-35.53,3.17
1,5,4,0.0208,-68.13,38.71
2,0,1,0.0260,-58.59,22.30
2,0,2,0.0000,-43.35,6.92
2,0,3,0.5503,-61.98,28.92
2,0,4,0.0308,-43.55,7.03
2,0,5,0.0000,-63.33,32.07
2,1,0,0.0204,-67.20,22.30
2,1,2,0.0185,-70.67,29.12
2,1,3,0.0288,-52.00,6.95
2,1,4,0.4221,-70.66,29.10
2,1,5,0.0262,-56.70,9.97
2,2,0,0.0000,-47.47,6.92
2,2,1,0.0135,-66.19,29.12
2,2,3,0.0000,-68.82,35.63
2,2,4,0.0224,-18.15,0.73
2,2,5,0.2598,-69.93,38.80
2,3,0,0.2709,-68.33,28.92
2,3,1,0.0220,-49.75,6.95
2,3,2,0.0000,-71.05,35.63
2,3,4,0.0104,-71.02,35.54
2,3,5,0.0000,-39.54,3.17
2,4,0,0.0220,-48.98,7.03
2,4,1,0.2814,-67.49,29.10
2,4,2,0.0220,-19.46,0.73
2,4,3,0.0109,-70.10,35.54
2,4,5,0.0103,-71.21,38.71
2,5,0,0.0000,-65.67,32.07
2,5,1,0.0305,-50.45,9.97
2,5,2,0.4731,-68.15,38.80
2,5,3,0.0000,-35.53,3.17
2,5,4,0.0208,-68.13,38.71
3,0,1,0.0260,-58.59,22.30
3,0,2,0.0000,-43.35,6.92
3,0,3,0.5503,-61.98,28.92
3,0,4,0.0308,-43.55,7.03
3,0,5,0.0000,-63.33,32.07
3,1,0,0.0204,-67.20,22.30
3,1,2,0.0185,-70.67,29.12
3,1,3,0.0288,-52.00,6.95
3,1,4,0.4221,-70.66,29.10
3,1,5,0.0262,-56.70,9.97
3,2,0,0.0000,-47.47,6.92
3,2,1,0.0135,-66.19,29.12
3,2,3,0.0000,-68.82,35.63
3,2,4,0.0224,-18.15,0.73
3,2,5,0.2598,-69.93,38.80
3,3,0,0.2709,-68.33,28.92
3,3,1,0.0220,-49.75,6.95
3,3,2,0.0000,-71.05,35.63
3,3,4,0.0104,-71.02,35.54
3,3,5,0.0000,-39.54,3.17
3,4,0,0.0220,-48.98,7.03
3,4,1,0.2814,-67.49,29.10
3,4,2,0.0220,-19.46,0.73
3,4,3,0.0109,-70.10,35.54
3,4,5,0.0103,-71.21,38.71
3,5,0,0.0000,-65.67,32.07
3,5,1,0.0305,-50.45,9.97
3,5,2,0.4731,-68.15,38.80
3,5,3,0.0000,-35.53,3.17
3,5,4,0.0208,-68.13,38.71
4,0,1,0.0260,-58.59,22.30
4,0,2,0.0000,-43.35,6.92
4,0,3,0.5503,-61.98,28.92
4,0,4,0.0308,-43.55,7.03
4,0,5,0.0000,-63.33,32.07
4,1,0,0.0191,-67.20,22.30
4,1,2,0.0172,-70.67,29.12
4,1,3,0.0274,-52.00,6.95
4,1,4,0.3910,-70.66,29.10
4,1,5,0.0248,-56.70,9.97
4,2,0,0.0000,-47.47,6.92
4,2,1,0.0135,-66.19,29.12
4,2,3,0.0000,-68.82,35.63
4,2,4,0.0224,-18.15,0.73
4,2,5,0.2598,-69.93,38.80
4,3,0,0.2709,-68.33,28.92
4,3,1,0.0220,-49.75,6.95
4,3,2,0.0000,-71.05,35.63
4,3,4,0.0104,-71.02,35.54
4,3,5,0.0000,-39.54,3.17
4,4,0,0.0220,-48.98,7.03
4,4,1,0.2814,-67.49,29.10
4,4,2,0.0220,-19.46,0.73
4,4,3,0.0109,-70.10,35.54
4,4,5,0.0103,-71.21,38.71
4,5,0,0.0000,-65.67,32.07
4,5,1,0.0305,-50.45,9.97
4,5,2,0.4731,-68.15,38.80
4,5,3,0.0000,-35.53,3.17
4,5,4,0.0208,-68.13,38.71
5,0,1,0.0260,-58.59,22.30
5,0,2,0.0000,-43.35,6.92
5,0,3,0.5503,-61.98,28.92
5,0,4,0.0308,-43.55,7.03
5,0,5,0.0000,-63.33,32.07
5,1,0,0.0191,-67.20,22.30
5,1,2,0.0172,-70.67,29.12
5,1,3,0.0274,-52.00,6.95
5,1,4,0.3910,-70.66,29.10
5,1,5,0.0248,-56.70,9.97
5,2,0,0.0000,-47.47,6.92
5,2,1,0.0131,-66.19,29.12
5,2,3,0.0000,-68.82,35.63
5,2,4,0.0220,-18.15,0.73
5,2,5,0.2509,-69.93,38.80
5,3,0,0.2709,-68.33,28.92
5,3,1,0.0220,-49.75,6.95
5,3,2,0.0000,-71.05,35.63
5,3,4,0.0104,-71.02,35.54
5,3,5,0.0000,-39.54,3.17
5,4,0,0.0220,-48.98,7.03
5,4,1,0.2814,-67.49,29.10
5,4,2,0.0220,-19.46,0.73
5,4,3,0.0109,-70.10,35.54
5,4,5,0.0103,-71.21,38.71
5,5,0,0.0000,-65.67,32.07
5,5,1,0.0305,-50.45,9.97
5,5,2,0.4731,-68.15,38.80
5,5,3,0.0000,-35.53,3.17
5,5,4,0.0208,-68.13,38.71
6,0,1,0.0260,-58.59,22.30
6,0,2,0.0000,-43.35,6.92
6,0,3,0.5503,-61.98,28.92
6,0,4,0.0308,-43.55,7.03
6,0,5,0.0000,-63.33,32.07
6,1,0,0.0191,-67.20,22.30
6,1,2,0.0172,-70.67,29.12
6,1,3,0.0274,-52.00,6.95
6,1,4,0.3910,-70.66,29.10
6,1,5,0.0248,-56.70,9.97
6,2,0,0.0000,-47.47,6.92
6,2,1,0.0131,-66.19,29.12
6,2,3,0.0000,-68.82,35.63
6,2,4,0.0220,-18.15,0.73
6,2,5,0.2509,-69.93,38.80
6,3,0,0.2709,-68.33,28.92
6,3,1,0.0220,-49.75,6.95
6,3,2,0.0000,-71.05,35.63
6,3,4,0.0104,-71.02,35.54
6,3,5,0.0000,-39.54,3.17
6,4,0,0.0220,-48.98,7.03
6,4,1,0.2814,-67.49,29.10
6,4,2,0.0220,-19.46,0.73
6,4,3,0.0109,-70.10,35.54
6,4,5,0.0103,-71.21,38.71
6,5,0,0.0000,-65.67,32.07
6,5,1,0.0305,-50.45,9.97
6,5,2,0.4731,-68.15,38.80
6,5,3,0.0000,-35.53,3.17
6,5,4,0.0208,-68.13,38.71
7,0,1,0.0260,-58.59,22.30
7,0,2,0.0000,-43.35,6.92
7,0,3,0.5503,-61.98,28.92
7,0,4,0.0308,-43.55,7.03
7,0,5,0.0000,-63.33,32.07
7,1,0,0.0162,-67.20,22.30
7,1,2,0.0143,-70.67,29.12
7,1,3,0.0246,-52.00,6.95
7,1,4,0.3258,-70.66,29.10
7,1,5,0.0220,-56.70,9.97
