step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,24.00,32.38
0,1,,0,9.46,41.51
0,2,,1,21.15,33.54
0,3,,2,27.00,20.99
0,4,,1,26.76,42.11
0,5,,1,13.88,39.77
0,6,,2,32.44,21.72
0,7,,1,19.15,40.98
0,8,,0,10.80,31.16
0,9,,2,30.07,37.25
0,10,,0,14.21,19.97
0,11,,3,31.50,8.54
0,12,,0,13.30,12.99
0,13,,1,20.38,31.17
0,14,,1,20.45,19.69
0,15,,0,16.33,12.67
0,16,,2,32.53,39.47
0,17,,1,26.40,42.12
0,18,,0,6.69,39.48
0,19,,1,22.17,40.43
0,20,,2,34.30,39.13
0,21,,1,23.79,34.77
0,22,,0,7.57,8.06
1,4,1,2,28.57,42.20
1,5,1,0,15.31,39.82
1,6,2,3,34.20,21.21
1,7,1,0,20.16,40.69
1,11,3,2,32.40,8.55
1,14,1,2,21.80,19.48
1,17,1,2,28.08,41.61
1,19,1,0,23.30,40.64
1,21,1,2,25.43,34.12
2,0,1,2,26.05,32.16
3,19,0,2,25.69,41.33
5,2,1,2,26.60,31.63
5,8,0,1,17.91,28.46
5,13,1,2,26.45,29.45
6,3,2,3,32.66,17.46
6,7,0,2,25.13,39.23
6,15,0,2,21.90,15.13
7,12,0,2,23.78,5.76
9,5,0,2,25.13,38.01
9,22,0,2,23.86,4.19
10,8,1,2,25.73,30.38
10,21,2,3,33.55,20.02
12,1,0,2,25.23,40.84
13,10,0,2,21.59,22.20
14,21,3,2,33.23,12.39
17,16,2,3,49.05,27.56
17,20,2,3,40.29,27.45
18,13,2,3,39.50,27.80
18,17,2,3,48.33,27.55
19,8,2,0,24.95,43.24
20,15,2,1,23.49,26.19
22,3,3,2,45.89,4.77
22,6,3,2,31.63,18.84
22,11,2,3,49.79,6.36
23,4,2,3,35.23,24.56
26,20,3,2,31.88,15.69
28,6,2,0,19.83,20.50
28,14,2,0,26.21,44.58
29,3,2,3,46.40,5.49
29,9,2,1,23.77,37.57
29,18,0,1,19.15,34.21
29,21,2,3,32.91,13.62
30,9,1,0,22.07,37.66
30,15,1,0,18.75,34.81
32,8,0,2,25.29,41.34
33,20,2,0,21.80,12.65
34,21,3,2,33.84,22.88
36,4,3,2,49.54,5.05
37,3,3,2,36.83,7.20
37,17,3,2,32.32,16.57
39,8,2,1,24.87,32.86
39,16,3,2,32.35,12.88
40,18,1,0,17.39,28.02
41,5,2,1,24.82,29.84
41,13,3,2,50.00,5.86
42,4,2,3,46.97,5.13
43,11,3,2,33.22,11.08
43,12,2,3,43.56,28.50
45,5,1,0,17.25,30.49
45,14,0,1,22.78,36.75
46,21,2,0,24.80,42.01
47,8,1,0,17.59,25.67
47,17,2,0,22.30,7.96
49,2,2,1,23.65,26.66
51,19,2,0,20.97,22.39
52,2,1,0,19.49,24.24
52,16,2,0,23.04,5.34
52,17,0,2,24.85,1.38
53,12,3,2,31.62,15.44
53,14,1,0,17.50,26.08
55,4,3,2,38.99,28.34
55,10,2,0,27.16,46.49
55,13,2,3,41.18,5.99
57,11,2,0,21.69,13.79
58,9,0,1,18.83,33.60
59,10,0,2,25.68,42.29
61,10,2,0,24.66,40.58
62,22,2,1,24.33,35.78
63,4,2,1,25.23,32.67
64,22,1,0,20.98,37.56
65,0,2,0,24.44,40.16
65,10,0,1,21.97,37.23
65,12,2,0,24.47,1.14
65,17,2,3,34.12,11.45
66,6,0,2,29.17,48.29
66,9,1,2,24.86,26.06
67,4,1,0,17.85,32.28
67,10,1,0,19.84,36.37
70,5,0,1,21.29,25.05
70,13,3,2,32.58,19.82
73,5,1,2,26.37,27.65
77,2,0,1,18.92,26.59
79,13,2,1,23.88,26.44
80,17,3,2,35.66,25.48
81,1,2,0,28.08,48.67
81,2,1,2,25.44,25.78
83,8,0,2,22.43,10.85
84,13,1,0,19.27,23.27
85,22,0,1,18.76,33.71
89,22,1,2,26.17,33.78
92,1,0,2,26.19,43.81
94,7,2,1,24.79,35.00
98,18,0,2,22.50,13.05
99,21,0,2,23.64,5.62
101,7,1,0,17.98,33.88
101,12,0,2,22.89,13.49
101,14,0,2,22.34,18.52
102,5,2,0,27.57,48.30
104,3,2,3,48.44,27.37
107,9,2,1,25.34,30.55
107,18,2,3,33.31,12.62
108,4,0,2,22.22,13.18
109,21,2,1,22.15,23.40
112,4,2,0,22.50,6.62
113,9,1,0,16.61,28.38
114,21,1,0,16.23,30.93
119,2,2,3,38.78,26.15
120,3,3,2,34.64,7.94
120,14,2,3,35.62,9.53
120,22,2,3,49.93,27.53
124,0,0,1,18.43,29.31
130,3,2,0,22.05,6.49
132,2,3,2,46.03,3.46
133,0,1,2,26.13,32.87
133,14,3,2,46.54,29.72
134,1,2,3,35.26,24.04
134,22,3,2,43.87,4.68
136,18,3,2,32.43,18.54
136,21,0,1,18.99,27.90
137,9,0,2,22.60,21.82
138,6,2,0,23.29,3.69
139,2,2,3,48.71,6.91
139,21,1,2,22.76,23.98
143,8,2,1,23.42,37.52
143,9,2,3,33.54,20.79
144,22,2,3,36.16,8.56
145,18,2,1,22.01,23.88
148,21,2,3,33.96,12.59
149,15,0,2,24.62,1.89
150,2,3,2,30.98,17.39
150,5,0,2,25.19,39.19
151,8,1,2,24.77,24.92
151,12,2,3,35.31,24.56
151,18,1,0,17.12,28.71
152,1,3,2,32.46,15.57
153,21,3,2,39.81,4.71
153,22,3,2,33.09,22.45
156,2,2,0,20.84,22.62
157,10,0,2,21.76,17.83
159,21,2,3,43.07,5.69
161,4,0,2,25.62,38.62
161,20,0,2,24.80,1.40
162,14,2,1,24.69,27.54
163,7,0,2,27.96,47.11
164,9,3,2,36.78,6.42
166,12,3,2,47.08,4.64
166,14,1,0,18.90,24.37
168,5,2,3,39.40,27.77
168,22,2,0,24.65,42.42
169,8,2,0,24.62,1.25
172,16,0,1,17.66,29.88
173,16,1,0,17.50,28.79
174,1,2,0,22.78,7.21
174,12,2,3,48.92,5.56
174,21,3,2,44.50,29.14
175,9,2,3,34.21,12.49
175,15,2,1,24.87,28.21
175,17,2,3,43.65,28.91
175,20,2,3,36.38,9.12
176,16,0,1,18.50,25.93
177,11,0,2,25.49,1.24
177,16,1,0,18.71,25.00
179,10,2,0,24.45,1.31
180,13,0,1,18.55,30.62
181,9,3,2,33.19,22.76
181,15,1,0,19.11,35.57
184,0,2,1,24.34,37.40
185,0,1,0,23.68,38.16
187,13,1,2,23.16,23.57
188,4,2,0,27.90,48.71
188,9,2,1,24.83,32.77
188,21,2,0,27.17,49.15
189,19,0,1,22.35,37.39
192,9,1,0,24.12,39.84
192,17,3,2,35.84,25.85
193,2,0,1,18.45,29.75
193,12,3,2,38.83,28.42
194,11,2,1,22.58,24.04
198,2,1,2,25.06,24.64
199,5,3,2,32.15,14.93
202,1,0,2,23.77,6.98
204,0,0,2,25.57,42.19
204,2,2,3,32.87,18.03
204,11,1,2,25.27,35.47
208,5,2,0,20.95,13.52
208,13,2,0,23.18,2.88
209,11,2,0,24.47,40.34
209,22,0,1,19.13,32.79
212,10,0,2,22.66,11.21
214,20,3,2,33.47,22.34
216,22,1,2,23.11,24.33
218,19,1,0,18.85,24.32
222,1,2,3,33.85,21.00
222,14,0,2,28.14,46.83
222,17,2,0,20.73,19.99
222,22,2,0,21.01,15.56
223,20,2,1,24.23,28.31
224,3,0,1,23.06,37.87
224,8,0,2,27.50,44.90
227,15,0,1,19.21,26.60
227,21,0,2,28.61,48.28
228,4,0,2,22.00,17.27
229,6,0,1,20.55,36.01
230,12,2,0,24.54,42.98
231,2,3,2,38.48,5.88
231,20,1,0,20.73,37.64
232,15,1,2,25.26,28.21
233,9,0,2,22.42,11.95
234,3,1,2,25.74,31.21
235,6,1,2,25.60,32.23
