step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,6.88,13.30,0,20.08,18.14,120.94,20.08,0.3283,1.00,0.00
0,1,17.66,35.99,3,25.74,4.34,37.89,25.74,0.2978,1.00,0.00
0,2,41.89,39.75,4,6.14,30.41,202.10,6.14,0.1114,1.00,0.00
0,3,10.15,26.34,3,18.70,-1.54,15.34,15.34,0.1775,1.00,0.00
0,4,14.45,28.43,2,27.55,0.09,20.29,20.29,0.1367,1.00,0.00
0,5,6.76,36.09,3,12.92,16.18,108.16,12.92,0.1495,1.00,0.00
0,6,10.92,29.69,3,15.97,2.82,30.86,15.97,0.1848,1.00,0.00
0,7,22.64,24.31,2,24.92,22.92,152.42,24.92,0.1679,1.00,0.00
0,8,21.15,24.86,2,24.01,16.66,111.30,24.01,0.1618,1.00,0.00
0,9,17.17,26.02,2,22.45,6.13,47.02,22.45,0.1512,1.00,0.00
0,10,20.74,38.44,3,16.46,1.68,26.12,16.46,0.1904,1.00,0.00
0,11,8.97,10.51,0,26.69,36.39,241.75,26.69,0.4364,1.00,0.00
0,12,40.90,9.80,1,18.77,73.07,485.48,18.77,0.1688,1.00,0.00
0,13,32.53,36.38,4,6.73,5.43,43.34,6.73,0.1221,1.00,0.00
0,14,37.43,10.17,1,12.52,59.60,395.97,12.52,0.1126,1.00,0.00
0,15,37.76,36.17,4,15.25,16.31,109.02,15.25,0.2769,1.00,0.00
0,16,26.66,11.75,2,15.06,1.86,26.84,15.06,0.1015,1.00,0.00
0,17,38.31,16.14,1,26.63,47.83,317.77,26.63,0.2395,1.00,0.00
0,18,43.37,19.03,1,16.58,42.43,281.90,16.58,0.1491,1.00,0.00
0,19,30.44,18.08,2,28.23,8.55,60.60,28.23,0.1901,1.00,0.00
0,20,35.22,6.10,1,8.24,48.24,320.50,8.24,0.0741,1.00,0.00
0,21,37.53,9.77,1,28.46,60.11,399.37,28.46,0.2559,1.00,0.00
0,22,43.76,31.85,4,26.95,9.24,64.64,26.95,0.4895,1.00,0.00
0,23,31.84,21.07,2,13.48,9.59,66.73,13.48,0.0908,1.00,0.00
0,24,17.00,5.19,0,14.39,10.70,73.47,14.39,0.2353,1.00,0.00
1,0,7.79,13.51,0,20.08,18.92,126.09,20.08,0.3283,0.93,0.22
1,1,18.72,35.95,3,25.74,2.42,29.14,25.74,0.2978,1.06,6.25
1,2,42.95,39.69,4,6.14,25.06,166.56,6.14,0.1114,1.06,6.22
1,3,11.16,26.41,3,18.70,-2.02,14.06,15.34,0.1775,1.01,0.06
1,4,15.43,28.64,2,27.55,1.31,24.69,20.29,0.1521,1.00,0.21
1,5,7.69,35.93,3,12.92,16.83,112.40,12.92,0.1495,0.95,6.11
1,6,11.91,29.46,3,15.97,1.71,26.23,15.97,0.1848,1.01,6.05
1,7,23.65,23.91,2,24.92,27.76,184.45,24.92,0.1869,1.09,5.91
1,8,22.11,25.09,2,24.01,20.64,137.36,24.01,0.1800,0.99,0.23
1,9,18.08,26.25,2,22.45,7.85,56.52,22.45,0.1683,0.94,0.25
1,10,21.81,38.36,3,16.46,0.03,20.11,16.46,0.1904,1.07,6.20
1,11,9.92,10.49,0,26.69,47.01,312.31,26.69,0.4364,0.95,6.26
1,12,41.78,9.50,1,18.77,63.91,424.63,18.77,0.1486,0.94,5.95
1,13,33.61,36.30,4,6.73,7.46,54.34,6.73,0.1221,1.08,6.21
1,14,38.47,10.38,1,12.52,66.02,438.62,12.52,0.0992,1.06,0.19
1,15,38.75,35.93,4,15.25,17.29,115.38,15.25,0.2769,1.02,6.05
1,16,27.65,11.79,1,15.06,39.06,259.49,15.06,0.1193,0.99,0.04
1,17,39.27,16.14,1,26.63,48.22,320.35,26.63,0.2109,0.95,6.28
1,18,44.38,19.09,1,16.58,41.83,277.92,16.58,0.1313,1.01,0.06
1,19,31.34,17.84,2,28.23,7.71,55.74,28.23,0.2116,0.93,6.02
1,20,36.22,5.92,1,8.24,49.60,329.55,8.24,0.0653,1.02,6.11
1,21,38.53,9.84,1,28.46,66.84,444.09,28.46,0.2254,1.00,0.08
1,22,44.65,32.08,4,26.95,9.45,65.91,26.95,0.4895,0.91,0.25
1,23,32.84,21.22,2,13.48,8.33,59.29,13.48,0.1010,1.01,0.14
1,24,17.99,4.80,0,14.39,9.24,64.62,14.39,0.2353,1.06,5.91
2,0,8.74,13.54,0,20.08,19.84,132.11,20.08,0.3283,0.96,0.04
2,1,19.83,35.64,3,25.74,0.21,20.72,25.74,0.3621,1.15,6.01
2,2,43.92,39.60,4,6.14,21.72,144.49,6.14,0.1114,0.98,6.19
2,3,12.20,26.56,2,18.70,-1.40,15.72,13.89,0.0926,1.06,0.15
2,4,16.50,28.77,2,27.55,2.87,31.07,24.39,0.1626,1.08,0.12
2,5,8.66,35.57,3,12.92,16.48,110.16,12.92,0.1818,1.03,5.93
2,6,12.83,29.15,3,15.97,0.39,21.32,15.97,0.2247,0.97,5.96
2,7,24.59,23.49,2,24.92,29.27,194.51,24.62,0.1641,1.03,5.86
2,8,23.11,25.37,2,24.01,26.13,173.69,23.72,0.1581,1.04,0.28
2,9,18.97,26.29,2,22.45,9.81,68.05,22.18,0.1478,0.90,0.05
2,10,22.86,38.56,3,16.46,-1.25,16.15,16.46,0.2315,1.06,0.19
2,11,10.88,10.41,0,26.69,38.09,253.04,26.69,0.4364,0.96,6.20
2,12,42.67,9.16,1,18.77,58.53,388.84,18.77,0.1486,0.95,5.93
2,13,34.56,36.03,4,6.73,9.04,63.47,6.73,0.1221,0.99,6.01
2,14,39.55,10.46,1,12.52,77.68,516.09,12.52,0.0992,1.08,0.07
2,15,39.70,36.02,4,15.25,18.66,124.38,15.25,0.2769,0.95,0.10
2,16,28.63,12.20,1,15.06,40.04,265.99,15.06,0.1193,1.07,0.39
2,17,40.20,16.12,1,26.63,48.34,321.20,26.63,0.2109,0.93,6.26
2,18,45.33,19.01,1,16.58,41.35,274.75,16.58,0.1313,0.96,6.20
2,19,32.20,17.73,2,28.23,7.02,51.89,27.88,0.1859,0.87,6.16
2,20,37.12,5.57,1,8.24,50.25,333.84,8.24,0.0653,0.96,5.90
2,21,39.53,10.16,1,28.46,80.95,537.82,28.46,0.2254,1.05,0.31
2,22,45.41,32.40,4,26.95,9.68,67.27,26.95,0.4895,0.83,0.39
2,23,33.78,21.24,2,13.48,7.16,52.63,13.31,0.0888,0.94,0.02
2,24,18.94,4.51,0,14.39,8.00,57.41,14.39,0.2353,0.99,5.99
3,0,9.67,13.95,0,20.08,18.61,124.05,20.08,0.3283,1.01,0.42
3,1,20.88,35.70,2,25.74,-0.84,17.35,18.85,0.1257,1.05,0.06
3,2,44.79,39.79,4,6.14,19.55,130.21,6.14,0.1114,0.89,0.22
3,3,13.26,26.58,2,18.70,-0.16,19.47,14.30,0.0954,1.06,0.01
3,4,17.56,29.02,2,27.55,4.38,38.09,25.07,0.1672,1.09,0.23
3,5,9.76,35.47,3,12.92,16.25,108.67,12.92,0.4445,1.11,6.19
3,6,13.69,28.66,2,15.97,-1.16,16.40,14.53,0.0969,0.99,5.77
3,7,25.50,22.94,2,24.92,25.53,169.70,22.68,0.1512,1.06,5.74
3,8,24.06,25.86,2,24.01,31.61,210.05,21.85,0.1457,1.07,0.47
3,9,19.83,26.10,2,22.45,12.08,81.98,20.43,0.1362,0.88,6.06
3,10,23.84,39.05,3,16.46,-2.21,13.58,16.15,0.5555,1.10,0.46
3,11,11.85,10.62,0,26.69,28.53,189.59,26.69,0.4364,1.00,0.21
3,12,43.40,8.56,1,18.77,54.94,365.00,18.22,0.1215,0.94,5.59
3,13,35.48,35.95,4,6.73,10.87,74.46,6.73,0.1221,0.92,6.20
3,14,40.60,10.68,1,12.52,73.21,486.37,12.16,0.0810,1.07,0.21
3,15,40.68,36.42,4,15.25,20.45,136.12,15.25,0.2769,1.05,0.38
3,16,29.39,12.91,1,15.06,40.70,270.41,14.63,0.0975,1.04,0.75
3,17,41.21,16.10,1,26.63,48.13,319.76,25.86,0.1724,1.01,6.27
3,18,46.31,18.78,1,16.58,40.92,271.90,16.10,0.1073,1.01,6.06
3,19,33.14,17.67,1,28.23,41.57,276.19,27.41,0.1827,0.95,6.22
3,20,37.87,4.95,1,8.24,49.79,330.77,8.00,0.0533,0.97,5.60
3,21,40.57,10.19,1,28.46,78.59,522.17,27.63,0.1842,1.04,0.02
3,22,45.96,32.89,4,26.95,10.10,69.80,26.95,0.4895,0.74,0.73
3,23,34.67,21.17,2,13.48,6.11,46.93,12.27,0.0818,0.89,6.21
3,24,19.89,4.33,0,14.39,6.90,51.20,14.39,0.2353,0.96,6.09
4,0,10.54,14.54,0,20.08,16.14,107.92,20.08,0.3283,1.06,0.59
4,1,21.85,35.72,2,25.74,0.11,20.36,14.62,0.0975,0.97,0.02
4,2,45.73,39.68,4,6.14,17.54,117.05,6.14,0.1114,0.95,6.17
4,3,14.22,26.41,2,18.70,1.17,24.15,15.76,0.1051,0.97,6.12
4,4,18.59,29.39,2,27.55,5.72,44.87,23.22,0.1548,1.09,0.34
4,5,10.87,35.08,3,12.92,14.36,96.42,12.92,1.0000,1.18,5.94
4,6,14.39,28.02,2,15.97,0.39,21.32,13.46,0.0897,0.95,5.54
4,7,26.51,22.77,2,24.92,22.62,150.44,21.00,0.1400,1.03,6.12
4,8,25.16,26.10,2,24.01,33.45,222.25,20.23,0.1349,1.12,0.22
4,9,20.68,26.19,2,22.45,14.44,96.93,18.92,0.1261,0.86,0.12
4,10,24.86,39.33,2,16.46,-2.61,12.62,11.44,0.0763,1.05,0.27
4,11,12.82,11.04,0,26.69,22.35,148.65,26.69,0.4364,1.06,0.41
4,12,44.19,8.22,1,18.77,52.20,346.80,18.22,0.1215,0.86,5.88
4,13,36.33,36.21,4,6.73,13.28,89.58,6.73,0.1221,0.89,0.30
4,14,41.57,11.25,1,12.52,62.84,417.50,12.16,0.0810,1.13,0.53
4,15,41.59,37.11,4,15.25,22.41,149.05,15.25,0.2769,1.15,0.65
4,16,30.42,13.34,1,15.06,41.76,277.44,14.63,0.0975,1.12,0.39
