step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,34.01,24.09,2,19.23,21.09,140.37,19.23,0.1650,0.68,0.00
0,1,23.29,6.70,1,22.20,10.95,74.99,17.43,0.1162,1.84,0.00
0,2,40.90,9.17,2,18.58,14.69,98.58,18.58,0.1594,1.57,0.00
0,3,30.92,21.88,2,27.73,15.82,105.82,27.73,0.2379,1.37,0.00
0,4,31.40,15.76,1,34.56,9.90,68.56,27.15,0.1810,0.91,0.00
0,5,11.33,17.07,1,12.91,19.30,128.55,10.14,0.0676,1.46,0.00
0,6,12.57,43.85,2,25.32,15.17,101.65,25.32,0.2172,1.12,0.00
0,7,5.67,19.64,1,24.32,12.68,85.76,19.11,0.1274,0.88,0.00
0,8,6.83,38.49,1,14.69,9.81,68.06,11.53,0.0769,0.55,0.00
0,9,23.93,31.97,2,13.12,18.34,122.26,13.12,0.1126,0.73,0.00
0,10,7.80,33.03,1,31.10,12.88,87.02,24.43,0.1629,1.99,0.00
0,11,35.14,22.89,2,12.59,20.38,135.69,12.59,0.1080,0.52,0.00
0,12,8.67,43.22,1,8.78,7.44,54.20,6.89,0.0460,1.78,0.00
0,13,26.75,15.63,1,23.18,14.15,95.09,18.21,0.1214,1.44,0.00
0,14,29.13,22.28,1,19.24,9.56,66.52,15.11,0.1007,1.73,0.00
1,0,34.58,23.93,2,19.23,21.28,141.56,19.23,0.5944,0.60,6.01
1,1,25.01,6.29,0,22.20,3.55,34.15,22.20,1.0000,1.77,6.05
1,2,42.44,9.57,3,18.58,7.15,52.57,17.26,0.1150,1.59,0.25
1,3,32.23,22.11,3,27.73,8.75,61.73,25.76,0.1717,1.33,0.18
1,4,32.21,15.95,3,34.56,4.96,40.92,32.11,0.2140,0.84,0.23
1,5,12.74,17.40,1,12.91,23.93,159.08,12.91,0.1410,1.45,0.23
1,6,13.66,43.93,3,25.32,8.63,61.04,23.52,0.1568,1.09,0.07
1,7,6.42,19.35,1,24.32,13.31,89.78,24.32,0.2658,0.80,5.92
1,8,7.36,38.40,3,14.69,3.67,34.67,13.64,0.0909,0.53,6.12
