step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0308,-45.04,6.67
0,0,2,0.0000,-54.90,14.22
0,0,3,0.5818,-59.45,20.17
0,0,4,0.0236,-63.10,26.68
0,1,0,0.0254,-48.06,6.67
0,1,2,0.0248,-51.16,8.46
0,1,3,0.0214,-57.38,13.65
0,1,4,0.4241,-62.37,20.01
0,2,0,0.0000,-55.68,14.22
0,2,1,0.0308,-48.93,8.46
0,2,3,0.0000,-46.56,7.06
0,2,4,0.0274,-56.02,14.59
0,3,0,0.4865,-63.03,20.17
0,3,1,0.0242,-57.94,13.65
0,3,2,0.0000,-49.35,7.06
0,3,4,0.0284,-50.28,7.58
0,4,0,0.0237,-62.79,26.68
0,4,1,0.5870,-59.04,20.01
0,4,2,0.0281,-54.92,14.59
0,4,3,0.0308,-46.39,7.58
1,0,1,0.0308,-45.04,6.67
1,0,2,0.0000,-54.90,14.22
1,0,3,0.5818,-59.45,20.17
1,0,4,0.0236,-63.10,26.68
1,1,0,0.0254,-48.06,6.67
1,1,2,0.0248,-51.16,8.46
1,1,3,0.0214,-57.38,13.65
1,1,4,0.4241,-62.37,20.01
1,2,0,0.0000,-55.68,14.22
1,2,1,0.0308,-48.93,8.46
1,2,3,0.0000,-46.56,7.06
1,2,4,0.0274,-56.02,14.59
1,3,0,0.4538,-63.03,20.17
1,3,1,0.0227,-57.94,13.65
1,3,2,0.0000,-49.35,7.06
1,3,4,0.0269,-50.28,7.58
1,4,0,0.0237,-62.79,26.68
1,4,1,0.5870,-59.04,20.01
1,4,2,0.0281,-54.92,14.59
1,4,3,0.0308,-46.39,7.58
2,0,1,0.0308,-45.04,6.67
2,0,2,0.0000,-54.90,14.22
2,0,3,0.5818,-59.45,20.17
2,0,4,0.0236,-63.10,26.68
2,1,0,0.0245,-48.06,6.67
2,1,2,0.0238,-51.16,8.46
2,1,3,0.0204,-57.38,13.65
2,1,4,0.4020,-62.37,20.01
2,2,0,0.0000,-55.68,14.22
2,2,1,0.0308,-48.93,8.46
2,2,3,0.0000,-46.56,7.06
2,2,4,0.0274,-56.02,14.59
2,3,0,0.4144,-63.03,20.17
2,3,1,0.0210,-57.94,13.65
2,3,2,0.0000,-49.35,7.06
2,3,4,0.0252,-50.28,7.58
2,4,0,0.0237,-62.79,26.68
2,4,1,0.5870,-59.04,20.01
2,4,2,0.0281,-54.92,14.59
2,4,3,0.0308,-46.39,7.58
3,0,1,0.0291,-45.04,6.67
3,0,2,0.0000,-54.90,14.22
3,0,3,0.5445,-59.45,20.17
3,0,4,0.0219,-63.10,26.68
3,1,0,0.0250,-48.06,6.67
3,1,2,0.0244,-51.16,8.46
3,1,3,0.0209,-57.38,13.65
3,1,4,0.4143,-62.37,20.01
3,2,0,0.0000,-55.68,14.22
3,2,1,0.0308,-48.93,8.46
3,2,3,0.0000,-46.56,7.06
3,2,4,0.0274,-56.02,14.59
3,3,0,0.4405,-63.03,20.17
3,3,1,0.0222,-57.94,13.65
3,3,2,0.0000,-49.35,7.06
3,3,4,0.0264,-50.28,7.58
3,4,0,0.0237,-62.79,26.68
3,4,1,0.5870,-59.04,20.01
3,4,2,0.0281,-54.92,14.59
3,4,3,0.0308,-46.39,7.58
4,0,1,0.0291,-45.04,6.67
4,0,2,0.0000,-54.90,14.22
4,0,3,0.5445,-59.45,20.17
4,0,4,0.0219,-63.10,26.68
4,1,0,0.0246,-48.06,6.67
4,1,2,0.0239,-51.16,8.46
4,1,3,0.0205,-57.38,13.65
4,1,4,0.4042,-62.37,20.01
4,2,0,0.0000,-55.68,14.22
4,2,1,0.0308,-48.93,8.46
4,2,3,0.0000,-46.56,7.06
4,2,4,0.0274,-56.02,14.59
4,3,0,0.4405,-63.03,20.17
4,3,1,0.0222,-57.94,13.65
4,3,2,0.0000,-49.35,7.06
4,3,4,0.0264,-50.28,7.58
4,4,0,0.0237,-62.79,26.68
4,4,1,0.5870,-59.04,20.01
4,4,2,0.0281,-54.92,14.59
4,4,3,0.0308,-46.39,7.58
5,0,1,0.0291,-45.04,6.67
5,0,2,0.0000,-54.90,14.22
5,0,3,0.5445,-59.45,20.17
5,0,4,0.0219,-63.10,26.68
5,1,0,0.0233,-48.06,6.67
5,1,2,0.0227,-51.16,8.46
5,1,3,0.0192,-57.38,13.65
5,1,4,0.3756,-62.37,20.01
5,2,0,0.0000,-55.68,14.22
5,2,1,0.0308,-48.93,8.46
5,2,3,0.0000,-46.56,7.06
5,2,4,0.0274,-56.02,14.59
5,3,0,0.4727,-63.03,20.17
5,3,1,0.0236,-57.94,13.65
5,3,2,0.0000,-49.35,7.06
5,3,4,0.0278,-50.28,7.58
5,4,0,0.0237,-62.79,26.68
5,4,1,0.5870,-59.04,20.01
5,4,2,0.0281,-54.92,14.59
5,4,3,0.0308,-46.39,7.58
6,0,1,0.0266,-45.04,6.67
6,0,2,0.0000,-54.90,14.22
6,0,3,0.4880,-59.45,20.17
6,0,4,0.0194,-63.10,26.68
6,1,0,0.0233,-48.06,6.67
6,1,2,0.0227,-51.16,8.46
6,1,3,0.0192,-57.38,13.65
6,1,4,0.3756,-62.37,20.01
6,2,0,0.0000,-55.68,14.22
6,2,1,0.0308,-48.93,8.46
6,2,3,0.0000,-46.56,7.06
6,2,4,0.0274,-56.02,14.59
6,3,0,0.4224,-63.03,20.17
6,3,1,0.0214,-57.94,13.65
6,3,2,0.0000,-49.35,7.06
6,3,4,0.0256,-50.28,7.58
6,4,0,0.0237,-62.79,26.68
6,4,1,0.5870,-59.04,20.01
6,4,2,0.0281,-54.92,14.59
6,4,3,0.0308,-46.39,7.58
7,0,1,0.0266,-45.04,6.67
7,0,2,0.0000,-54.90,14.22
7,0,3,0.4880,-59.45,20.17
7,0,4,0.0194,-63.10,26.68
7,1,0,0.0220,-48.06,6.67
7,1,2,0.0213,-51.16,8.46
7,1,3,0.0179,-57.38,13.65
7,1,4,0.3454,-62.37,20.01
7,2,0,0.0000,-55.68,14.22
7,2,1,0.0308,-48.93,8.46
7,2,3,0.0000,-46.56,7.06
7,2,4,0.0274,-56.02,14.59
7,3,0,0.4041,-63.03,20.17
7,3,1,0.0206,-57.94,13.65
7,3,2,0.0000,-49.35,7.06
7,3,4,0.0248,-50.28,7.58
7,4,0,0.0237,-62.79,26.68
7,4,1,0.5870,-59.04,20.01
7,4,2,0.0281,-54.92,14.59
7,4,3,0.0308,-46.39,7.58
8,0,1,0.0263,-45.04,6.67
8,0,2,0.0000,-54.90,14.22
8,0,3,0.4810,-59.45,20.17
8,0,4,0.0191,-63.10,26.68
8,1,0,0.0223,-48.06,6.67
8,1,2,0.0216,-51.16,8.46
8,1,3,0.0182,-57.38,13.65
8,1,4,0.3524,-62.37,20.01
8,2,0,0.0000,-55.68,14.22
8,2,1,0.0308,-48.93,8.46
8,2,3,0.0000,-46.56,7.06
8,2,4,0.0274,-56.02,14.59
8,3,0,0.4041,-63.03,20.17
8,3,1,0.0206,-57.94,13.65
8,3,2,0.0000,-49.35,7.06
8,3,4,0.0248,-50.28,7.58
8,4,0,0.0237,-62.79,26.68
8,4,1,0.5870,-59.04,20.01
8,4,2,0.0281,-54.92,14.59
8,4,3,0.0308,-46.39,7.58
9,0,1,0.0263,-45.04,6.67
9,0,2,0.0000,-54.90,14.22
9,0,3,0.4810,-59.45,20.17
9,0,4,0.0191,-63.10,26.68
9,1,0,0.0223,-48.06,6.67
9,1,2,0.0216,-51.16,8.46
9,1,3,0.0182,-57.38,13.65
9,1,4,0.3524,-62.37,20.01
9,2,0,0.0000,-55.68,14.22
9,2,1,0.0308,-48.93,8.46
9,2,3,0.0000,-46.56,7.06
9,2,4,0.0274,-56.02,14.59
9,3,0,0.3693,-63.03,20.17
9,3,1,0.0190,-57.94,13.65
9,3,2,0.0000,-49.35,7.06
9,3,4,0.0232,-50.28,7.58
9,4,0,0.0237,-62.79,26.68
9,4,1,0.5870,-59.04,20.01
9,4,2,0.0281,-54.92,14.59
9,4,3,0.0308,-46.39,7.58
10,0,1,0.0263,-45.04,6.67
10,0,2,0.0000,-54.90,14.22
10,0,3,0.4810,-59.45,20.17
10,0,4,0.0191,-63.10,26.68
10,1,0,0.0223,-48.06,6.67
10,1,2,0.0216,-51.16,8.46
10,1,3,0.0182,-57.38,13.65
10,1,4,0.3524,-62.37,20.01
10,2,0,0.0000,-55.68,14.22
10,2,1,0.0308,-48.93,8.46
10,2,3,0.0000,-46.56,7.06
10,2,4,0.0274,-56.02,14.59
10,3,0,0.3693,-63.03,20.17
10,3,1,0.0190,-57.94,13.65
10,3,2,0.0000,-49.35,7.06
10,3,4,0.0232,-50.28,7.58
10,4,0,0.0237,-62.79,26.68
10,4,1,0.5870,-59.04,20.01
10,4,2,0.0281,-54.92,14.59
10,4,3,0.0308,-46.39,7.58
11,0,1,0.0263,-45.04,6.67
11,0,2,0.0000,-54.90,14.22
11,0,3,0.4810,-59.45,20.17
11,0,4,0.0191,-63.10,26.68
11,1,0,0.0223,-48.06,6.67
11,1,2,0.0216,-51.16,8.46
11,1,3,0.0182,-57.38,13.65
11,1,4,0.3524,-62.37,20.01
11,2,0,0.0000,-55.68,14.22
11,2,1,0.0308,-48.93,8.46
11,2,3,0.0000,-46.56,7.06
11,2,4,0.0274,-56.02,14.59
11,3,0,0.3472,-63.03,20.17
11,3,1,0.0181,-57.94,13.65
11,3,2,0.0000,-49.35,7.06
11,3,4,0.0223,-50.28,7.58
11,4,0,0.0237,-62.79,26.68
11,4,1,0.5870,-59.04,20.01
11,4,2,0.0281,-54.92,14.59
11,4,3,0.0308,-46.39,7.58
12,0,1,0.0263,-45.04,6.67
12,0,2,0.0000,-54.90,14.22
12,0,3,0.4810,-59.45,20.17
