step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,27.80,33.52
0,1,,1,27.96,41.04
0,2,,2,35.73,14.36
0,3,,0,6.78,21.21
0,4,,5,42.55,40.70
0,5,,5,41.57,31.35
0,6,,4,44.68,9.06
0,7,,1,16.31,40.83
0,8,,1,15.75,23.47
0,9,,1,13.61,26.50
0,10,,5,38.79,28.11
0,11,,5,44.12,23.71
0,12,,5,44.51,42.34
0,13,,0,5.84,16.39
0,14,,5,32.05,35.99
0,15,,5,43.20,32.34
0,16,,5,34.84,29.69
0,17,,1,23.67,27.45
0,18,,0,15.53,16.61
0,19,,3,31.85,19.73
0,20,,1,21.08,26.51
0,21,,0,6.15,22.36
0,22,,1,11.76,29.68
0,23,,1,30.60,42.11
1,0,1,5,28.65,33.74
1,1,1,5,29.23,40.85
1,2,2,5,36.76,14.21
1,23,1,5,32.25,42.00
2,2,5,4,37.87,13.99
3,17,1,5,28.13,27.49
3,19,3,5,35.01,19.62
5,7,1,5,25.91,40.96
8,11,5,4,46.66,19.95
8,19,5,4,38.55,15.66
8,20,1,5,28.63,31.14
12,9,1,5,28.44,34.03
13,6,4,5,41.70,4.46
15,10,5,4,45.47,20.29
17,11,4,5,36.83,13.13
19,4,5,1,23.23,42.11
19,12,5,4,42.01,19.79
20,22,1,0,18.62,21.70
21,6,5,0,31.64,1.63
22,18,0,5,31.90,3.15
24,5,5,1,25.34,37.98
24,8,1,5,26.96,37.59
27,12,4,5,37.23,9.93
29,2,4,5,40.42,5.05
30,19,4,5,40.81,4.69
32,0,5,3,34.29,20.07
32,3,0,2,30.26,10.12
33,7,5,1,27.59,30.47
33,18,5,4,40.58,6.71
34,10,4,5,49.65,5.46
34,12,5,0,30.12,7.17
34,16,5,1,25.63,36.74
35,11,5,4,38.25,8.72
37,0,3,2,31.94,18.95
37,3,2,5,35.43,13.23
38,20,5,3,33.77,21.44
38,23,5,3,34.24,20.60
39,3,5,4,37.87,13.41
40,5,1,5,1.79,41.71
40,23,3,2,34.22,17.36
41,4,1,0,0.99,24.50
41,20,3,2,30.26,19.80
43,23,2,5,35.55,12.83
44,2,5,2,34.75,13.73
44,9,5,1,23.94,40.55
44,16,1,5,13.53,47.40
44,17,5,1,20.74,44.10
44,18,4,5,40.25,20.25
44,19,5,2,32.39,10.31
45,1,5,4,39.26,15.90
45,23,5,4,38.21,10.82
47,11,4,5,45.36,20.56
47,20,2,0,23.32,19.58
