step,client_id,from_ap,to_ap,client_x,client_y
0,0,,5,35.67,20.72
0,1,,0,13.55,15.80
0,2,,0,14.46,9.06
0,3,,2,36.67,7.09
0,4,,1,25.65,14.84
0,5,,1,22.78,6.34
0,6,,2,42.26,12.05
0,7,,3,17.65,21.25
0,8,,0,9.68,18.69
0,9,,5,44.73,37.66
0,10,,2,44.99,8.57
0,11,,5,36.68,30.91
0,12,,5,32.39,44.76
0,13,,1,24.59,8.73
0,14,,2,41.34,11.37
0,15,,2,44.37,15.11
1,6,2,5,43.12,11.75
1,10,2,5,45.82,8.48
1,15,2,5,46.32,14.88
2,2,0,1,17.09,8.34
2,8,0,3,11.34,19.61
2,14,2,5,42.79,11.91
4,7,3,1,19.71,20.88
5,13,1,2,34.36,8.92
6,1,0,1,19.18,18.72
6,4,1,2,33.58,8.91
8,3,2,5,42.68,7.45
8,4,2,1,35.82,6.55
9,1,1,4,21.11,20.89
10,5,1,5,41.44,4.05
10,13,2,5,43.26,11.70
15,4,1,5,42.25,2.51
16,8,3,6,17.61,29.63
17,1,4,3,19.32,27.70
17,10,5,2,40.84,6.87
18,13,5,2,42.54,12.32
20,5,5,2,40.49,8.09
21,1,3,6,15.65,30.12
24,2,1,5,42.61,0.37
24,5,2,1,33.85,6.05
24,12,5,2,40.68,13.81
25,13,2,5,31.45,18.98
28,13,5,4,27.98,23.16
29,12,2,1,35.17,6.14
31,8,6,5,27.11,36.29
33,6,5,1,40.00,5.02
33,10,2,5,31.51,18.70
34,11,5,6,27.66,39.83
35,6,1,2,39.07,5.36
35,13,4,6,24.23,33.96
41,5,1,0,14.51,6.40
41,14,5,1,28.99,19.19
45,12,1,0,10.79,4.57
48,0,5,4,29.02,24.25
50,7,1,5,41.06,3.80
51,0,4,1,26.29,19.31
51,5,0,1,3.81,4.33
51,9,5,2,34.21,18.05
51,14,1,0,18.38,15.03
53,6,2,5,36.45,18.97
55,7,5,2,42.03,7.98
55,12,0,3,0.51,15.74
58,15,5,2,39.82,16.34
59,14,0,3,11.20,19.41
62,9,2,5,43.76,10.35
65,4,5,4,27.47,30.20
65,10,5,6,28.60,45.28
66,7,2,5,39.80,16.97
67,13,6,5,29.97,47.04
68,5,1,0,12.33,5.33
68,14,3,6,5.14,27.55
68,15,2,1,30.98,16.23
70,12,3,6,15.60,29.80
73,4,4,1,23.23,19.86
73,11,6,3,12.06,28.73
76,9,5,1,41.55,2.04
79,11,3,4,20.41,25.51
80,5,0,3,15.15,19.64
80,14,6,3,7.89,27.76
84,9,1,2,35.21,7.21
84,12,6,5,30.59,45.29
86,9,2,1,32.92,8.70
86,11,4,5,29.75,27.15
88,5,3,6,18.43,30.30
89,14,3,0,13.19,18.71
90,15,1,0,14.73,6.66
92,0,1,2,37.98,6.33
94,2,5,2,38.72,15.76
95,0,2,5,42.95,7.69
95,3,5,6,25.60,36.01
95,15,0,1,10.03,4.05
98,4,1,3,18.50,20.28
98,8,5,2,36.75,17.51
99,9,1,0,17.66,12.54
99,14,0,1,15.67,6.61
100,2,2,1,34.13,7.41
100,5,6,5,29.90,41.43
102,13,5,2,33.00,18.00
104,0,5,2,41.13,12.42
106,4,3,6,5.50,28.23
109,15,1,0,0.86,6.70
