step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0218,-57.04,10.00
0,0,2,0.0000,-66.08,20.00
0,0,3,0.4957,-57.04,10.00
0,0,4,0.0193,-61.56,14.14
0,0,5,0.0000,-67.53,22.36
0,0,6,0.3829,-66.08,20.00
0,1,0,0.0239,-51.33,10.00
0,1,2,0.0239,-51.33,10.00
0,1,3,0.0215,-55.84,14.14
0,1,4,0.5447,-51.33,10.00
0,1,5,0.0215,-55.84,14.14
0,1,6,0.0182,-61.81,22.36
0,2,0,0.0000,-66.63,20.00
0,2,1,0.0236,-57.59,10.00
0,2,3,0.0000,-68.08,22.36
0,2,4,0.0211,-62.11,14.14
0,2,5,0.5362,-57.59,10.00
0,2,6,0.0000,-71.14,28.28
0,3,0,0.4521,-54.45,10.00
0,3,1,0.0174,-58.97,14.14
0,3,2,0.0000,-64.94,22.36
0,3,4,0.0199,-54.45,10.00
0,3,5,0.0000,-63.48,20.00
0,3,6,0.4521,-54.45,10.00
0,4,0,0.0173,-58.49,14.14
0,4,1,0.4504,-53.97,10.00
0,4,2,0.0173,-58.49,14.14
0,4,3,0.0198,-53.97,10.00
0,4,5,0.0198,-53.97,10.00
0,4,6,0.0173,-58.49,14.14
0,5,0,0.0000,-60.25,22.36
0,5,1,0.0258,-54.28,14.14
0,5,2,0.6404,-49.77,10.00
0,5,3,0.0000,-58.80,20.00
0,5,4,0.0281,-49.77,10.00
0,5,6,0.0000,-60.25,22.36
0,6,0,0.3633,-60.94,20.00
0,6,1,0.0152,-62.39,22.36
0,6,2,0.0000,-65.45,28.28
0,6,3,0.4762,-51.91,10.00
0,6,4,0.0184,-56.42,14.14
0,6,5,0.0000,-62.39,22.36
1,0,1,0.0218,-57.04,10.00
1,0,2,0.0000,-66.08,20.00
1,0,3,0.4957,-57.04,10.00
1,0,4,0.0193,-61.56,14.14
1,0,5,0.0000,-67.53,22.36
1,0,6,0.3829,-66.08,20.00
1,1,0,0.0239,-51.33,10.00
1,1,2,0.0239,-51.33,10.00
1,1,3,0.0215,-55.84,14.14
1,1,4,0.5447,-51.33,10.00
1,1,5,0.0215,-55.84,14.14
1,1,6,0.0182,-61.81,22.36
1,2,0,0.0000,-66.63,20.00
1,2,1,0.0208,-57.59,10.00
1,2,3,0.0000,-68.08,22.36
1,2,4,0.0183,-62.11,14.14
1,2,5,0.4723,-57.59,10.00
1,2,6,0.0000,-71.14,28.28
1,3,0,0.4521,-54.45,10.00
1,3,1,0.0174,-58.97,14.14
1,3,2,0.0000,-64.94,22.36
1,3,4,0.0199,-54.45,10.00
1,3,5,0.0000,-63.48,20.00
1,3,6,0.4521,-54.45,10.00
1,4,0,0.0173,-58.49,14.14
1,4,1,0.4504,-53.97,10.00
1,4,2,0.0173,-58.49,14.14
1,4,3,0.0198,-53.97,10.00
1,4,5,0.0198,-53.97,10.00
1,4,6,0.0173,-58.49,14.14
1,5,0,0.0000,-60.25,22.36
1,5,1,0.0284,-54.28,14.14
1,5,2,0.7000,-49.77,10.00
1,5,3,0.0000,-58.80,20.00
1,5,4,0.0308,-49.77,10.00
1,5,6,0.0000,-60.25,22.36
1,6,0,0.3633,-60.94,20.00
1,6,1,0.0152,-62.39,22.36
1,6,2,0.0000,-65.45,28.28
1,6,3,0.4762,-51.91,10.00
1,6,4,0.0184,-56.42,14.14
1,6,5,0.0000,-62.39,22.36
2,0,1,0.0200,-57.04,10.00
2,0,2,0.0000,-66.08,20.00
2,0,3,0.4561,-57.04,10.00
2,0,4,0.0176,-61.56,14.14
2,0,5,0.0000,-67.53,22.36
2,0,6,0.3432,-66.08,20.00
2,1,0,0.0248,-51.33,10.00
2,1,2,0.0248,-51.33,10.00
2,1,3,0.0223,-55.84,14.14
2,1,4,0.5636,-51.33,10.00
2,1,5,0.0223,-55.84,14.14
2,1,6,0.0190,-61.81,22.36
2,2,0,0.0000,-66.63,20.00
2,2,1,0.0194,-57.59,10.00
2,2,3,0.0000,-68.08,22.36
2,2,4,0.0169,-62.11,14.14
2,2,5,0.4421,-57.59,10.00
2,2,6,0.0000,-71.14,28.28
2,3,0,0.4728,-54.45,10.00
2,3,1,0.0183,-58.97,14.14
2,3,2,0.0000,-64.94,22.36
2,3,4,0.0208,-54.45,10.00
2,3,5,0.0000,-63.48,20.00
2,3,6,0.4728,-54.45,10.00
