step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0152,-67.81,33.64
0,0,2,0.0000,-62.35,22.12
0,1,0,0.0203,-69.05,33.64
0,1,2,0.0209,-67.99,31.01
0,2,0,0.0000,-67.76,22.12
0,2,1,0.0186,-72.17,31.01
1,0,1,0.0210,-67.81,33.64
1,0,2,0.0000,-62.35,22.12
1,1,0,0.0203,-69.05,33.64
1,1,2,0.0209,-67.99,31.01
1,2,0,0.0000,-67.76,22.12
1,2,1,0.0186,-72.17,31.01
2,0,1,0.0210,-67.81,33.64
2,0,2,0.0000,-62.35,22.12
2,1,0,0.0203,-69.05,33.64
2,1,2,0.0209,-67.99,31.01
2,2,0,0.0000,-67.76,22.12
2,2,1,0.0186,-72.17,31.01
3,0,1,0.0210,-67.81,33.64
3,0,2,0.0000,-62.35,22.12
3,1,0,0.0203,-69.05,33.64
3,1,2,0.0209,-67.99,31.01
3,2,0,0.0000,-67.76,22.12
3,2,1,0.0184,-72.17,31.01
4,0,1,0.0210,-67.81,33.64
4,0,2,0.0000,-62.35,22.12
4,1,0,0.0203,-69.05,33.64
4,1,2,0.0209,-67.99,31.01
4,2,0,0.0000,-67.76,22.12
4,2,1,0.0184,-72.17,31.01
5,0,1,0.0210,-67.81,33.64
5,0,2,0.0000,-62.35,22.12
5,1,0,0.0203,-69.05,33.64
5,1,2,0.0209,-67.99,31.01
5,2,0,0.0000,-67.76,22.12
5,2,1,0.0184,-72.17,31.01
6,0,1,0.0210,-67.81,33.64
6,0,2,0.0000,-62.35,22.12
6,1,0,0.0203,-69.05,33.64
6,1,2,0.0209,-67.99,31.01
6,2,0,0.0000,-67.76,22.12
6,2,1,0.0184,-72.17,31.01
7,0,1,0.0210,-67.81,33.64
7,0,2,0.0000,-62.35,22.12
7,1,0,0.0203,-69.05,33.64
7,1,2,0.0209,-67.99,31.01
7,2,0,0.0000,-67.76,22.12
7,2,1,0.0165,-72.17,31.01
8,0,1,0.0210,-67.81,33.64
8,0,2,0.0000,-62.35,22.12
8,1,0,0.0203,-69.05,33.64
8,1,2,0.0209,-67.99,31.01
8,2,0,0.0000,-67.76,22.12
